Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.27674,0.19664,0.00134,0.00454,0.00297,0.00167,0.00446,0.00771,0.00294,0.02415,0.00735,0.02445,0.01299,5.00E-04,0,0
5 to 9,0.15715,6.83793,1.19488,0.02777,0.0058,0.00787,0.05465,0.03387,0.02654,0.05757,0.13048,0.13011,0.02938,0.01443,0,0.00422
10 to 14,0.02309,0.30778,5.61465,0.9484,0.00193,0.00225,0.03096,0.02122,0.01774,0.03145,0.13627,0.09441,0.01262,0.00479,0,0
15 to 19,0.01415,0.01847,0.09464,1.78329,0.10023,0.00886,0.01293,0.00703,0.04454,0.07021,0.0885,0.06611,0.03782,0,0.00152,0.00424
20 to 24,0.00221,0.00726,0.00389,0.0098,0.04135,0.01995,0.00416,0.00167,0.00088,0.00063,0.00072,0.00091,0.00222,4.00E-04,0,0
25 to 29,0.00517,0.00564,0.004,0.00346,0.0036,0.01087,0.00619,0.00405,0.0021,0.00262,0.00145,0.00625,0.00024,0.00035,0,0.00152
30 to 34,0.01266,0.0153,0.00797,0.0065,0.00276,0.00198,0.00611,0.00615,0.0023,0.00564,0.00463,0.00275,0.00247,0.00238,0,0
35 to 39,0.00958,0.01518,0.01331,0.00952,0.00345,0.00266,0.00432,0.00468,0.00318,0.00498,0.00468,0.0047,0.00699,0.00105,0.00152,0
40 to 44,0.00529,0.02004,0.01862,0.01027,0.00241,0.00327,0.005,0.00556,0.00742,0.00504,0.00642,0.00647,0.00165,0.0011,0.00157,0
45 to 49,0.00614,0.01373,0.01406,0.01171,0.00294,0.00288,0.00261,0.00266,0.00264,0.00303,0.00875,0.00468,0.00262,0.00177,0.00423,0
50 to 54,0.00403,0.01592,0.01344,0.00855,0.00179,0.00082,0.00238,0.00044,0.00336,0.00424,0.0051,0.00464,0.00227,0.00042,0.00704,0
55 to 59,0.00295,0.00527,0.00724,0.00552,0.00138,0.0015,4.00E-04,0.00114,0.00103,0.00214,0.00295,0.00554,0.00122,0.00324,0.00429,0
60 to 64,0.00046,0.00235,0.00212,0.00148,0.00012,0.00061,0.00087,9.00E-05,0.00099,6.00E-04,0.00093,0.00188,0.00442,0.00176,0.00155,0
65 to 69,0.00023,0.00074,0.00033,0.00034,0.00026,0.00043,9.00E-05,0.00041,1.00E-04,0.00034,0,0,0.0024,0.0037,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
