Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.60399,0.29675,0.00185,0.00886,0.0103,0.00184,0.0049,0.00818,0.0032,0.02644,0.00914,0.02712,0.01167,0.00038,0,0
5 to 9,0.23716,6.37311,1.02052,0.03471,0.01808,0.0078,0.04502,0.02619,0.0204,0.04486,0.11744,0.10146,0.01673,0.00565,0,0.00422
10 to 14,0.03187,0.26286,4.39824,1.08581,0.00539,0.00215,0.0244,0.01578,0.01296,0.0233,0.11469,0.06968,0.00707,0.00203,0,0
15 to 19,0.02764,0.02309,0.10835,2.95855,0.36724,0.00976,0.01319,0.00681,0.04364,0.06949,0.10086,0.06589,0.02866,0,0.00152,0.00424
20 to 24,0.00766,0.02261,0.01087,0.03591,0.17086,0.0231,0.0054,0.00212,0.00121,0.00087,0.00118,0.0013,0.00256,0.00038,0,0
25 to 29,0.00569,0.0056,0.00382,0.00382,0.00417,0.01088,0.00615,0.00401,0.00207,0.00259,0.00144,0.00618,0.00024,0.00034,0,0.00152
30 to 34,0.01391,0.01261,0.00628,0.00663,0.00358,0.00197,0.0059,0.0059,0.00218,0.00535,0.00442,0.00259,0.00229,0.00221,0,0
35 to 39,0.01017,0.01174,0.0099,0.00923,0.00438,0.00264,0.00414,0.00446,0.00298,0.00468,0.00441,0.00438,0.00642,0.00097,0.00152,0
40 to 44,0.00576,0.01541,0.01361,0.01007,0.00332,0.00323,0.00472,0.0052,0.00678,0.00463,0.00594,0.00588,0.00147,0.00099,0.00157,0
45 to 49,0.00672,0.0107,0.01042,0.01159,0.00405,0.00284,0.00247,0.0025,0.00243,0.0028,0.00814,0.00428,0.00234,0.0016,0.00423,0
50 to 54,0.00501,0.01433,0.01131,0.00974,0.0029,0.00081,0.00227,0.00042,0.00311,0.00394,0.00487,0.00428,0.002,0.00037,0.00704,0
55 to 59,0.00327,0.00411,0.00534,0.0055,0.00198,0.00148,0.00038,0.00106,0.00094,0.00196,0.00272,0.00501,0.00107,0.00288,0.00429,0
60 to 64,0.00041,0.00134,0.00119,0.00113,0.00014,6.00E-04,8.00E-04,8.00E-05,0.00088,0.00053,0.00082,0.00165,0.00389,0.00159,0.00155,0
65 to 69,0.00017,0.00029,0.00014,0.00019,0.00024,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00217,0.00346,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
