Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.06445,0.01284,1.00E-04,0.00054,0.00144,0.0014,0.00282,0.00481,0.00156,0.01313,0.00347,0.01234,0.00731,0.00034,0,0
5 to 9,0.01026,2.60542,0.40061,0.00669,0.00198,0.0045,0.02021,0.01229,0.00894,0.02032,0.03897,0.04316,0.01154,0.00755,0,0.00422
10 to 14,0.00178,0.10319,1.66401,0.20647,0.00066,0.00137,0.01215,0.00816,0.00614,0.01136,0.04152,0.03184,0.00502,0.00252,0,0
15 to 19,0.00168,0.00445,0.0206,0.31449,0.03776,0.00633,0.00615,0.00328,0.01781,0.02906,0.03091,0.02528,0.01677,0,0.00152,0.00424
20 to 24,0.00107,0.00247,0.00133,0.00369,0.03206,0.01889,0.00356,0.00142,7.00E-04,0.00051,0.00055,0.00071,0.00184,0.00036,0,0
25 to 29,0.00435,0.00323,0.00245,0.00248,0.00341,0.01076,0.006,0.00392,0.002,0.00251,0.00137,0.00594,0.00023,0.00034,0,0.00152
30 to 34,0.00802,0.00566,0.00313,0.00309,0.00236,0.00192,0.00558,0.0056,0.00202,0.00497,0.00392,0.00237,0.0022,0.00222,0,0
35 to 39,0.00598,0.00551,0.00512,0.00444,0.00294,0.00258,0.00393,0.00424,0.00277,0.00437,0.00393,0.00404,0.0062,0.00098,0.00152,0
40 to 44,0.00282,0.00675,0.00645,0.00411,0.00193,0.00312,0.00438,0.00484,0.00613,0.0042,0.00506,0.00525,0.0014,0.001,0.00157,0
45 to 49,0.00334,0.00484,0.00508,0.00484,0.00238,0.00275,0.0023,0.00234,0.00221,0.00255,0.00698,0.00384,0.00224,0.00161,0.00423,0
50 to 54,0.0019,0.00475,0.00409,0.00298,0.00136,0.00077,0.00202,0.00037,0.00265,0.00338,0.0038,0.00357,0.00185,0.00037,0.00704,0
55 to 59,0.00149,0.00175,0.00244,0.00211,0.00109,0.00142,0.00035,0.00098,0.00084,0.00175,0.00227,0.00441,0.00102,0.00291,0.00429,0
60 to 64,0.00026,0.00092,0.00084,0.00066,1.00E-04,0.00059,0.00077,8.00E-05,0.00084,0.00051,0.00075,0.00157,0.00384,0.00161,0.00155,0
65 to 69,0.00016,0.00039,0.00017,0.00019,0.00023,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00221,0.00353,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
