Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.10219,0.06346,0.00058,0.00169,0.00192,0.00145,0.00307,0.00524,0.00179,0.01503,0.00401,0.01423,0.00841,0.00038,0,0
5 to 9,0.05071,3.13451,0.75819,0.01332,0.00335,0.00504,0.02363,0.01421,0.01061,0.02381,0.04463,0.0489,0.01321,0.00846,0,0.00422
10 to 14,0.01006,0.19529,4.92899,0.62624,0.00146,0.00164,0.01658,0.01104,0.00905,0.01656,0.06006,0.04549,0.00721,0.00348,0,0
15 to 19,0.00528,0.00886,0.06249,0.90714,0.06557,0.0069,0.00734,0.0039,0.02279,0.03694,0.03941,0.03197,0.02123,0,0.00152,0.00424
20 to 24,0.00143,0.00419,0.00294,0.00641,0.03662,0.01915,0.00367,0.00146,0.00074,0.00054,0.00058,0.00075,0.00193,0.00037,0,0
25 to 29,0.00449,0.00362,0.00293,0.0027,0.00346,0.01078,0.00602,0.00393,0.00201,0.00252,0.00137,0.00597,0.00023,0.00034,0,0.00152
30 to 34,0.00872,0.00662,0.00427,0.00369,0.00244,0.00192,0.00562,0.00563,0.00204,0.00502,0.00396,0.00239,0.00222,0.00223,0,0
35 to 39,0.0065,0.00637,0.00693,0.00528,0.00303,0.00258,0.00395,0.00427,0.0028,0.00441,0.00397,0.00407,0.00626,0.00098,0.00152,0
40 to 44,0.00323,0.00801,0.0095,0.00526,0.00203,0.00313,0.00442,0.00489,0.00622,0.00426,0.00513,0.00532,0.00142,0.00101,0.00157,0
45 to 49,0.00382,0.00568,0.0074,0.00616,0.0025,0.00276,0.00232,0.00236,0.00224,0.00258,0.00706,0.00388,0.00226,0.00163,0.00423,0
50 to 54,0.0022,0.00545,0.00592,0.00381,0.00143,0.00077,0.00203,0.00038,0.00269,0.00342,0.00384,0.00361,0.00187,0.00037,0.00704,0
55 to 59,0.00172,0.00198,0.00349,0.00267,0.00114,0.00143,0.00035,0.00099,0.00085,0.00177,0.0023,0.00445,0.00103,0.00293,0.00429,0
60 to 64,3.00E-04,0.00106,0.00121,0.00083,0.00011,0.00059,0.00078,8.00E-05,0.00085,0.00052,0.00076,0.00159,0.00388,0.00163,0.00155,0
65 to 69,0.00018,0.00043,0.00024,0.00023,0.00024,0.00043,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00223,0.00355,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
