Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.07167,0.03307,0.00035,0.00159,0.00208,0.00144,0.00305,0.00525,0.0018,0.01515,0.00415,0.01446,0.00822,0.00034,0,0
5 to 9,0.02643,2.92948,0.88395,0.02609,0.0081,0.00597,0.03427,0.02202,0.01816,0.04151,0.08973,0.08986,0.01957,0.00559,0,0.00422
10 to 14,0.00608,0.22769,7.1809,1.5333,0.00438,0.00215,0.02838,0.02036,0.0188,0.0351,0.14845,0.10214,0.01284,0.00241,0,0
15 to 19,0.00496,0.01735,0.15301,3.61746,0.26279,0.00929,0.01387,0.00787,0.05575,0.09199,0.11508,0.08485,0.04526,0,0.00152,0.00424
20 to 24,0.00154,0.01013,0.00885,0.02569,0.08522,0.0209,0.00466,0.00191,0.0011,0.00081,0.00096,0.00118,0.00269,0.00038,0,0
25 to 29,0.00447,0.00428,0.00384,0.00363,0.00377,0.01083,0.00612,0.004,0.00207,0.0026,0.00143,0.00618,0.00024,0.00034,0,0.00152
30 to 34,0.00867,0.0096,0.00731,0.00697,0.00309,0.00195,0.00589,0.00594,0.00222,0.00549,0.00445,0.00265,0.00238,0.00222,0,0
35 to 39,0.00652,0.00987,0.01277,0.01066,0.00395,0.00263,0.00417,0.00454,0.00309,0.00488,0.00453,0.00456,0.00677,0.00098,0.00152,0
40 to 44,0.00324,0.01371,0.01974,0.01286,0.00302,0.00323,0.00482,0.00539,0.00728,0.005,0.00631,0.00637,0.00161,0.001,0.00157,0
45 to 49,0.00385,0.0099,0.0157,0.01534,0.00376,0.00285,0.00254,0.00261,0.00263,0.00305,0.00873,0.00467,0.00258,0.00162,0.00423,0
50 to 54,0.00228,0.01095,0.01464,0.01111,0.00237,0.00081,0.00229,0.00043,0.00331,0.00423,0.00504,0.00458,0.00221,0.00038,0.00704,0
55 to 59,0.00174,0.00364,0.00783,0.00708,0.00179,0.00148,0.00039,0.00111,0.00102,0.00213,0.00291,0.00547,0.00119,0.00292,0.00429,0
60 to 64,0.00029,0.00157,0.00215,0.00178,0.00015,0.00061,0.00083,9.00E-05,0.00096,0.00059,9.00E-04,0.00184,0.00429,0.00161,0.00155,0
65 to 69,0.00016,0.00029,0.00017,0.00022,0.00024,0.00042,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00221,0.00347,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
