Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.51842,0.26378,0.00232,0.01012,0.00727,0.00156,0.00339,0.00574,0.00225,0.01883,0.00641,0.02244,0.0127,0.00044,0,0
5 to 9,0.21081,5.93417,1.36039,0.04187,0.01278,0.00542,0.02249,0.01338,0.0117,0.02609,0.07279,0.0789,0.02001,0.00817,0,0.00422
10 to 14,0.04014,0.35041,8.38033,1.86949,0.00537,0.00175,0.01537,0.01013,0.00968,0.0176,0.09541,0.07153,0.01064,0.00325,0,0
15 to 19,0.03156,0.02784,0.18655,4.60459,0.33331,0.00794,0.00832,0.00438,0.03136,0.05053,0.07875,0.06296,0.03931,0,0.00152,0.00424
20 to 24,0.00541,0.01598,0.01083,0.03259,0.10278,0.02002,0.0039,0.00155,0.00086,0.00062,0.00079,0.00102,0.00253,0.00041,0,0
25 to 29,0.00484,0.00389,0.00311,0.0031,0.00362,0.01077,0.00601,0.00392,0.00201,0.00252,0.00138,0.00599,0.00024,0.00034,0,0.00152
30 to 34,0.00961,0.0063,0.00396,0.00418,0.00259,0.00192,0.00557,0.00558,0.00202,0.00497,0.00396,0.00239,0.00222,0.00221,0,0
35 to 39,0.00714,0.006,0.00635,0.00593,0.00321,0.00258,0.00392,0.00423,0.00277,0.00436,0.00396,0.00407,0.00624,0.00097,0.00152,0
40 to 44,0.00406,0.00883,0.01016,0.00723,0.00235,0.00313,0.00438,0.00483,0.00616,0.00422,0.00519,0.00537,0.00143,0.00099,0.00157,0
45 to 49,0.00479,0.00622,0.00787,0.00843,0.00289,0.00276,0.0023,0.00233,0.00221,0.00256,0.00714,0.00392,0.00228,0.0016,0.00423,0
50 to 54,0.00352,0.00888,0.00941,0.00761,0.00195,0.00078,0.00203,0.00038,0.00272,0.00346,0.00406,0.00381,0.00195,0.00037,0.00704,0
55 to 59,0.00271,0.0032,0.00549,0.00526,0.00155,0.00144,0.00035,0.00099,0.00086,0.00179,0.00242,0.00468,0.00108,0.00293,0.00429,0
60 to 64,0.00045,0.0016,0.00179,0.00154,0.00014,0.00059,0.00078,8.00E-05,0.00085,0.00052,8.00E-04,0.00165,0.00402,0.00162,0.00155,0
65 to 69,2.00E-04,0.00042,0.00022,0.00028,0.00026,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00222,0.0035,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
