Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.75131,1.7674,0.99136,0.58668,0.94973,1.421,1.24278,1.29421,1.00895,0.59604,0.74119,1.1946,1.10415,0.74207,0.323,0.48389
5 to 9,2.38574,5.85223,3.05716,1.08574,0.78715,0.77388,1.35216,1.57356,1.41443,1.01398,0.7667,1.30187,1.13798,1.0791,0.88294,0.61454
10 to 14,1.31197,2.21697,8.56068,3.0856,0.65139,0.37669,0.84822,0.98011,1.03238,0.76869,0.73159,0.58925,0.53355,0.71704,0.54033,0.66664
15 to 19,0.75388,0.74241,1.27976,7.27517,2.85804,0.91,0.43888,0.63797,0.65387,0.74793,0.65922,0.58883,0.42776,0.2904,0.38391,0.41045
20 to 24,1.0359,0.46189,0.62755,1.84344,4.05012,1.98407,0.98944,0.61244,0.692,0.5703,0.58772,0.49127,0.39655,0.23721,0.0863,0.10214
25 to 29,1.57789,1.05337,0.63725,1.04572,2.27027,2.89861,1.7268,1.30134,1.16095,0.91085,1.02867,0.92909,0.68462,0.48512,0.1879,0.11327
30 to 34,1.75773,1.22476,0.79263,0.75878,1.55086,2.04934,2.10887,1.52761,1.5314,1.15228,1.16572,1.17273,0.8801,0.58597,0.17336,0.15488
35 to 39,1.62166,1.33962,0.9881,0.98491,1.24908,1.6901,1.86012,1.99368,1.66534,1.35731,1.18483,1.0675,1.03264,0.54876,0.26997,0.3572
40 to 44,1.16319,1.20449,1.10745,1.02492,1.06945,1.39138,1.54286,1.88013,1.88088,1.31745,1.55757,1.18538,1.01689,0.62785,0.29786,0.2324
45 to 49,0.85356,0.68943,0.77356,0.95486,1.15665,1.19229,1.25885,1.31772,1.51905,1.32832,1.55666,1.08601,0.90394,0.44923,0.30816,0.34784
50 to 54,1.01111,0.57161,0.53797,0.57598,0.82425,1.08076,1.01378,1.05615,1.20757,1.03884,1.24618,1.11572,0.83966,0.53722,0.30508,0.47824
55 to 59,0.93454,0.62771,0.35176,0.30286,0.55113,0.62201,0.74678,0.6217,0.51142,0.59863,0.85389,0.77393,0.72905,0.4183,0.19418,0.24839
60 to 64,0.67805,0.58641,0.27938,0.22775,0.28698,0.34122,0.42836,0.41546,0.4281,0.29949,0.37314,0.44164,0.34529,0.28494,0.21944,0.11009
65 to 69,0.53588,0.39338,0.28226,0.16795,0.14158,0.15956,0.1842,0.21989,0.20047,0.14434,0.12691,0.18894,0.20508,0.14458,0.13426,0.15598
70 to 74,0.35135,0.19815,0.20198,0.09817,0.14087,0.06303,0.07776,0.09915,0.08484,0.07146,0.06987,0.06605,0.109,0.08162,0.11247,0.07139
75+,0.17631,0.14525,0.16221,0.06216,0.11136,0.03756,0.06511,0.04146,0.03815,0.06126,0.05849,0.05459,0.04466,0.04933,0.06458,0.03762
