Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.63608,1.1751,0.3062,0.15756,0.22302,0.76578,1.0259,0.81526,0.43299,0.27827,0.41638,0.67685,0.8005,0.63133,0.43709,0.44065
5 to 9,1.36094,9.49892,2.6645,0.38215,0.17813,0.3198,0.96028,1.1667,0.82878,0.54815,0.53051,0.75711,0.74237,0.88449,1.11035,0.52668
10 to 14,0.60541,1.47262,13.0337,3.87112,0.21199,0.1514,0.60131,0.88833,1.04725,0.74161,0.74137,0.5283,0.46498,0.65902,0.85785,0.68529
15 to 19,0.34354,0.36245,1.02668,11.65338,2.4839,0.62244,0.36322,0.55633,0.84163,1.19435,1.00625,0.73831,0.53953,0.36329,0.77097,0.5248
20 to 24,0.46846,0.23031,0.33311,1.18476,3.45811,1.9769,1.06088,0.72032,0.86996,0.87391,1.06258,0.82126,0.66564,0.40697,0.29714,0.22552
25 to 29,0.85107,0.49498,0.27383,0.54116,1.45992,3.72237,1.92428,1.40621,1.25232,1.04903,1.45607,1.35041,1.0889,0.56222,0.54327,0.24447
30 to 34,1.27834,0.84755,0.41962,0.42793,1.02847,2.01982,3.33617,1.81418,1.66247,1.33022,1.42131,1.60086,1.26299,0.79947,0.53272,0.42772
35 to 39,1.15156,1.07639,0.72426,0.59516,0.96928,1.56628,2.1364,3.14808,1.92798,1.5565,1.4354,1.34392,1.39412,0.77771,0.90454,0.52446
40 to 44,0.62321,0.92799,0.96297,0.79982,0.83175,1.33666,1.60829,2.1798,2.855,1.7079,1.92242,1.56152,1.3092,0.75468,1.00311,0.51104
45 to 49,0.35519,0.39192,0.57325,0.80819,0.95578,1.1213,1.30541,1.45502,1.81418,2.31009,2.1044,1.34139,1.19587,0.47035,0.7498,0.57904
50 to 54,0.40761,0.2456,0.28797,0.42143,0.70063,1.08472,1.05646,1.1268,1.32969,1.32621,2.23501,1.63867,1.13651,0.54547,0.62486,0.56173
55 to 59,0.34999,0.24167,0.16595,0.18414,0.39994,0.62621,0.81718,0.67187,0.58704,0.72533,1.22952,1.86314,1.31392,0.62669,0.54628,0.38651
60 to 64,0.26511,0.23235,0.12374,0.11,0.21124,0.34265,0.44127,0.43146,0.40863,0.34986,0.53964,0.82012,1.38573,0.6789,0.99706,0.33947
65 to 69,0.20955,0.16582,0.11972,0.06854,0.05153,0.08722,0.14814,0.2038,0.15613,0.12163,0.1637,0.27727,0.51408,1.05304,0.96154,0.47432
70 to 74,0.14288,0.08631,0.09468,0.04212,0.05713,0.04904,0.0786,0.12503,0.11064,0.10918,0.1196,0.14394,0.31552,0.35424,1.24572,0.42807
75+,0.08477,0.06754,0.08091,0.02942,0.0456,0.03201,0.07514,0.05184,0.05089,0.09744,0.10299,0.09825,0.13602,0.17257,0.41548,0.43176
