Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,3.04345,1.20845,0.15347,0.09025,0.27665,0.08515,0.63615,0.81903,0.7375,0.16764,0.10975,0.21992,0.23859,0.13948,0.04093,0.1079
5 to 9,1.24649,10.12879,3.08049,0.34056,0.15699,0.13585,0.37586,0.9065,0.69167,0.49555,0.27267,0.39797,0.15492,0.14597,0.08626,0.12997
10 to 14,0.26198,1.00301,16.17285,5.07975,0.19176,0.12529,0.48994,0.48013,0.72214,0.37114,0.67684,0.58994,0.16706,0.03042,0.20513,0
15 to 19,0.16686,0.11219,0.71628,15.3756,2.31343,0.68014,0.17631,0.29608,0.51304,0.76533,0.76354,0.15143,0.34771,0.02805,0.1762,0.37474
20 to 24,0.19568,0.14268,0.51448,1.07731,5.44156,2.65152,0.95049,0.70462,0.8609,0.64276,0.68458,0.55717,0.52892,0.25583,0.11416,0.08688
25 to 29,0.43139,0.18919,0.28082,0.52577,2.102,4.67847,1.79551,1.53183,1.19217,0.67586,1.15297,1.17977,1.02794,0.53741,0.36403,0.00017
30 to 34,0.67255,0.5184,0.35535,0.26213,1.11135,2.60228,3.74032,2.49212,2.0017,1.4237,0.97503,1.33746,1.06392,1.20333,0.40437,0.00058
35 to 39,1.12087,1.0223,0.55044,0.30356,0.95974,1.48317,1.86363,4.77853,1.89507,1.52195,1.58508,1.32776,1.35629,0.9994,0.51898,0.24811
40 to 44,0.86257,1.46735,1.26091,0.69712,0.76989,1.47452,1.43164,3.19007,3.48274,1.77634,1.72303,1.63736,1.42134,0.77472,0.89634,0.58928
45 to 49,0.38115,0.35059,0.7325,1.09031,1.39569,1.24026,0.78788,1.73706,1.82714,2.26984,1.39585,1.37768,1.51915,0.6575,0.55792,1.04321
50 to 54,0.31647,0.13384,0.46003,0.65909,1.16581,1.24376,0.96125,1.14776,1.72419,1.43552,1.87704,1.76421,1.00945,0.73555,0.39269,0.50446
55 to 59,0.32416,0.11553,0.09054,0.10696,0.70735,0.86997,0.73773,0.85308,0.63603,0.82434,1.16702,2.53285,1.37171,0.62445,0.43218,1.17561
60 to 64,0.25847,0.19038,0.11506,0.08494,0.28468,0.51107,0.56407,0.66528,0.52541,0.34886,0.55915,1.0502,1.56787,0.90661,1.15612,0.15126
65 to 69,0.26476,0.19823,0.23597,0.02087,0.10808,0.08137,0.20299,0.56299,0.23444,0.1776,0.20927,0.36662,0.78365,2.0728,1.36244,1.64261
70 to 74,0.24317,0.11511,0.16008,0.06133,0.15904,0.08951,0.16366,0.24773,0.26882,0.12825,0.24426,0.34523,0.51782,0.38102,1.42812,0.55532
75+,0.14253,0.05745,0.18881,0.0532,0.14772,0.03177,0.10306,0.12324,0.0797,0.18984,0.21444,0.19423,0.32986,0.26304,0.25108,0.00013
