Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.65952,1.05407,0.52507,0.32204,0.58382,1.10817,1.11824,1.05568,0.7627,0.41083,0.50878,0.63563,0.58189,0.39995,0.1911,0.18631
5 to 9,1.21684,6.7932,2.49912,0.68696,0.43096,0.52944,1.27004,1.49943,1.22025,0.74712,0.56095,0.66943,0.54683,0.56018,0.50004,0.24353
10 to 14,0.7074,1.63524,9.22516,3.28084,0.50532,0.26573,0.89532,1.23921,1.35029,0.84042,0.72618,0.42164,0.32544,0.42189,0.37109,0.32091
15 to 19,0.43033,0.52291,1.14766,8.63936,2.89715,0.72022,0.36464,0.60224,0.94767,0.98264,0.74201,0.47273,0.32259,0.2119,0.30036,0.24651
20 to 24,0.71366,0.32479,0.50485,1.47592,4.19891,1.9789,0.89267,0.52553,0.69054,0.70737,0.70619,0.42756,0.27185,0.20505,0.09101,0.08645
25 to 29,1.08302,0.77008,0.44254,0.71009,1.91171,3.132,1.78437,1.17825,0.98512,0.7519,0.93511,0.69546,0.45172,0.25666,0.18943,0.08462
30 to 34,1.23853,1.08138,0.66478,0.48466,1.1337,1.93381,2.46222,1.60578,1.40618,0.88457,0.84239,0.74098,0.52806,0.38251,0.17464,0.13567
35 to 39,1.06342,1.11677,0.92203,0.75459,0.83469,1.37902,1.83043,2.239,1.61137,1.05935,0.79372,0.54822,0.54969,0.37698,0.30537,0.20194
40 to 44,0.69891,0.94625,1.04705,0.91056,0.81169,1.10145,1.32853,1.74359,2.02178,1.14061,1.0523,0.58071,0.46609,0.32815,0.30612,0.19417
45 to 49,0.46704,0.4611,0.64037,0.83243,1.02103,0.95565,0.97245,1.05873,1.30036,1.23298,1.06366,0.488,0.36916,0.17599,0.22765,0.19196
50 to 54,0.56634,0.35134,0.39949,0.45006,0.68679,0.94707,0.87925,0.79158,0.90872,0.86552,0.96799,0.63241,0.37419,0.20547,0.18893,0.18844
55 to 59,0.51588,0.37866,0.24836,0.21111,0.43007,0.49741,0.63332,0.47449,0.33004,0.3574,0.55654,0.53117,0.38424,0.23147,0.14323,0.11401
60 to 64,0.37923,0.36603,0.19458,0.15301,0.18644,0.25271,0.36929,0.42638,0.32625,0.22329,0.27241,0.33099,0.33253,0.23429,0.24395,0.08612
65 to 69,0.29446,0.25141,0.19506,0.12099,0.11103,0.12043,0.18338,0.2624,0.20515,0.12192,0.11293,0.1502,0.19883,0.2342,0.21377,0.12707
70 to 74,0.19643,0.13248,0.15134,0.07655,0.12731,0.06987,0.10383,0.16365,0.14597,0.11581,0.0864,0.0748,0.12126,0.1212,0.21738,0.11076
75+,0.10098,0.09868,0.12383,0.05185,0.10434,0.04257,0.0916,0.06535,0.06915,0.1022,0.0709,0.05149,0.04912,0.05594,0.10428,0.07725
