Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.72413,1.43157,0.56207,0.29266,0.5285,0.84738,0.74772,0.66193,0.47004,0.23222,0.24211,0.32315,0.30127,0.15815,0.07746,0.07079
5 to 9,1.6817,9.37133,3.08893,0.59909,0.3454,0.4674,0.94744,0.97167,0.76718,0.43909,0.36078,0.38199,0.27768,0.21089,0.21521,0.10825
10 to 14,0.97266,1.84716,12.05064,3.82147,0.41311,0.22396,0.78735,0.95714,0.91519,0.54925,0.59505,0.36358,0.21235,0.20184,0.18558,0.16567
15 to 19,0.57605,0.54147,1.18587,10.5272,2.86356,0.9328,0.47748,0.82235,0.94745,0.98996,0.86277,0.67958,0.36997,0.20036,0.18129,0.14279
20 to 24,0.85019,0.31489,0.4782,1.8042,4.2483,2.50498,1.28794,0.90243,1.09967,0.86166,0.90567,0.71557,0.61529,0.33429,0.08964,0.06334
25 to 29,1.17546,0.80324,0.44202,0.91986,2.44342,3.6125,2.16923,1.68513,1.51173,1.19497,1.43691,1.1889,1.01536,0.66405,0.18055,0.08346
30 to 34,1.34823,1.05432,0.71309,0.7368,1.69466,2.46438,2.85777,2.11478,1.98149,1.52877,1.53295,1.52582,1.16555,0.78883,0.19602,0.15123
35 to 39,1.18222,1.06161,0.93734,0.97647,1.51879,2.00172,2.41156,2.86249,2.24101,1.76676,1.56058,1.34095,1.36126,0.5217,0.30406,0.21673
40 to 44,0.85302,0.94774,0.9909,1.11817,1.31527,1.71309,1.91364,2.54946,2.76778,1.91734,2.13832,1.65805,1.35984,0.7339,0.37028,0.224
45 to 49,0.56745,0.48138,0.637,0.94648,1.32225,1.42365,1.57464,1.76357,2.16892,2.00946,2.27974,1.3951,1.31489,0.56753,0.27458,0.23195
50 to 54,0.64064,0.3426,0.41056,0.55593,0.97924,1.31586,1.23793,1.36526,1.62385,1.47052,1.93484,1.59539,1.17093,0.68694,0.22105,0.18577
55 to 59,0.58562,0.35779,0.25976,0.30827,0.63124,0.76678,0.94075,0.79441,0.71268,0.83247,1.26114,1.36264,1.27468,0.59672,0.18853,0.12677
60 to 64,0.42595,0.34688,0.19049,0.1914,0.36381,0.45731,0.52289,0.51573,0.50832,0.40073,0.54047,0.74239,0.76415,0.59543,0.35654,0.12105
65 to 69,0.34591,0.24275,0.1919,0.13439,0.15067,0.19128,0.24394,0.28255,0.23764,0.1903,0.17352,0.2412,0.42023,0.38893,0.3563,0.20145
70 to 74,0.23433,0.13018,0.14625,0.0648,0.11281,0.06379,0.08664,0.13457,0.11704,0.09406,0.08368,0.08591,0.1821,0.19475,0.34799,0.18659
75+,0.11572,0.09612,0.12236,0.04405,0.09075,0.03654,0.0758,0.05522,0.0553,0.08179,0.06486,0.05526,0.07589,0.09261,0.17083,0.13107
