Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.41034,0.96356,0.45166,0.31597,0.57058,0.85668,0.67459,0.54987,0.37688,0.21446,0.41772,0.60109,0.52587,0.44438,0.16037,0.30662
5 to 9,1.15851,6.5226,2.41939,0.6384,0.44732,0.50559,0.92132,0.8948,0.67346,0.39783,0.40227,0.53743,0.48069,0.54656,0.34441,0.36965
10 to 14,0.7304,1.61534,8.72381,3.05966,0.50269,0.29172,0.8491,0.87905,0.86321,0.52679,0.55317,0.37689,0.30023,0.45111,0.3044,0.55644
15 to 19,0.5592,0.56852,1.11932,7.69407,2.86461,0.87209,0.42996,0.65355,0.77784,0.81431,0.80177,0.62907,0.41974,0.32683,0.30308,0.4855
20 to 24,0.921,0.38465,0.52325,1.71595,4.13044,2.22852,1.02508,0.65693,0.78317,0.69237,0.88366,0.66644,0.46171,0.37045,0.12214,0.20441
25 to 29,1.18569,0.96183,0.52979,0.90852,2.29162,2.98375,1.78885,1.27167,1.06408,0.84339,1.16478,1.08913,0.7338,0.51418,0.23039,0.19603
30 to 34,1.15132,1.08949,0.7636,0.64889,1.42607,2.0361,2.13123,1.5835,1.45169,1.0193,1.06463,1.1652,0.81171,0.65061,0.20427,0.26284
35 to 39,0.93499,0.98101,0.86044,0.88243,1.12842,1.54364,1.79953,1.95867,1.5208,1.20717,1.03449,0.91589,0.82313,0.53733,0.34574,0.40603
40 to 44,0.66546,0.85196,0.92336,0.95623,1.00693,1.2395,1.40251,1.72135,1.71843,1.1963,1.34528,1.02536,0.77673,0.57031,0.32168,0.41547
45 to 49,0.47267,0.44094,0.59409,0.83907,1.08957,1.07642,1.09894,1.1969,1.34742,1.15819,1.3419,0.87238,0.66593,0.32147,0.25205,0.30819
50 to 54,0.60508,0.36316,0.39426,0.50039,0.78405,1.02455,0.93347,0.91507,1.01599,0.9111,1.02767,0.96636,0.619,0.41066,0.20545,0.361
55 to 59,0.60126,0.42716,0.26924,0.28067,0.54902,0.62035,0.73864,0.59033,0.45163,0.51394,0.79364,0.74969,0.6378,0.41187,0.18825,0.25243
60 to 64,0.40571,0.38641,0.20425,0.19271,0.2608,0.32336,0.40547,0.43326,0.37207,0.27001,0.37168,0.47514,0.35158,0.27274,0.31684,0.13814
65 to 69,0.32247,0.26403,0.21034,0.14886,0.1421,0.15841,0.20305,0.26524,0.21153,0.14124,0.15505,0.23136,0.23146,0.15739,0.20351,0.16128
70 to 74,0.19942,0.12811,0.15135,0.08198,0.13958,0.07005,0.09351,0.14571,0.12011,0.09922,0.09308,0.09663,0.15104,0.09547,0.18273,0.1228
75+,0.10387,0.09748,0.12618,0.05568,0.11394,0.04393,0.08447,0.05935,0.05998,0.08475,0.07765,0.0695,0.05984,0.05381,0.09525,0.06444
