Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.34826,1.14735,0.34448,0.18152,0.25405,0.50209,0.70655,0.70963,0.4289,0.31591,0.49578,0.83946,0.9464,0.66433,0.33854,0.24892
5 to 9,1.18338,9.67049,2.84159,0.43624,0.20751,0.2262,0.69502,1.0012,0.79289,0.61022,0.54753,0.86022,0.86591,0.93404,0.88251,0.31746
10 to 14,0.48594,1.4313,13.24344,3.96613,0.24743,0.11201,0.45312,0.7386,0.98225,0.79497,0.75451,0.57525,0.54705,0.70246,0.68332,0.41598
15 to 19,0.30217,0.35445,1.13331,12.08877,2.546,0.59075,0.33798,0.58195,0.83058,1.31642,1.07671,0.85496,0.60772,0.4157,0.61366,0.31635
20 to 24,0.41736,0.22912,0.38703,1.43842,3.83532,1.80634,0.9978,0.74388,0.95591,1.07143,1.27839,1.03783,0.80686,0.48535,0.23628,0.13849
25 to 29,0.70199,0.48619,0.32039,0.68722,1.77638,3.30828,1.8027,1.46793,1.38538,1.23338,1.74142,1.70305,1.33316,0.74674,0.43669,0.14906
30 to 34,1.05439,0.83413,0.50246,0.53786,1.21287,1.89021,2.82887,1.78544,1.7707,1.4928,1.6004,1.91037,1.51642,0.99593,0.42787,0.25543
35 to 39,1.01089,1.07055,0.8441,0.72727,1.12196,1.54843,1.95331,2.95872,2.01395,1.73495,1.58887,1.54254,1.635,0.88241,0.72336,0.31488
40 to 44,0.54516,0.90567,1.12298,0.96476,0.98488,1.35901,1.55812,2.17919,2.91613,1.91479,2.13914,1.77883,1.5353,0.9312,0.81338,0.31727
45 to 49,0.32081,0.39061,0.6435,0.95592,1.14239,1.10899,1.27344,1.47327,1.91404,2.55433,2.35622,1.53917,1.39322,0.60116,0.60444,0.34884
50 to 54,0.36987,0.24072,0.3299,0.50064,0.84219,1.09493,0.99563,1.15502,1.42328,1.51065,2.48661,1.9238,1.33416,0.70819,0.49446,0.33409
55 to 59,0.3102,0.23871,0.18809,0.22104,0.47899,0.63021,0.76394,0.66954,0.62402,0.81282,1.38569,2.1931,1.56234,0.75007,0.42083,0.2289
60 to 64,0.23557,0.23511,0.14678,0.13648,0.26004,0.359,0.42087,0.42279,0.44772,0.41314,0.63065,1.02005,1.61001,0.78967,0.78483,0.19344
65 to 69,0.18389,0.16653,0.14264,0.0907,0.07854,0.09821,0.14419,0.20238,0.18271,0.17419,0.21163,0.37019,0.62397,1.10315,0.73758,0.27509
70 to 74,0.12517,0.08753,0.11252,0.05001,0.07034,0.0371,0.05923,0.11048,0.11225,0.13169,0.13988,0.17971,0.36952,0.37244,1.01317,0.26044
75+,0.06648,0.06822,0.09626,0.03464,0.05668,0.02405,0.05533,0.04515,0.05221,0.11548,0.1159,0.12398,0.15481,0.17661,0.34713,0.25526
