Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.80216,1.16661,0.39159,0.24033,0.54455,0.98339,0.73494,0.49004,0.30676,0.19128,0.41805,0.6072,0.62994,0.31992,0.14641,0.19029
5 to 9,1.34644,7.71208,2.52766,0.55871,0.335,0.46738,1.04121,0.94173,0.56912,0.27973,0.3349,0.49952,0.52232,0.44386,0.38794,0.24855
10 to 14,0.62392,1.66167,8.40452,2.95164,0.43275,0.21667,0.78732,1.0153,0.89449,0.41534,0.42439,0.29657,0.302,0.364,0.33495,0.40808
15 to 19,0.44861,0.50473,1.19005,7.35925,2.66257,0.68695,0.3275,0.60928,0.8804,0.79621,0.65841,0.43816,0.33655,0.21345,0.33868,0.40222
20 to 24,0.98499,0.33326,0.51489,1.57791,3.94897,2.1121,0.8899,0.53896,0.73396,0.7717,0.96382,0.6613,0.4376,0.2883,0.12404,0.15637
25 to 29,1.40313,0.98839,0.4721,0.74838,2.09462,2.86758,1.74621,1.09166,0.88642,0.77023,1.17901,1.12382,0.7644,0.44224,0.25647,0.1415
30 to 34,1.24968,1.24884,0.77489,0.51343,1.20043,1.90432,2.05847,1.50348,1.2175,0.85305,0.95266,1.15894,0.92278,0.67858,0.24714,0.21685
35 to 39,0.93386,1.08036,1.01956,0.85414,0.92439,1.3401,1.72657,1.88555,1.4705,1.0134,0.84121,0.81061,0.93385,0.67146,0.47351,0.39822
40 to 44,0.64,0.83132,0.9916,0.96599,0.90208,1.06984,1.21377,1.6352,1.63952,1.13328,1.12175,0.8477,0.72127,0.61388,0.50276,0.43479
45 to 49,0.4843,0.41274,0.59485,0.82329,1.07051,0.99308,0.95552,1.0397,1.27176,1.11805,1.25891,0.72667,0.578,0.32148,0.35857,0.3803
50 to 54,0.65132,0.35529,0.38245,0.45692,0.76447,1.02226,0.88056,0.77671,0.87185,0.88855,1.03294,0.99934,0.55107,0.33075,0.23093,0.33603
55 to 59,0.64416,0.44203,0.26044,0.23027,0.51118,0.60723,0.72939,0.53623,0.37834,0.43715,0.80666,0.74751,0.71454,0.35506,0.16745,0.15132
60 to 64,0.46029,0.4301,0.21823,0.1718,0.22471,0.30944,0.43338,0.46669,0.33558,0.22662,0.3171,0.5105,0.44929,0.40928,0.31819,0.09969
65 to 69,0.32391,0.2732,0.21949,0.13296,0.12255,0.14176,0.20075,0.2819,0.22004,0.12861,0.12686,0.18971,0.34109,0.26534,0.3001,0.16169
70 to 74,0.20246,0.13544,0.15949,0.0815,0.12836,0.0681,0.09781,0.15395,0.1318,0.10657,0.09027,0.09079,0.18319,0.17473,0.2466,0.16885
75+,0.10105,0.09524,0.12476,0.05257,0.10335,0.03993,0.0831,0.05896,0.06072,0.08966,0.07361,0.05896,0.07502,0.08098,0.14101,0.08099
