Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.88265,1.0759,0.41699,0.25227,0.46441,0.88353,0.81955,0.87802,0.57912,0.32494,0.58354,0.94238,1.03482,0.70004,0.28664,0.24357
5 to 9,1.30549,7.86865,2.34695,0.54958,0.34907,0.42587,0.96603,1.27166,0.93909,0.61064,0.63799,0.98502,0.94952,0.97519,0.75185,0.31663
10 to 14,0.74087,1.66338,9.14467,2.86821,0.41816,0.21922,0.69618,1.08266,1.0887,0.69479,0.8373,0.6295,0.58103,0.75347,0.57959,0.42395
15 to 19,0.45607,0.5156,0.99537,7.37581,2.49756,0.65895,0.31587,0.58493,0.84109,0.92617,0.89981,0.74004,0.56272,0.39,0.47729,0.33154
20 to 24,0.76105,0.31864,0.42067,1.325,3.93747,1.87041,0.8106,0.54262,0.66767,0.68279,0.91417,0.71041,0.49316,0.38634,0.15064,0.12113
25 to 29,1.17834,0.77177,0.37043,0.64058,1.81176,2.93992,1.45855,1.04126,0.8264,0.6706,1.05304,1.06489,0.70932,0.49446,0.30591,0.11913
30 to 34,1.35993,1.13914,0.57254,0.45393,1.09763,1.68978,2.06889,1.37195,1.12025,0.74751,0.84416,1.07873,0.81665,0.72444,0.28215,0.19421
35 to 39,1.17262,1.1787,0.81815,0.68909,0.84226,1.18726,1.43112,1.99207,1.26061,0.86902,0.75238,0.74578,0.81112,0.7289,0.50475,0.27916
40 to 44,0.75188,0.98063,0.93995,0.85164,0.79695,0.93668,1.02021,1.42107,1.65438,0.92838,0.97518,0.7466,0.62604,0.63317,0.51637,0.2715
45 to 49,0.49342,0.4719,0.56047,0.78525,1.00072,0.85017,0.77937,0.8947,1.04169,1.12714,1.08496,0.67074,0.48044,0.34876,0.38103,0.27818
50 to 54,0.60149,0.34922,0.33873,0.40979,0.67172,0.83849,0.68513,0.64435,0.70067,0.72116,1.06809,0.90229,0.51914,0.39925,0.30335,0.26962
55 to 59,0.53686,0.37644,0.20827,0.18829,0.40462,0.46273,0.52724,0.43062,0.2873,0.32623,0.65128,0.95351,0.66061,0.45667,0.23784,0.16757
60 to 64,0.3985,0.35892,0.16076,0.12762,0.1622,0.20435,0.2773,0.36604,0.25158,0.17777,0.30141,0.51847,0.69851,0.47453,0.41354,0.13067
65 to 69,0.30414,0.24609,0.16151,0.10089,0.0953,0.1056,0.14563,0.23751,0.17241,0.10753,0.1437,0.25084,0.40316,0.53706,0.36919,0.18947
70 to 74,0.20425,0.13035,0.12692,0.0637,0.1091,0.05966,0.08058,0.14737,0.12341,0.10083,0.10916,0.12689,0.247,0.24424,0.4137,0.16925
75+,0.1077,0.09997,0.10488,0.04484,0.09119,0.0385,0.07214,0.05892,0.05866,0.09157,0.09504,0.0902,0.10085,0.11562,0.1794,0.13012
