Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.89029,1.29778,0.64257,0.36984,0.59435,0.92531,0.73864,0.71029,0.49155,0.3026,0.42307,0.53234,0.58354,0.33044,0.17169,0.17758
5 to 9,1.47798,6.70092,2.58912,0.74694,0.43717,0.496,0.94892,1.02381,0.76073,0.54798,0.43663,0.58473,0.5168,0.46425,0.44499,0.25589
10 to 14,1.04383,1.99773,8.12743,3.06974,0.5926,0.29125,0.88433,1.1962,1.05555,0.78836,0.73138,0.48644,0.43189,0.4866,0.47356,0.44049
15 to 19,0.66258,0.72815,1.3892,7.51304,3.05938,0.92833,0.43412,0.8296,0.96553,1.13106,0.89371,0.75109,0.50017,0.3144,0.40842,0.42379
20 to 24,0.97732,0.41587,0.63965,2.0645,4.60133,2.33389,1.08234,0.70448,0.87921,0.8473,0.88266,0.72401,0.56449,0.35826,0.1154,0.12157
25 to 29,1.22033,0.93842,0.54858,1.02065,2.43425,3.11712,1.75396,1.24303,1.04575,0.85061,1.06992,0.98248,0.76105,0.53781,0.2245,0.10414
30 to 34,1.29,1.14512,0.79015,0.73774,1.57537,2.04026,2.20879,1.55812,1.35852,0.99543,0.99591,1.08219,0.83679,0.63764,0.18265,0.1636
35 to 39,1.13833,1.14467,1.01855,1.02096,1.29972,1.57094,1.81996,2.02241,1.55462,1.17282,0.97614,0.87252,0.93989,0.54074,0.37542,0.34638
40 to 44,0.79133,0.96743,1.04426,1.09022,1.13092,1.27865,1.36582,1.75165,1.80913,1.22311,1.30835,0.98827,0.83802,0.54149,0.38053,0.28639
45 to 49,0.56459,0.52298,0.69836,0.97963,1.2221,1.10009,1.10181,1.17761,1.3826,1.26086,1.36698,0.86021,0.73539,0.36116,0.2258,0.23743
50 to 54,0.6781,0.40621,0.46222,0.54717,0.86022,1.02621,0.90984,0.88992,1.01776,0.93271,1.15329,1.00305,0.67723,0.3951,0.17504,0.1926
55 to 59,0.6117,0.44414,0.29967,0.29764,0.58271,0.6102,0.71538,0.56184,0.44785,0.519,0.8029,0.84734,0.76291,0.38649,0.14524,0.11941
60 to 64,0.44943,0.42365,0.2329,0.2057,0.30129,0.33541,0.39549,0.41167,0.35519,0.25568,0.34181,0.47793,0.45982,0.36551,0.24395,0.09114
65 to 69,0.35468,0.29159,0.23066,0.15588,0.14998,0.16159,0.20009,0.24275,0.18586,0.13511,0.12002,0.17255,0.26977,0.25433,0.2243,0.13647
70 to 74,0.23993,0.15411,0.17967,0.09076,0.14053,0.06649,0.08475,0.12956,0.10921,0.08149,0.06972,0.06814,0.13184,0.13861,0.20271,0.1185
75+,0.11957,0.11416,0.14665,0.06064,0.11312,0.03867,0.07626,0.05294,0.05171,0.07329,0.05557,0.04703,0.05415,0.06062,0.11112,0.07667
