Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.53472,0.9685,0.50729,0.34363,0.6042,1.06754,0.98495,0.95569,0.73261,0.44295,0.68895,0.96242,1.03445,0.6671,0.26439,0.18846
5 to 9,1.19539,9.45911,2.58849,0.71289,0.43325,0.52125,1.1568,1.37214,1.17427,0.80284,0.66796,0.96099,0.96238,0.9394,0.7008,0.24781
10 to 14,0.68491,1.5367,7.81618,2.61905,0.50662,0.26051,0.8155,1.13338,1.26829,0.88468,0.84323,0.57474,0.56863,0.71102,0.51549,0.32591
15 to 19,0.42503,0.47323,1.00901,6.21591,2.61859,0.82085,0.39532,0.69705,0.96651,1.10277,0.94324,0.71006,0.5399,0.36607,0.42122,0.25329
20 to 24,0.70147,0.28023,0.46727,1.68891,4.37645,2.33431,1.12106,0.73373,0.94777,0.93647,1.06628,0.77069,0.53913,0.36871,0.12545,0.08988
25 to 29,1.02316,0.69694,0.42131,0.85635,2.36962,3.35143,1.93636,1.36056,1.19327,0.99129,1.31964,1.17677,0.79486,0.48888,0.25583,0.08477
30 to 34,1.12041,0.92504,0.61886,0.61182,1.51767,2.16215,2.47493,1.71972,1.58596,1.14605,1.17075,1.27232,0.9026,0.68361,0.23438,0.1337
35 to 39,0.95425,0.93325,0.82174,0.85733,1.23241,1.60663,1.93044,2.23886,1.74622,1.31269,1.07382,0.9505,0.91961,0.63434,0.40988,0.19981
40 to 44,0.64965,0.80073,0.91537,0.98712,1.09094,1.31411,1.45588,1.87304,2.08481,1.38797,1.40932,1.02815,0.77084,0.58434,0.41092,0.19236
45 to 49,0.446,0.4025,0.57544,0.88727,1.21266,1.12033,1.13544,1.21856,1.50886,1.45843,1.49792,0.89468,0.63892,0.32867,0.30612,0.1891
50 to 54,0.54541,0.31138,0.36567,0.49287,0.85127,1.05983,0.93752,0.90293,1.05528,1.05555,1.26643,1.0824,0.63445,0.38437,0.25262,0.1899
55 to 59,0.5023,0.34281,0.23331,0.24326,0.53788,0.60461,0.7209,0.56486,0.4472,0.53089,0.87211,0.89824,0.72059,0.40278,0.18848,0.1094
60 to 64,0.36877,0.33291,0.18488,0.16933,0.24107,0.28863,0.3722,0.41269,0.34525,0.26249,0.36852,0.51811,0.51521,0.38826,0.32192,0.08199
65 to 69,0.28673,0.22805,0.18699,0.12926,0.1215,0.13054,0.17731,0.24754,0.20691,0.14044,0.15154,0.22471,0.3415,0.33214,0.27974,0.12218
70 to 74,0.18955,0.11878,0.14254,0.07899,0.12757,0.06544,0.0902,0.14525,0.13418,0.11867,0.1089,0.10548,0.2013,0.18708,0.26389,0.10582
75+,0.09603,0.08732,0.11577,0.0524,0.10335,0.039,0.07867,0.05746,0.06324,0.10315,0.08821,0.0717,0.08069,0.08665,0.13344,0.06868
