Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.11488,0.92895,0.30544,0.23765,0.05542,0.54561,0.62527,0.50379,0.18218,0.01948,0.18007,0.27659,0.07362,0.03891,0.02466,0
5 to 9,0.71721,10.80499,1.25248,0.75359,0.47828,0.06106,0.70091,0.77616,0.244,0.02722,0.36687,0.08101,0.01669,0.17446,0.15354,0
10 to 14,0.52384,1.13238,16.34416,1.95957,0.50427,0.01332,0.18005,0.62581,0.87376,0.36769,0.26072,0.10505,0.03518,0.04005,0.20215,0
15 to 19,0.13148,0.22367,1.02119,12.08347,2.32086,0.3377,0.23313,0.3131,0.52618,0.76959,0.37788,0.15898,0.08457,0.04434,0.26596,0
20 to 24,0.29543,0.12673,0.67011,1.21868,5.18972,0.94477,0.74442,0.18884,0.54027,0.71495,1.09608,0.7501,0.34034,0.09477,0.07247,0
25 to 29,0.85761,0.35508,0.21088,0.46207,1.54713,3.70286,1.60281,0.6357,1.21001,1.29039,1.93056,1.23227,0.66129,0.18222,0.24099,0.06085
30 to 34,1.32078,1.10806,0.41308,0.29914,1.21861,1.8431,3.92368,1.4793,1.16035,1.33522,1.27222,2.03808,1.21819,0.48689,0.23976,0.22065
35 to 39,0.75437,0.8477,1.12814,0.43316,0.60609,1.28076,2.64144,2.8289,1.54058,2.23657,1.29279,1.67869,0.72303,0.58124,0.48965,0.01891
40 to 44,0.1482,0.57304,1.16957,0.79755,1.08117,1.21867,1.42074,1.91121,2.87052,1.42073,2.03298,2.12875,1.09619,0.70056,0.59625,0.05999
45 to 49,0.14912,0.23391,0.60616,0.98305,1.40639,0.80669,1.22443,0.82003,1.38259,4.18742,1.63792,1.80036,0.78012,0.39704,0.51945,0.05258
50 to 54,0.3729,0.15987,0.12349,0.29783,0.78639,0.98926,0.57608,0.65882,0.89077,1.08749,2.71972,2.22915,0.5465,0.09434,0.65552,0.28186
55 to 59,0.31803,0.24426,0.2181,0.07195,0.30083,0.26033,0.80189,0.33347,0.11695,0.8088,1.21168,2.46406,0.95438,0.3677,0.20448,0.16123
60 to 64,0.15538,0.20014,0.26911,0.07745,0.12839,0.05165,0.1444,0.19667,0.16648,0.1258,0.72942,0.65205,2.45436,0.46987,1.08609,0.09649
65 to 69,0.14733,0.05464,0.1154,0.09293,0.08304,0.01031,0.10365,0.11196,0.11786,0.0679,0.22164,0.1771,0.87183,1.50226,0.52872,0.34454
70 to 74,0.05972,0.0651,0.07132,0.00468,0.10476,0.01309,0.0126,0.16073,0.14846,0.05082,0.18745,0.07498,0.72283,0.39161,1.14295,0.66064
75+,0.08,0.05431,0.06725,0.0052,0.10908,0.05672,0.16454,0.01353,0.04325,0.00876,0.22916,0.18259,0.29431,0.25152,0.47653,0.48711
