Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.62406,1.59434,0.83052,0.50048,0.7776,1.24285,1.04772,0.96999,0.68154,0.40087,0.5421,0.79328,0.76536,0.50101,0.25357,0.22671
5 to 9,2.07993,4.52102,2.41487,0.94846,0.56836,0.60853,1.15743,1.28832,1.01521,0.70363,0.52893,0.82202,0.74553,0.72562,0.6824,0.29557
10 to 14,1.20502,2.07295,5.68246,2.5722,0.58976,0.29661,0.76259,0.94437,0.93632,0.67597,0.61647,0.45239,0.41947,0.52558,0.46141,0.36198
15 to 19,0.72805,0.74825,1.31645,6.57517,2.92189,0.90554,0.42516,0.70233,0.74895,0.86975,0.72968,0.60618,0.40503,0.30447,0.35733,0.27296
20 to 24,1.11909,0.45231,0.65061,2.08434,4.76052,2.36182,1.16261,0.77269,0.91358,0.78847,0.82337,0.6545,0.52998,0.33366,0.09244,0.08519
25 to 29,1.64224,1.06104,0.59754,1.05553,2.56995,3.17467,1.83481,1.31344,1.15111,0.92169,1.12098,0.97503,0.77153,0.53418,0.18454,0.07679
30 to 34,1.83454,1.35287,0.82005,0.78089,1.73117,2.1602,2.3873,1.6645,1.57601,1.19333,1.2137,1.22322,0.9096,0.63928,0.1549,0.11175
35 to 39,1.60848,1.41832,1.06965,1.04619,1.48051,1.69932,1.99772,2.22782,1.75017,1.40105,1.23132,1.06442,1.04719,0.45842,0.26952,0.1662
40 to 44,1.10651,1.2312,1.19845,1.16345,1.26905,1.40744,1.58439,1.9916,2.07956,1.4449,1.64313,1.25394,1.02093,0.57453,0.26647,0.15467
45 to 49,0.76346,0.63175,0.77263,1.05316,1.36161,1.19027,1.2762,1.3688,1.63202,1.48175,1.69347,1.08347,0.96909,0.42208,0.21447,0.15971
50 to 54,0.92073,0.49314,0.50346,0.60684,0.99506,1.12688,1.02542,1.07986,1.25187,1.11038,1.43543,1.20549,0.89855,0.53734,0.21009,0.17725
55 to 59,0.84204,0.54189,0.32387,0.31208,0.63581,0.65575,0.78105,0.62693,0.54253,0.63701,0.94784,0.93754,0.88369,0.43398,0.14888,0.10736
60 to 64,0.62133,0.52711,0.25762,0.2233,0.34978,0.37823,0.4404,0.40847,0.40019,0.31032,0.41235,0.52664,0.45681,0.36136,0.226,0.07096
65 to 69,0.49375,0.36393,0.25974,0.16848,0.16078,0.17002,0.20534,0.22302,0.18712,0.14871,0.13346,0.18596,0.24408,0.18603,0.17843,0.105
70 to 74,0.33029,0.18928,0.19618,0.09185,0.1358,0.06256,0.07519,0.10285,0.08398,0.06886,0.06284,0.0596,0.10326,0.09284,0.15668,0.07735
75+,0.1665,0.14006,0.16079,0.06069,0.10983,0.0371,0.06673,0.04108,0.03978,0.05942,0.04924,0.04273,0.04146,0.04393,0.08551,0.04721
