Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.65924,1.71038,0.18962,0.15186,0.26775,0.32737,1.81881,0.57603,0.41871,0,0,0,0.23175,0.03333,0,0.03972
5 to 9,1.09186,15.5824,2.0946,0.09334,0,0.18421,1.09024,0.76298,0.90417,0.45511,0.27087,0,0.14993,0.03341,0,0.11021
10 to 14,0.1471,1.22689,15.33165,5.40909,0.04502,0,0.96566,0.31713,0.52152,0.74279,0.12785,0,0.1442,0,0,0.25338
15 to 19,0.07509,0.19367,1.00034,11.34355,0.80864,0.19114,2.98452,0.14412,0.237,0.76991,0.45976,0.54926,0.27766,0.03319,0.00655,0.04123
20 to 24,0.11725,0.06293,0.13504,0.94256,3.37134,0.65095,0.65011,0.9447,2.31069,0.59206,2.21272,1.43188,0.54045,0.27916,0.20828,0.25342
25 to 29,0.13992,0.32814,0.05756,0.76923,1.37556,3.17718,1.64711,0.64415,1.34988,1.11275,2.08327,1.14576,0.55363,0.3006,0.0928,0.113
30 to 34,1.14515,0.28396,0.14586,2.82893,2.15611,1.20315,5.62904,1.02291,1.38757,0.82954,0.63077,0.91634,0.68592,0.21931,0.09401,0.32974
35 to 39,1.13572,1.18128,0.54849,0.30555,2.88316,1.47773,3.42265,3.30931,4.33824,1.72681,1.5711,1.06676,1.22636,0.39807,0.27737,0.1807
40 to 44,0.37091,1.28553,1.18764,0.51136,0.15638,1.98371,2.12407,2.13514,5.76321,2.21692,0.19512,2.00088,0.92046,0.38468,0.53533,0.40555
45 to 49,0.0887,0.24291,0.81201,0.88799,0.42139,0.79951,3.95342,4.56636,2.82082,2.24219,2.11476,1.5204,0.78702,0.06567,0.38614,0.32641
50 to 54,0.31035,0.18606,0.3277,0.79752,0.73576,1.7768,1.07374,1.70724,2.77797,1.26691,1.35794,1.1898,1.61107,0.32613,0.18749,0.18617
55 to 59,0.30472,0.15148,0.06619,0.14102,0,0.6218,0.41282,0.35299,0.40336,0.76772,0.62408,2.63702,2.08579,0.48861,0.56871,0.35082
60 to 64,0.31561,0.02466,0.02083,0.02968,0.01281,0.18045,0.08416,0.60279,0.39933,0.31686,0.14756,1.22651,1.40022,1.02927,0.70711,0.03566
65 to 69,0.14182,0.10774,0.05522,0.03743,0,0.01808,0.02664,0.16087,0.13879,0,0.13809,0.67268,0.65454,0.69884,0.63192,0.53081
70 to 74,0,0.10474,0.12619,0.08187,0.02175,0,0.07951,0.1136,0.2105,0.03957,0.00843,0,0.71182,0.37511,1.80676,0.42596
75+,0,0.06432,0,0,0.0499,0,0.22386,0.02636,0,0.00132,0.04834,0.03089,0.08814,0.09026,0.19507,0.67839
