Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.28216,1.05063,0.26964,0.18164,0.32611,0.58353,0.84405,0.78638,0.41776,0.28412,0.40843,0.58371,0.71724,0.54127,0.33106,0.30653
5 to 9,1.09246,9.37528,2.64403,0.44779,0.27433,0.25202,0.7648,1.08407,0.80323,0.56581,0.52182,0.6675,0.66234,0.76236,0.86176,0.39269
10 to 14,0.40738,1.27724,12.8982,4.18714,0.32675,0.12981,0.49085,0.74514,1.00903,0.73089,0.71165,0.46746,0.42526,0.56564,0.66666,0.50798
15 to 19,0.26217,0.29437,1.01761,12.79837,3.44377,0.58421,0.33007,0.50342,0.79895,1.22296,0.97355,0.66627,0.5021,0.33377,0.62245,0.38957
20 to 24,0.3615,0.21392,0.33617,1.44797,5.2145,1.85726,0.9387,0.66326,0.82671,0.91932,1.0817,0.76,0.6169,0.38265,0.25727,0.17962
25 to 29,0.59983,0.39495,0.26559,0.64285,1.93052,3.44434,1.68427,1.29287,1.15737,1.00619,1.42024,1.26044,1.00936,0.55896,0.4568,0.19711
30 to 34,0.96701,0.70366,0.41317,0.50062,1.25864,1.84961,2.87475,1.65657,1.55062,1.26007,1.31234,1.45038,1.1685,0.78443,0.4555,0.34133
35 to 39,0.97027,0.97815,0.72255,0.70592,1.09572,1.43738,1.86872,2.92011,1.79152,1.47329,1.3107,1.19039,1.26723,0.72978,0.76664,0.39801
40 to 44,0.4985,0.83116,1.02412,0.97304,1.00829,1.19885,1.40696,1.95425,2.68433,1.61388,1.71738,1.35365,1.17031,0.74399,0.87128,0.4109
45 to 49,0.29102,0.3633,0.58952,1.02462,1.32644,1.02184,1.13767,1.30238,1.65193,2.2578,1.93029,1.16702,1.05849,0.47135,0.65989,0.46124
50 to 54,0.33492,0.21362,0.28931,0.5166,0.93519,1.03522,0.91003,0.99241,1.1749,1.26552,2.10305,1.4472,1.00897,0.54346,0.54665,0.44058
55 to 59,0.27009,0.20048,0.16081,0.21178,0.50868,0.5871,0.70641,0.59395,0.51669,0.66033,1.12241,1.72285,1.22219,0.6239,0.47111,0.31699
60 to 64,0.20717,0.19814,0.12547,0.13237,0.23929,0.30181,0.378,0.38969,0.37466,0.33457,0.5079,0.76124,1.39649,0.68515,0.89305,0.26851
65 to 69,0.16038,0.13962,0.11797,0.09076,0.08559,0.08642,0.13334,0.19298,0.1616,0.13768,0.17508,0.26967,0.51266,1.11281,0.8454,0.38194
70 to 74,0.11005,0.07352,0.09287,0.05352,0.0972,0.04588,0.06715,0.11771,0.115,0.12157,0.12635,0.1384,0.31813,0.35206,1.25509,0.36819
75+,0.05682,0.05778,0.08046,0.03731,0.07812,0.03016,0.06308,0.0478,0.05286,0.10478,0.10175,0.0961,0.13297,0.16751,0.40577,0.3859
