Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.4251,0.80594,0.30652,0.17642,0.25742,0.60715,0.73335,0.75113,0.70107,0.46118,0.6865,1.19522,1.73929,1.7118,1.14175,0.99573
5 to 9,0.79859,6.41138,2.14458,0.38608,0.20553,0.29519,0.8423,1.08364,1.15189,0.84991,0.68445,1.1944,1.61416,2.39972,3.02614,1.30035
10 to 14,0.38427,1.05615,10.14495,3.23221,0.22561,0.1503,0.59436,0.89104,1.2844,0.98276,0.91576,0.75768,0.98315,1.85771,2.26573,1.71969
15 to 19,0.24839,0.29577,0.83102,9.56557,2.15966,0.42605,0.25598,0.4426,0.89592,1.16515,0.97122,0.87638,0.91607,0.93792,1.868,1.31327
20 to 24,0.35455,0.19897,0.31812,0.88951,2.61224,1.35343,0.74382,0.5034,0.77383,0.90197,1.057,0.90328,0.83007,0.91445,0.58224,0.46919
25 to 29,0.52793,0.40457,0.26481,0.39026,1.07032,2.12926,1.35021,0.99032,0.99054,0.90437,1.27241,1.37732,1.21939,1.12801,1.18279,0.45688
30 to 34,0.62585,0.58288,0.39747,0.27609,0.71982,1.33157,1.93631,1.32239,1.40191,1.06979,1.12094,1.47943,1.42223,1.67939,1.08173,0.74945
35 to 39,0.54129,0.61181,0.55743,0.41754,0.62555,1.02306,1.44122,1.91305,1.61029,1.28547,1.06219,1.09108,1.42922,1.65201,1.88121,1.06433
40 to 44,0.34692,0.51918,0.64291,0.50752,0.56528,0.87801,1.12192,1.54638,2.12787,1.42473,1.45044,1.19206,1.17897,1.44821,1.9469,1.05978
45 to 49,0.23051,0.25377,0.39593,0.47983,0.63677,0.75718,0.89701,1.02942,1.46837,1.68036,1.60089,1.07872,0.96373,0.79302,1.47383,1.09835
50 to 54,0.27533,0.18519,0.23866,0.25435,0.45441,0.72601,0.74195,0.77548,1.03719,1.13293,1.49199,1.35701,0.99907,0.91761,1.16848,1.06536
55 to 59,0.2472,0.19913,0.14849,0.12008,0.27539,0.41558,0.57699,0.48233,0.44913,0.57329,0.9617,1.31969,1.2188,1.04797,0.91471,0.65226
60 to 64,0.18259,0.1918,0.11565,0.08317,0.12497,0.19961,0.29801,0.33995,0.34998,0.29366,0.41904,0.71537,1.12762,1.08945,1.59641,0.50436
65 to 69,0.14085,0.13171,0.11574,0.0643,0.04958,0.07173,0.12423,0.19022,0.19556,0.1449,0.16512,0.30705,0.64883,1.18824,1.43587,0.74238
70 to 74,0.09395,0.06902,0.0894,0.0403,0.05507,0.03953,0.06771,0.11637,0.13653,0.13555,0.12478,0.15285,0.39433,0.56423,1.51937,0.65464
75+,0.04915,0.05216,0.0736,0.02765,0.04498,0.0248,0.06019,0.04653,0.06462,0.12096,0.10545,0.10655,0.16036,0.2644,0.67117,0.48152
