Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.57509,1.55636,0.78992,0.53182,0.86386,1.34091,1.02627,1.05531,0.72433,0.46351,0.59376,0.86862,0.76076,0.59598,0.23959,0.24693
5 to 9,2.0217,5.81333,2.60667,1.01283,0.63193,0.66758,1.16351,1.41843,1.0988,0.83489,0.62646,0.96576,0.77626,0.90997,0.65486,0.33182
10 to 14,1.14407,2.00449,6.86387,2.94716,0.64276,0.31942,0.756,1.0141,0.98189,0.76948,0.71706,0.53029,0.43961,0.6454,0.43794,0.40453
15 to 19,0.68087,0.68684,1.25366,7.04035,2.95291,0.78815,0.32062,0.52271,0.63751,0.75691,0.64446,0.54059,0.37099,0.29944,0.32581,0.27262
20 to 24,1.04877,0.41773,0.61337,1.84685,4.45246,1.98742,0.78195,0.48029,0.55152,0.54451,0.60046,0.47259,0.32738,0.26221,0.08629,0.0821
25 to 29,1.54066,0.98312,0.56706,0.95464,2.28163,2.786,1.42516,0.9862,0.79884,0.6634,0.81097,0.76177,0.52501,0.39477,0.17554,0.07823
30 to 34,1.71995,1.25462,0.78153,0.65807,1.40174,1.84317,1.77968,1.26149,1.10832,0.81497,0.79622,0.87281,0.61105,0.51025,0.14947,0.11639
35 to 39,1.5047,1.3099,1.01307,0.94136,1.06089,1.36225,1.47057,1.63709,1.23233,0.98296,0.78491,0.72395,0.68105,0.43537,0.25054,0.17073
40 to 44,1.03842,1.13922,1.13448,1.03949,0.95178,1.06827,1.10695,1.40011,1.41138,0.98406,1.01522,0.79167,0.61941,0.44692,0.25273,0.1582
45 to 49,0.72105,0.59082,0.73713,0.95987,1.12489,0.95806,0.88479,0.95799,1.09392,1.02281,1.07919,0.72711,0.57509,0.29989,0.20205,0.17351
50 to 54,0.87308,0.46596,0.48566,0.54769,0.77696,0.89702,0.73336,0.71734,0.78846,0.76258,0.87588,0.81968,0.55651,0.38762,0.20633,0.19865
55 to 59,0.7956,0.50588,0.31066,0.27477,0.52155,0.52867,0.57327,0.45793,0.34956,0.42406,0.63462,0.63829,0.55008,0.34826,0.14525,0.11535
60 to 64,0.58718,0.49227,0.24743,0.20681,0.25046,0.28162,0.3201,0.3358,0.28326,0.22109,0.29033,0.38545,0.31466,0.27385,0.21696,0.0763
65 to 69,0.46642,0.33931,0.24836,0.16234,0.14271,0.14159,0.15948,0.19876,0.15415,0.11371,0.10937,0.16852,0.19331,0.17953,0.1705,0.11255
70 to 74,0.31158,0.17566,0.18663,0.0967,0.1483,0.06585,0.07191,0.10552,0.08549,0.07237,0.06642,0.06487,0.10234,0.10397,0.15085,0.07821
75+,0.15693,0.12996,0.15322,0.06412,0.12014,0.03902,0.06364,0.04238,0.04043,0.06321,0.05219,0.04627,0.04099,0.0504,0.08183,0.04818
