Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.52512,0.97566,0.43658,0.24605,0.44604,0.97642,1.05084,0.97691,0.66973,0.35399,0.50052,0.87458,1.05882,0.72311,0.36302,0.25279
5 to 9,1.06552,7.07914,2.521,0.53519,0.33358,0.47792,1.22575,1.40963,1.08501,0.65619,0.56239,0.93908,1.00038,1.02352,0.9642,0.32959
10 to 14,0.59498,1.4885,11.17919,3.4604,0.39385,0.24463,0.89429,1.19718,1.23627,0.73891,0.7505,0.61254,0.60912,0.78638,0.72874,0.43351
15 to 19,0.36916,0.44994,1.07771,9.39863,2.49111,0.69421,0.38206,0.62474,0.93618,0.97534,0.80483,0.71194,0.61085,0.39967,0.59811,0.33403
20 to 24,0.59382,0.27536,0.43286,1.21694,3.69028,2.09085,1.03648,0.66149,0.84622,0.79173,0.86552,0.72783,0.61168,0.3911,0.19065,0.12242
25 to 29,0.90864,0.66386,0.38413,0.58747,1.80531,3.54682,2.03363,1.45748,1.29299,1.03562,1.30884,1.27584,1.06158,0.5027,0.38591,0.12283
30 to 34,1.03936,0.96259,0.59269,0.41427,1.12357,2.11221,2.83225,1.83919,1.68672,1.20328,1.20641,1.41842,1.20551,0.73929,0.35756,0.19963
35 to 39,0.88922,0.98139,0.83087,0.6413,0.93381,1.63306,2.10523,2.71746,1.96069,1.44934,1.21338,1.13816,1.31166,0.74694,0.63494,0.28127
40 to 44,0.57438,0.82049,0.93793,0.78733,0.8794,1.39953,1.62616,2.19676,2.60751,1.60542,1.69511,1.32696,1.21411,0.65919,0.66159,0.27374
45 to 49,0.3828,0.40102,0.56767,0.72512,1.03928,1.22626,1.30371,1.47377,1.8537,1.83887,1.82071,1.16377,1.08549,0.37043,0.49602,0.28736
50 to 54,0.46304,0.29858,0.34747,0.38181,0.72126,1.17337,1.08913,1.10748,1.33307,1.236,1.6348,1.37655,1.02153,0.4287,0.39272,0.27809
55 to 59,0.41325,0.32208,0.21611,0.18126,0.4388,0.66037,0.84191,0.67711,0.5613,0.64509,0.99125,1.27286,1.1139,0.48213,0.31137,0.17384
60 to 64,0.30607,0.30658,0.16722,0.12656,0.22079,0.36952,0.48605,0.51299,0.45739,0.33525,0.4483,0.69259,0.88014,0.50109,0.53763,0.13561
65 to 69,0.23376,0.20949,0.16721,0.09493,0.08884,0.11426,0.18493,0.26449,0.19857,0.11642,0.12559,0.23664,0.42262,0.54133,0.47823,0.19712
70 to 74,0.15688,0.11089,0.13058,0.06011,0.10194,0.06511,0.10338,0.16386,0.14161,0.10848,0.09457,0.119,0.25769,0.25412,0.52101,0.17392
75+,0.08324,0.08456,0.10738,0.04203,0.0849,0.0419,0.09239,0.06559,0.06705,0.09863,0.08228,0.08457,0.10578,0.1212,0.22695,0.13116
