Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.42148,1.35977,0.60589,0.34369,0.76365,1.67141,1.65456,1.31645,0.71118,0.34704,0.47557,0.60455,0.62802,0.46088,0.18372,0.16108
5 to 9,1.84735,4.3646,1.95946,0.66391,0.55387,0.81273,1.83494,1.76704,1.07578,0.61394,0.47818,0.63785,0.61502,0.67731,0.50248,0.21383
10 to 14,1.06178,1.77336,5.26529,2.00284,0.59709,0.39822,1.23511,1.33752,1.03241,0.60701,0.57731,0.36802,0.35675,0.50354,0.35333,0.2694
15 to 19,0.6421,0.62461,1.01702,4.841,2.79097,0.98412,0.49516,0.65835,0.67586,0.63702,0.54648,0.39219,0.31244,0.24338,0.27331,0.20088
20 to 24,0.99968,0.37601,0.49354,1.27394,4.4091,2.66049,1.25219,0.64679,0.65507,0.54586,0.59806,0.41244,0.30037,0.23782,0.0711,0.06249
25 to 29,1.47093,0.89433,0.45089,0.64801,2.28548,3.78186,2.25851,1.3091,0.96023,0.71482,0.87653,0.7084,0.49011,0.37314,0.14172,0.05774
30 to 34,1.64255,1.15571,0.6288,0.44565,1.42656,2.45269,2.84384,1.69972,1.3183,0.89698,0.89175,0.84869,0.56652,0.47197,0.12192,0.08468
35 to 39,1.43177,1.20597,0.82709,0.64831,1.11511,1.79003,2.27425,2.24123,1.47794,1.05923,0.89006,0.72174,0.63136,0.3825,0.20982,0.12812
40 to 44,0.98183,1.04383,0.93115,0.72891,0.99656,1.40936,1.66359,1.8796,1.72979,1.08494,1.16946,0.82659,0.57878,0.41156,0.21148,0.11741
45 to 49,0.67577,0.53263,0.59531,0.67005,1.15469,1.25467,1.29297,1.2448,1.30198,1.11214,1.20808,0.71341,0.52403,0.27744,0.16772,0.12197
50 to 54,0.81841,0.41523,0.38631,0.37441,0.8013,1.1917,1.13238,0.93903,0.94941,0.8155,1.00085,0.7941,0.49788,0.34281,0.1602,0.13363
55 to 59,0.74811,0.4556,0.24766,0.18624,0.52275,0.68816,0.87867,0.59018,0.39975,0.43657,0.65896,0.60633,0.49451,0.30294,0.11655,0.08014
60 to 64,0.55109,0.44274,0.19621,0.13811,0.24052,0.34005,0.47449,0.43577,0.29261,0.19585,0.26216,0.31605,0.27572,0.24558,0.18035,0.05425
65 to 69,0.43667,0.30574,0.19765,0.10953,0.13795,0.18184,0.25801,0.26996,0.16671,0.10416,0.09991,0.12952,0.17679,0.17282,0.14678,0.08137
70 to 74,0.2919,0.1592,0.14994,0.06685,0.14196,0.08851,0.12622,0.14996,0.09487,0.06427,0.059,0.04965,0.09311,0.09678,0.13183,0.06315
75+,0.1474,0.11794,0.12292,0.04438,0.11533,0.05239,0.11195,0.05997,0.04464,0.05572,0.04681,0.03516,0.03711,0.04506,0.07198,0.03906
