Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.88124,1.16786,0.44737,0.30561,0.53312,0.88692,0.87856,0.90448,0.68659,0.42196,0.6925,1.20459,1.25384,0.80673,0.38377,0.31231
5 to 9,1.20818,8.83559,2.78308,0.64274,0.3852,0.43686,1.05725,1.32196,1.1298,0.76927,0.72267,1.22023,1.15211,1.12234,1.00196,0.40349
10 to 14,0.61346,1.5738,11.60466,3.20183,0.45813,0.21444,0.74562,1.09513,1.24854,0.86169,0.94893,0.77135,0.69035,0.8496,0.74271,0.53586
15 to 19,0.36892,0.45176,0.99914,7.38635,2.482,0.67962,0.35233,0.63518,0.94933,1.09402,1.01404,0.91207,0.6661,0.44069,0.60892,0.40975
20 to 24,0.56815,0.26542,0.41771,1.50979,4.3214,2.05639,1.03623,0.71946,0.93204,0.91899,1.13013,0.97306,0.68215,0.4559,0.18787,0.14812
25 to 29,0.85779,0.65872,0.37441,0.74949,2.19536,3.09263,1.75713,1.30523,1.15483,0.96477,1.39089,1.45501,1.00611,0.60466,0.38222,0.14278
30 to 34,1.00585,0.93536,0.57378,0.54309,1.42023,1.92111,2.41346,1.67035,1.55559,1.13614,1.24831,1.56014,1.1538,0.8577,0.35516,0.23221
35 to 39,0.87306,0.97199,0.80126,0.79458,1.18519,1.45842,1.82113,2.35775,1.75883,1.33232,1.1808,1.17302,1.19024,0.80269,0.61737,0.33854
40 to 44,0.56465,0.82772,0.90281,0.94603,1.05741,1.20119,1.38064,1.87663,2.20668,1.41116,1.55086,1.25653,1.00314,0.7474,0.63271,0.33131
45 to 49,0.37711,0.39865,0.5476,0.84624,1.1991,1.02923,1.09087,1.23498,1.54056,1.58829,1.67187,1.11299,0.84637,0.41894,0.46542,0.33207
50 to 54,0.44898,0.29934,0.33996,0.46398,0.84941,0.99675,0.91013,0.94564,1.11805,1.10777,1.52659,1.39933,0.85021,0.4946,0.37834,0.32414
55 to 59,0.40666,0.31833,0.21201,0.22625,0.53585,0.57694,0.70157,0.58518,0.48063,0.57285,0.99971,1.27957,0.98108,0.52349,0.28991,0.19406
60 to 64,0.2976,0.30701,0.16327,0.15169,0.24828,0.28786,0.37056,0.41801,0.37002,0.28502,0.43376,0.71803,0.78163,0.51388,0.50315,0.14903
65 to 69,0.23255,0.21222,0.16399,0.1158,0.11325,0.11498,0.1638,0.23964,0.20446,0.14031,0.16797,0.30336,0.44942,0.50481,0.4455,0.21908
70 to 74,0.15447,0.11088,0.12609,0.07027,0.11636,0.0558,0.08108,0.13922,0.13243,0.11584,0.11869,0.14445,0.26611,0.24898,0.45589,0.19526
75+,0.07928,0.08243,0.10345,0.04707,0.09453,0.03368,0.07161,0.05564,0.06241,0.10172,0.09704,0.09815,0.10753,0.11483,0.21316,0.13837
