Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.17439,1.08749,0.33629,0.23933,0.45086,0.90452,0.88555,0.84619,0.66985,0.41695,0.59457,1.05958,1.28026,0.85939,0.43304,0.37147
5 to 9,1.14601,9.14273,2.56624,0.52245,0.33988,0.43065,1.02897,1.22101,1.10506,0.76078,0.66267,1.11884,1.18305,1.2106,1.14922,0.48033
10 to 14,0.53619,1.3496,11.35928,3.63694,0.40351,0.22098,0.73079,1.01513,1.27313,0.877,0.87175,0.71791,0.72028,0.92451,0.88149,0.63799
15 to 19,0.33602,0.36698,0.91765,9.97402,2.75356,0.70782,0.35456,0.58662,0.99888,1.20307,0.98808,0.87471,0.71621,0.48137,0.72105,0.49285
20 to 24,0.49659,0.23133,0.34669,1.30642,4.29273,2.26463,1.08575,0.74009,1.00742,1.01295,1.12183,0.93995,0.72865,0.49635,0.23533,0.18344
25 to 29,0.78428,0.52747,0.30088,0.63051,2.12704,3.83607,2.02631,1.51777,1.4208,1.19177,1.5484,1.54636,1.14583,0.68835,0.47483,0.1824
30 to 34,0.94261,0.80751,0.47167,0.46295,1.37695,2.27818,2.93584,1.88855,1.86646,1.404,1.42139,1.72713,1.32671,0.96512,0.43316,0.29692
35 to 39,0.82315,0.84819,0.68033,0.67886,1.18369,1.77198,2.13487,2.81917,2.1122,1.63803,1.37587,1.33748,1.37922,0.93527,0.7751,0.41625
40 to 44,0.50999,0.70691,0.78156,0.84762,1.06243,1.48765,1.64756,2.20053,2.79638,1.75166,1.83367,1.48717,1.18339,0.85498,0.8019,0.40385
45 to 49,0.33099,0.34017,0.47606,0.80119,1.23972,1.27442,1.32315,1.47525,1.91643,2.08866,1.97326,1.2929,1.0101,0.50167,0.59593,0.42558
50 to 54,0.39953,0.24518,0.28131,0.42222,0.87803,1.22784,1.05732,1.1127,1.37269,1.34719,1.86776,1.56228,0.98884,0.58081,0.47201,0.4146
55 to 59,0.35332,0.26117,0.1719,0.19516,0.51739,0.69908,0.81818,0.66457,0.59132,0.70674,1.11327,1.57736,1.15783,0.62684,0.37278,0.25921
60 to 64,0.26245,0.24663,0.13125,0.1266,0.23248,0.33344,0.41182,0.4292,0.41397,0.32396,0.44807,0.74813,1.03719,0.6304,0.65089,0.20247
65 to 69,0.19834,0.16865,0.12987,0.09459,0.09988,0.12458,0.16942,0.23593,0.21532,0.15286,0.16303,0.30014,0.52958,0.7131,0.58395,0.29292
70 to 74,0.13293,0.08901,0.10296,0.05816,0.10627,0.06145,0.08379,0.13739,0.14386,0.12779,0.11457,0.14523,0.31621,0.30713,0.67336,0.25903
75+,0.07251,0.06935,0.0857,0.04196,0.08894,0.04125,0.07608,0.05544,0.06856,0.11791,0.1028,0.10583,0.13087,0.14742,0.27457,0.20883
