Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.31365,1.53596,0.90401,0.56094,0.80902,1.21879,0.99013,1.05133,0.69287,0.381,0.44452,0.60504,0.73429,0.59234,0.32967,0.27671
5 to 9,1.8388,7.24472,3.26828,1.0613,0.60572,0.60538,1.13553,1.41444,1.0347,0.68161,0.5737,0.74555,0.69219,0.82094,0.83719,0.3472
10 to 14,1.0779,2.13762,10.14236,3.36223,0.64549,0.31127,0.78243,1.08693,0.99268,0.6597,0.68725,0.46464,0.39915,0.59547,0.56986,0.43809
15 to 19,0.66157,0.73801,1.53416,7.72752,2.89862,0.75216,0.32463,0.55165,0.68655,0.70806,0.55998,0.42869,0.36903,0.29248,0.45718,0.33559
20 to 24,1.00128,0.4395,0.73129,1.93095,4.40984,1.93807,0.80239,0.51337,0.57467,0.52726,0.50019,0.3614,0.28876,0.26378,0.12044,0.10517
25 to 29,1.44424,1.02182,0.66761,0.98245,2.23677,2.85148,1.52242,1.0856,0.86758,0.66764,0.75014,0.62948,0.45542,0.36076,0.24237,0.09574
30 to 34,1.62256,1.33012,0.93309,0.66914,1.37241,1.87433,1.96041,1.41396,1.2019,0.82914,0.77251,0.74853,0.53651,0.49823,0.20968,0.14914
35 to 39,1.4094,1.37175,1.21177,0.98015,1.02531,1.37307,1.56454,1.83791,1.30971,0.96028,0.74152,0.59946,0.56949,0.43793,0.35375,0.21751
40 to 44,0.96736,1.20219,1.37095,1.10469,0.94151,1.09739,1.18695,1.54306,1.54551,0.98281,0.97195,0.67473,0.48938,0.42518,0.35375,0.20899
45 to 49,0.65943,0.61144,0.87368,1.01557,1.11892,0.96042,0.92463,1.01743,1.14203,1.00575,0.99322,0.57794,0.42251,0.24441,0.26353,0.19979
50 to 54,0.80387,0.48974,0.5792,0.5794,0.77239,0.91488,0.77229,0.76534,0.82125,0.7364,0.81269,0.64501,0.4103,0.30148,0.24625,0.21676
55 to 59,0.73309,0.52227,0.36753,0.28556,0.50569,0.51661,0.57688,0.46746,0.33417,0.37235,0.51625,0.4883,0.40707,0.28406,0.17228,0.12523
60 to 64,0.54091,0.5034,0.28833,0.21405,0.22561,0.25108,0.30308,0.35071,0.25536,0.17509,0.20182,0.25704,0.25681,0.23884,0.27333,0.08823
65 to 69,0.42571,0.34608,0.28956,0.16983,0.13524,0.12978,0.15391,0.21578,0.15501,0.09319,0.07743,0.1101,0.16926,0.19094,0.22164,0.12757
70 to 74,0.28252,0.18005,0.21934,0.1052,0.14605,0.06389,0.07581,0.12273,0.09277,0.06861,0.05052,0.04628,0.09768,0.11026,0.20244,0.10158
75+,0.14337,0.13265,0.17771,0.06926,0.11814,0.03867,0.06609,0.04856,0.0441,0.06005,0.04054,0.03285,0.03891,0.05142,0.10662,0.06427
