Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.67027,1.09431,0.44165,0.24882,0.46528,0.90048,0.71579,0.6056,0.34206,0.2019,0.31285,0.46095,0.55689,0.35241,0.19241,0.18005
5 to 9,1.26599,7.11835,2.40081,0.61011,0.34224,0.40319,0.96567,1.02156,0.65913,0.3947,0.32027,0.41008,0.46944,0.45197,0.49939,0.26956
10 to 14,0.69549,1.69001,7.53665,2.51842,0.4797,0.19997,0.63882,1.0055,0.89238,0.55755,0.47568,0.26684,0.2476,0.30774,0.3687,0.37673
15 to 19,0.45043,0.54356,1.11228,6.3604,2.86994,0.97006,0.41642,0.80308,0.90014,1.01999,0.82222,0.56499,0.35122,0.22368,0.2945,0.26681
20 to 24,0.8633,0.35272,0.57387,2.04832,4.57549,2.68119,1.21574,0.95604,1.00654,0.97399,1.06345,0.80604,0.64181,0.39436,0.10617,0.1355
25 to 29,1.31008,0.87477,0.46678,1.02637,2.65311,3.84156,2.13526,1.79995,1.30783,1.12557,1.44711,1.22517,1.00954,0.70207,0.29001,0.10644
30 to 34,1.40748,1.32186,0.75895,0.74733,1.7093,2.52207,2.77346,2.26629,1.62809,1.30514,1.35512,1.44938,1.11806,0.87741,0.29998,0.23018
35 to 39,1.00452,1.05704,0.90434,0.94946,1.46891,1.95009,2.16766,2.9451,1.80305,1.46561,1.30722,1.1222,1.1008,0.51066,0.37003,0.32322
40 to 44,0.76171,0.98675,1.07092,1.19785,1.31624,1.66558,1.72541,2.57425,2.30307,1.64831,1.78612,1.34188,1.04405,0.68349,0.41003,0.33894
45 to 49,0.54348,0.51143,0.68538,1.04982,1.3782,1.3822,1.36713,1.68605,1.73152,1.69536,1.8604,1.08306,0.93225,0.43127,0.28492,0.24883
50 to 54,0.66835,0.3944,0.43423,0.62358,1.02227,1.32798,1.1057,1.29272,1.26568,1.22573,1.65354,1.30629,0.84202,0.50874,0.1837,0.19489
55 to 59,0.61605,0.42457,0.26347,0.2976,0.63866,0.74403,0.84581,0.79735,0.52972,0.6449,1.01591,1.09483,0.93652,0.43382,0.12598,0.09666
60 to 64,0.45601,0.42549,0.20866,0.1981,0.34033,0.43076,0.47089,0.58436,0.36563,0.30679,0.42214,0.59915,0.56054,0.43388,0.25257,0.06976
65 to 69,0.35633,0.29236,0.21122,0.14213,0.15388,0.19395,0.22538,0.34326,0.17995,0.15514,0.14694,0.19966,0.30412,0.28933,0.24567,0.13747
70 to 74,0.23421,0.15379,0.16587,0.07747,0.12736,0.07016,0.0895,0.18777,0.08058,0.08846,0.07683,0.07982,0.13835,0.14664,0.22573,0.10673
75+,0.1158,0.11166,0.13499,0.05055,0.1041,0.03912,0.07588,0.07627,0.0399,0.07391,0.05853,0.0506,0.05613,0.06656,0.10418,0.0832
