Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.6157,1.61492,0.76693,0.47298,0.75948,1.21421,1.00558,0.87925,0.59849,0.33425,0.44347,0.49414,0.47778,0.39452,0.14409,0.13812
5 to 9,2.04679,8.20847,3.00677,0.92828,0.55764,0.59598,1.15511,1.21311,0.91552,0.60448,0.52008,0.58078,0.44997,0.54481,0.36449,0.17657
10 to 14,1.21336,2.34062,9.34044,3.21349,0.61772,0.302,0.80502,0.96784,0.9306,0.61739,0.6283,0.35554,0.25919,0.39516,0.25437,0.22236
15 to 19,0.7409,0.79744,1.40278,7.56948,2.94265,0.79445,0.34819,0.52622,0.67889,0.7214,0.59992,0.38288,0.26014,0.20146,0.20582,0.17329
20 to 24,1.17579,0.47943,0.65683,1.84445,4.45886,1.9871,0.79535,0.43864,0.519,0.50874,0.53012,0.31884,0.21759,0.18909,0.05736,0.05666
25 to 29,1.70932,1.13947,0.59005,0.931,2.18659,2.77777,1.39922,0.83729,0.65733,0.53119,0.65527,0.49688,0.3301,0.25186,0.11785,0.05329
30 to 34,1.91132,1.51115,0.85005,0.64181,1.30544,1.73971,1.78141,1.09888,0.90246,0.61479,0.59393,0.54391,0.37935,0.34989,0.10569,0.08287
35 to 39,1.65014,1.54885,1.12415,0.94057,0.95354,1.20211,1.35648,1.43135,0.99371,0.71441,0.54169,0.40854,0.39461,0.31777,0.17969,0.12472
40 to 44,1.12022,1.33958,1.26736,1.08163,0.89986,0.93268,0.97315,1.14368,1.18406,0.74181,0.70193,0.43962,0.33339,0.29521,0.17852,0.11697
45 to 49,0.75995,0.67488,0.79969,0.99307,1.10974,0.86703,0.75863,0.75095,0.85298,0.80053,0.75874,0.39246,0.29081,0.16581,0.13234,0.11122
50 to 54,0.92787,0.5267,0.51722,0.55956,0.75753,0.84339,0.67913,0.55492,0.59161,0.58088,0.63801,0.46093,0.28058,0.20038,0.11939,0.11647
55 to 59,0.84595,0.56749,0.32543,0.27066,0.49284,0.47737,0.52059,0.3587,0.2396,0.27403,0.41729,0.36252,0.28262,0.19683,0.08506,0.06691
60 to 64,0.62312,0.54983,0.25611,0.19812,0.22057,0.24129,0.2979,0.30677,0.21935,0.15323,0.19089,0.21695,0.19813,0.17865,0.13525,0.04846
65 to 69,0.48847,0.37813,0.25718,0.15507,0.13168,0.12787,0.1559,0.19241,0.14047,0.08418,0.0792,0.09553,0.12482,0.15259,0.11359,0.07069
70 to 74,0.32431,0.19793,0.19691,0.09577,0.14457,0.06756,0.08289,0.11351,0.09028,0.06961,0.05639,0.04302,0.07167,0.08512,0.10719,0.05844
75+,0.16474,0.14591,0.15995,0.06373,0.11719,0.04077,0.07207,0.04521,0.04297,0.06115,0.04568,0.03016,0.02875,0.03902,0.05722,0.03833
