Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.08658,1.0119,0.27124,0.14917,0.26221,0.65601,0.8739,0.84295,0.54526,0.28334,0.4352,0.7029,0.84673,0.707,0.32737,0.36229
5 to 9,1.06019,8.93042,2.48297,0.36775,0.21149,0.27871,0.86081,1.22863,1.00101,0.54767,0.53036,0.74963,0.77147,0.98782,0.82936,0.43763
10 to 14,0.46691,1.30185,12.20952,3.7122,0.25512,0.13394,0.54714,0.995,1.30951,0.7658,0.73892,0.51278,0.47676,0.73904,0.6471,0.57269
15 to 19,0.27846,0.33311,0.94931,11.28083,2.7357,0.47974,0.28782,0.53248,0.94996,1.13367,0.94295,0.66183,0.50121,0.40095,0.58293,0.43865
20 to 24,0.3876,0.21488,0.31166,1.00798,3.89915,1.74761,0.98288,0.72269,0.94116,0.9195,1.08032,0.78592,0.54169,0.45278,0.22449,0.19281
25 to 29,0.68363,0.44825,0.2494,0.43767,1.53763,3.51576,1.95586,1.57047,1.4485,1.16113,1.56709,1.35393,0.86623,0.62598,0.41978,0.20862
30 to 34,0.9554,0.75828,0.38284,0.32609,1.05453,1.98037,3.31054,2.04973,1.95355,1.46417,1.5208,1.57692,1.00665,0.90731,0.41666,0.36447
35 to 39,0.82892,0.90059,0.6679,0.51144,0.95284,1.58122,2.19412,3.49399,2.266,1.70481,1.51637,1.28953,1.06549,0.90306,0.73029,0.44787
40 to 44,0.47346,0.77265,0.86527,0.6896,0.83447,1.3604,1.66968,2.42145,3.40635,1.86756,2.02795,1.46938,0.91894,0.84998,0.76909,0.44122
45 to 49,0.26945,0.31795,0.48515,0.66819,0.98552,1.11895,1.35078,1.59867,2.07537,2.53802,2.2004,1.25552,0.77867,0.51908,0.58985,0.49613
50 to 54,0.31264,0.21559,0.25889,0.34043,0.69794,1.06441,1.06825,1.21859,1.48646,1.43167,2.31984,1.55649,0.78121,0.59023,0.46632,0.47565
55 to 59,0.27003,0.21225,0.14869,0.14205,0.37844,0.55596,0.75168,0.67183,0.58825,0.69131,1.16847,1.74085,0.96101,0.6862,0.41232,0.32194
60 to 64,0.20441,0.2005,0.10839,0.0825,0.13012,0.20099,0.30364,0.39022,0.33677,0.26203,0.41074,0.65318,1.27896,0.75317,0.74415,0.28342
65 to 69,0.16118,0.14396,0.11019,0.06376,0.05895,0.07626,0.13876,0.2363,0.20372,0.13619,0.17247,0.28947,0.55356,1.18174,0.73322,0.39831
70 to 74,0.11035,0.07513,0.08651,0.04066,0.06793,0.04353,0.07573,0.14791,0.14668,0.12693,0.12769,0.15335,0.33943,0.39852,0.94493,0.35815
75+,0.06483,0.05906,0.07367,0.02839,0.05604,0.0284,0.07159,0.06017,0.06834,0.114,0.11259,0.10406,0.14606,0.19494,0.31358,0.35593
