Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.71294,1.00458,0.37029,0.22658,0.40312,0.87432,1.04108,1.11614,0.67168,0.38778,0.59279,1.11284,1.1892,0.80812,0.39471,0.33287
5 to 9,1.05111,8.80522,2.44839,0.48346,0.29057,0.41381,1.1821,1.59693,1.08409,0.70105,0.6005,1.11504,1.08873,1.13035,1.04004,0.43106
10 to 14,0.52199,1.34299,9.74065,2.3635,0.35521,0.21181,0.84388,1.34023,1.24284,0.80579,0.77905,0.68732,0.65153,0.85621,0.78538,0.5701
15 to 19,0.31076,0.37023,0.85415,5.36263,1.92367,0.63005,0.36777,0.69419,0.91243,1.01361,0.84164,0.80187,0.61403,0.43802,0.63628,0.43583
20 to 24,0.50358,0.21873,0.3611,1.15429,3.57784,2.05428,1.12995,0.78267,0.90572,0.91817,1.04717,0.90714,0.59617,0.43874,0.20594,0.1609
25 to 29,0.80579,0.56348,0.32705,0.56649,1.8486,3.30114,2.01068,1.48638,1.1602,0.98961,1.34027,1.42263,0.89085,0.57611,0.42232,0.15909
30 to 34,0.92402,0.84448,0.51003,0.40295,1.20424,1.9814,2.93223,1.96099,1.58529,1.17119,1.20677,1.55428,1.03852,0.83293,0.38381,0.25719
35 to 39,0.78704,0.86214,0.72303,0.60979,1.01096,1.48406,2.06509,2.87911,1.77197,1.34921,1.12623,1.13992,1.04241,0.83166,0.68475,0.36382
40 to 44,0.49368,0.69923,0.81061,0.75854,0.89616,1.19936,1.50647,2.09363,2.29295,1.41269,1.45595,1.19773,0.83952,0.72996,0.70031,0.35418
45 to 49,0.32915,0.33992,0.49071,0.70189,1.05942,1.07307,1.21786,1.3994,1.5695,1.72778,1.62382,1.0785,0.69081,0.41042,0.52037,0.36865
50 to 54,0.40523,0.25099,0.29181,0.36517,0.7441,1.03916,1.02618,1.0393,1.10455,1.12013,1.54995,1.35249,0.71143,0.47551,0.41457,0.36281
55 to 59,0.36086,0.27633,0.18173,0.16928,0.43561,0.57773,0.79503,0.66336,0.46614,0.5591,0.9181,1.38348,0.86011,0.52843,0.32294,0.22299
60 to 64,0.26808,0.26243,0.14183,0.11428,0.17309,0.24262,0.38465,0.48485,0.32874,0.24624,0.35471,0.65694,0.83024,0.53883,0.56149,0.17157
65 to 69,0.20191,0.17927,0.14225,0.08933,0.08443,0.10682,0.18444,0.30044,0.20152,0.13179,0.14875,0.29596,0.45806,0.61424,0.49983,0.24937
70 to 74,0.13516,0.09475,0.11222,0.0559,0.09432,0.05835,0.10007,0.18417,0.14145,0.11956,0.11029,0.14741,0.27815,0.27122,0.57101,0.21948
75+,0.07307,0.07352,0.09304,0.04025,0.07917,0.03872,0.09034,0.07382,0.06744,0.11024,0.09884,0.107,0.11423,0.13012,0.23778,0.17328
