Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.62268,1.66262,0.78452,0.38969,0.58325,1.02512,0.96298,0.86762,0.67978,0.3941,0.60775,0.81442,0.87037,0.53834,0.25071,0.15949
5 to 9,1.95613,7.81153,3.03312,0.77476,0.42251,0.49677,1.10124,1.20562,1.05394,0.69446,0.5903,0.81774,0.78802,0.73659,0.63452,0.20344
10 to 14,1.10886,2.22196,9.20174,2.88486,0.47757,0.25228,0.76211,0.96604,1.08529,0.73488,0.73937,0.4887,0.46171,0.54167,0.44662,0.26121
15 to 19,0.67612,0.75699,1.45977,7.21754,2.47259,0.82634,0.40979,0.67936,0.87132,0.97618,0.86492,0.66087,0.4716,0.33208,0.35983,0.20064
20 to 24,1.06005,0.44791,0.6787,1.82239,4.00284,2.1513,1.0594,0.68631,0.87581,0.8097,0.91679,0.68513,0.5553,0.39051,0.1014,0.06838
25 to 29,1.55217,1.0744,0.60917,0.92907,2.17861,3.04407,1.76715,1.238,1.12069,0.91361,1.19519,1.05275,0.84979,0.66083,0.21166,0.06383
30 to 34,1.73386,1.43275,0.87696,0.67629,1.41176,1.9657,2.25788,1.52921,1.4666,1.0867,1.13348,1.20224,0.95673,0.77581,0.18837,0.10015
35 to 39,1.49328,1.46847,1.16757,0.92409,1.197,1.52209,1.81713,2.0634,1.64425,1.27592,1.10791,0.97848,1.04465,0.56307,0.32242,0.15127
40 to 44,1.01574,1.26916,1.31331,1.06485,1.05299,1.27104,1.41146,1.78875,2.00198,1.34965,1.48251,1.13165,0.97754,0.68436,0.31709,0.14305
45 to 49,0.69258,0.63877,0.82847,0.96299,1.16441,1.09023,1.13633,1.21697,1.52263,1.43504,1.57268,0.98809,0.90581,0.47918,0.23215,0.13594
50 to 54,0.84424,0.49135,0.52891,0.54907,0.84431,1.04515,0.93159,0.93742,1.12022,1.04507,1.34743,1.12982,0.83905,0.59034,0.20449,0.13879
55 to 59,0.77336,0.53857,0.33587,0.27817,0.54109,0.6163,0.73274,0.57281,0.49518,0.58437,0.91439,0.94267,0.88402,0.49348,0.14874,0.08021
60 to 64,0.56868,0.52288,0.26566,0.19615,0.29528,0.36066,0.4284,0.4074,0.39746,0.30338,0.41713,0.54876,0.53238,0.4433,0.24397,0.05847
65 to 69,0.44539,0.36035,0.26827,0.1526,0.14532,0.17817,0.22097,0.246,0.22412,0.17177,0.16171,0.21743,0.31566,0.27038,0.20623,0.08622
70 to 74,0.29567,0.18863,0.20532,0.08097,0.11352,0.05837,0.08075,0.11439,0.10503,0.085,0.08135,0.0743,0.13756,0.12328,0.19393,0.07217
75+,0.14999,0.13902,0.16701,0.05369,0.09169,0.03506,0.07005,0.04553,0.05045,0.07481,0.06581,0.05173,0.05532,0.05619,0.10049,0.04701
