Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.94268,1.31132,0.50412,0.33406,0.6645,1.086,0.73232,0.51453,0.38823,0.23019,0.48322,0.6601,0.6484,0.41687,0.18706,0.18611
5 to 9,1.49898,9.40705,2.67279,0.68722,0.42125,0.55276,1.08636,0.99922,0.62831,0.36129,0.38086,0.52592,0.5316,0.56498,0.56298,0.32544
10 to 14,0.80047,1.76208,7.89922,2.91807,0.5364,0.26071,0.85771,1.13242,0.91711,0.52437,0.51207,0.34509,0.32338,0.37819,0.46446,0.43869
15 to 19,0.51138,0.52812,1.08228,7.81847,3.29023,1.05637,0.48744,0.97423,1.01203,1.01935,0.89464,0.62137,0.41978,0.3223,0.3353,0.32807
20 to 24,0.91877,0.33155,0.52572,2.32418,5.2055,2.6986,1.20525,0.83293,1.08713,0.92855,1.07171,0.77913,0.6625,0.37667,0.10955,0.11337
25 to 29,1.22345,0.90142,0.48379,1.1849,2.89753,3.75942,2.08682,1.52995,1.39166,1.1255,1.47707,1.28151,1.03352,0.73248,0.22585,0.11156
30 to 34,1.17661,1.12111,0.75286,0.90979,1.90202,2.52288,2.66925,1.88855,1.77203,1.36804,1.38862,1.48558,1.21958,0.88847,0.2431,0.19886
35 to 39,0.92139,1.01428,0.95371,1.21301,1.64596,1.99491,2.20437,2.56448,2.03597,1.59509,1.41158,1.23411,1.32488,0.69719,0.41792,0.48575
40 to 44,0.67948,0.83183,0.96725,1.33522,1.43822,1.67858,1.72611,2.27084,2.45386,1.71952,1.91742,1.44758,1.238,0.77219,0.37692,0.4026
45 to 49,0.49096,0.42596,0.618,1.13645,1.4969,1.40512,1.40473,1.5392,1.91543,1.76998,2.04051,1.20701,1.15232,0.52213,0.34591,0.37291
50 to 54,0.68799,0.37505,0.42179,0.7041,1.16162,1.40689,1.12723,1.20755,1.44918,1.3671,1.80145,1.47371,1.06285,0.62551,0.20002,0.27551
55 to 59,0.64747,0.43054,0.27841,0.35786,0.73847,0.82746,0.90314,0.71621,0.62124,0.7331,1.17311,1.22394,1.16279,0.5361,0.1553,0.11974
60 to 64,0.45065,0.41816,0.2231,0.2583,0.41526,0.48677,0.54966,0.50639,0.4811,0.36662,0.5066,0.70423,0.69918,0.55528,0.30981,0.0884
65 to 69,0.35139,0.29672,0.22738,0.19542,0.18747,0.22208,0.25054,0.30303,0.25509,0.18678,0.16628,0.22694,0.38591,0.34013,0.27265,0.14931
70 to 74,0.2242,0.16253,0.19187,0.10389,0.16097,0.07527,0.09867,0.14346,0.12026,0.11227,0.084,0.08053,0.16164,0.1653,0.26474,0.1953
75+,0.10434,0.10185,0.13373,0.06067,0.12367,0.04076,0.07191,0.05241,0.05516,0.0854,0.0624,0.04795,0.05935,0.066,0.12674,0.09616
