Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.75993,0.31226,0.17258,0.08168,0.11272,0.29488,0.47196,0.52605,0.28341,0.15979,0.28399,0.52235,0.77018,0.65599,0.48111,0.37874
5 to 9,0.47438,0.98321,0.49115,0.15465,0.08904,0.12482,0.45437,0.69692,0.56209,0.338,0.24245,0.51271,0.68387,0.92447,1.25454,0.50897
10 to 14,0.23458,0.43914,1.42742,0.41782,0.10228,0.05362,0.20431,0.5203,0.64446,0.48732,0.40725,0.33142,0.43833,0.77426,1.04034,0.74534
15 to 19,0.11831,0.17138,0.41918,1.19276,0.40933,0.11747,0.05488,0.21633,0.42823,0.70986,0.54685,0.47702,0.44001,0.44009,0.93743,0.70453
20 to 24,0.15655,0.07293,0.09777,0.25628,1.09281,0.27882,0.0846,0.04438,0.12625,0.40985,0.52654,0.44872,0.32755,0.38132,0.21462,0.21378
25 to 29,0.27857,0.18165,0.06353,0.07445,0.23726,0.85291,0.21835,0.05232,0.04846,0.12315,0.32205,0.54148,0.43474,0.37518,0.44167,0.15429
30 to 34,0.50171,0.412,0.14353,0.03974,0.0564,0.19968,0.80796,0.16841,0.08902,0.04659,0.14438,0.40955,0.57662,0.63917,0.36539,0.18311
35 to 39,0.56327,0.54156,0.38429,0.16497,0.02369,0.035,0.20703,0.82476,0.17508,0.10021,0.06806,0.1343,0.3931,0.64919,0.69065,0.36532
40 to 44,0.33082,0.57011,0.61158,0.36756,0.11738,0.02267,0.0718,0.18533,0.67997,0.16675,0.11174,0.07312,0.19365,0.52162,0.66779,0.38085
45 to 49,0.08351,0.18939,0.2862,0.49264,0.40775,0.10069,0.02184,0.04376,0.13932,0.68393,0.20405,0.18099,0.09738,0.16711,0.50874,0.36121
50 to 54,0.06454,0.06712,0.12544,0.28385,0.30692,0.25503,0.04819,0.02592,0.04607,0.17069,0.62328,0.26496,0.15467,0.16165,0.34598,0.43866
55 to 59,0.04874,0.05268,0.03474,0.0651,0.14452,0.19271,0.10103,0.02204,0.01049,0.04165,0.15766,0.64986,0.26595,0.22465,0.16155,0.16791
60 to 64,0.04244,0.0326,0.01758,0.02018,0.03005,0.08281,0.11242,0.05932,0.02905,0.01857,0.03239,0.15318,0.68575,0.22525,0.29517,0.07639
65 to 69,0.01978,0.01781,0.01761,0.01185,0.00619,0.01977,0.02416,0.03339,0.03115,0.01287,0.01139,0.05738,0.14408,0.67732,0.25782,0.11688
70 to 74,0.00687,0.00813,0.01834,0.00776,0.00695,0.00375,0.01199,0.01374,0.01255,0.01215,0.01261,0.00983,0.03846,0.11699,0.53938,0.09238
75+,0.01218,0.01096,0.01369,0.00888,0.00881,0.01217,0.00953,0.00687,0.01223,0.02649,0.03767,0.03256,0.01346,0.02453,0.17965,0.13254
