Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.22368,0.46423,0.42398,0.27077,0.34136,0.60047,0.58765,0.529,0.37052,0.19311,0.34407,0.35648,0.56174,0.26513,0.29651,0.17714
5 to 9,0.54103,0.27709,0.57394,0.30696,0.1631,0.21266,0.58547,0.54273,0.43342,0.25545,0.20413,0.35437,0.51866,0.28901,0.71216,0.15697
10 to 14,0.41276,0.46783,0.48522,0.45443,0.15943,0.08912,0.3245,0.52414,0.50011,0.345,0.27835,0.19938,0.33978,0.2298,0.52793,0.27122
15 to 19,0.29331,0.31348,0.46278,0.35649,0.37273,0.20843,0.11348,0.30359,0.42006,0.49685,0.37665,0.29092,0.27038,0.15367,0.47221,0.30023
20 to 24,0.42234,0.15311,0.1842,0.28898,0.27913,0.34609,0.20337,0.10418,0.15217,0.29759,0.35347,0.21799,0.21681,0.21052,0.11426,0.16319
25 to 29,0.50851,0.36789,0.14508,0.1819,0.32995,0.26552,0.28357,0.08728,0.07942,0.10899,0.24568,0.30786,0.24817,0.12228,0.18047,0.05168
30 to 34,0.51681,0.56917,0.30567,0.12207,0.15878,0.23225,0.19752,0.1937,0.15662,0.05502,0.14677,0.22225,0.32994,0.12892,0.115,0.13216
35 to 39,0.34625,0.34414,0.36793,0.25966,0.07097,0.06274,0.18263,0.17117,0.18838,0.12688,0.06618,0.0903,0.19352,0.16612,0.3622,0.12674
40 to 44,0.19428,0.2404,0.27259,0.24085,0.09826,0.03561,0.09086,0.13965,0.12369,0.12569,0.0859,0.05199,0.1344,0.2481,0.21462,0.23731
45 to 49,0.08213,0.10168,0.12942,0.17681,0.12062,0.05008,0.02568,0.04779,0.09565,0.08486,0.12872,0.08463,0.04978,0.08546,0.29457,0.14576
50 to 54,0.09016,0.07294,0.068,0.11858,0.08665,0.08492,0.0401,0.02908,0.03708,0.10937,0.0752,0.17324,0.09724,0.077,0.17429,0.33164
55 to 59,0.06833,0.09024,0.04241,0.05362,0.0479,0.05329,0.03754,0.02461,0.01195,0.0268,0.1309,0.07537,0.10646,0.06212,0.06684,0.0925
60 to 64,0.04787,0.07018,0.04003,0.03169,0.02095,0.02934,0.03893,0.03017,0.03167,0.01458,0.02812,0.06221,0.0895,0.05431,0.13391,0.02842
65 to 69,0.01602,0.01776,0.01747,0.01262,0.0082,0.00717,0.004,0.01037,0.02418,0.01206,0.00944,0.01863,0.0366,0.06568,0.05249,0.04739
70 to 74,0.00781,0.01245,0.01622,0.00845,0.00454,0.00148,0.00285,0.00786,0.00535,0.01032,0.00938,0.00445,0.01676,0.02088,0,0.07676
75+,0.00356,0.0033,0.00392,0.00325,0.00402,0.00143,0.00208,0.00123,0.00455,0.0063,0.01654,0.00795,0.00218,0.00553,0.08639,0
