Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.4723,0.6553,0.47755,0.26825,0.4403,0.90512,0.96775,0.98637,0.54559,0.30514,0.35728,0.4154,0.47259,0.28017,0.14165,0.1074
5 to 9,0.98692,0.66605,0.87104,0.41414,0.27726,0.42593,1.07364,1.26031,0.83268,0.52888,0.30445,0.42593,0.45339,0.40616,0.37371,0.12975
10 to 14,0.68145,0.82731,0.91405,0.62863,0.26856,0.20167,0.67915,1.03795,0.7714,0.58023,0.41858,0.27137,0.29051,0.33841,0.28759,0.19164
15 to 19,0.4146,0.47253,0.63578,0.70398,0.62016,0.33841,0.21081,0.55675,0.57103,0.63817,0.41901,0.32503,0.2784,0.18745,0.25327,0.17089
20 to 24,0.55776,0.19844,0.21083,0.34025,0.54694,0.52254,0.27539,0.15334,0.2205,0.33485,0.32418,0.23316,0.15956,0.14332,0.05169,0.05345
25 to 29,0.68505,0.48311,0.17938,0.17084,0.41553,0.46266,0.44759,0.16614,0.11102,0.14607,0.20742,0.23292,0.1736,0.11593,0.09023,0.03019
30 to 34,0.60973,0.57316,0.27978,0.0965,0.13141,0.28059,0.32239,0.24043,0.16252,0.06871,0.11592,0.17295,0.17598,0.17684,0.06549,0.03455
35 to 39,0.49885,0.50242,0.39432,0.23913,0.07051,0.10006,0.26532,0.28759,0.18609,0.12491,0.06976,0.08487,0.13829,0.19156,0.11709,0.06448
40 to 44,0.2688,0.36678,0.33808,0.25281,0.13702,0.05242,0.13671,0.18026,0.15255,0.10258,0.0791,0.04507,0.07994,0.1432,0.10659,0.06136
45 to 49,0.14278,0.18808,0.19824,0.23663,0.20828,0.10372,0.06206,0.07994,0.10841,0.1145,0.0975,0.09071,0.05299,0.06671,0.09713,0.07101
50 to 54,0.15298,0.1234,0.10829,0.16341,0.15493,0.16087,0.08501,0.0685,0.05977,0.11029,0.07719,0.11355,0.08013,0.06208,0.08823,0.08525
55 to 59,0.13998,0.13119,0.05739,0.06697,0.09353,0.09565,0.08819,0.05399,0.01886,0.03872,0.08871,0.05484,0.07736,0.06452,0.04147,0.03855
60 to 64,0.08764,0.09234,0.04236,0.04073,0.03064,0.055,0.07586,0.06633,0.0441,0.02471,0.02749,0.05046,0.03807,0.04641,0.04995,0.01656
65 to 69,0.04094,0.04276,0.0369,0.02211,0.01177,0.0198,0.02153,0.03895,0.03736,0.01575,0.01081,0.02511,0.03437,0.03801,0.03411,0.02392
70 to 74,0.01495,0.01931,0.02314,0.01146,0.00782,0.00385,0.01176,0.01628,0.01304,0.01071,0.01088,0.00641,0.0125,0.02432,0.01783,0.01767
75+,0.00994,0.00986,0.00819,0.00582,0.00545,0.0054,0.00447,0.00447,0.00692,0.01101,0.0112,0.00775,0.00251,0.0053,0.02166,0.00417
