Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.26662,0.40553,0.33306,0.23159,0.39423,0.70887,0.6672,0.60229,0.42576,0.25777,0.39275,0.63012,0.73179,0.50069,0.2501,0.19613
5 to 9,0.5644,0.44726,0.68974,0.36677,0.23049,0.34085,0.8233,0.89646,0.71158,0.45612,0.31152,0.59911,0.67075,0.71962,0.66825,0.27022
10 to 14,0.38295,0.57455,0.79614,0.65215,0.24121,0.15084,0.54089,0.8488,0.80226,0.5751,0.44054,0.36592,0.42414,0.60108,0.5313,0.40095
15 to 19,0.25405,0.31428,0.56912,0.79886,0.65789,0.28434,0.15825,0.45554,0.66281,0.7366,0.52299,0.49072,0.41998,0.33388,0.47065,0.37599
20 to 24,0.41255,0.14003,0.18314,0.40155,0.66168,0.496,0.21252,0.11582,0.25958,0.45283,0.47879,0.41809,0.2861,0.28903,0.10403,0.11271
25 to 29,0.51035,0.40882,0.15964,0.19422,0.47977,0.49454,0.39944,0.13188,0.11638,0.18639,0.33266,0.48744,0.35181,0.27364,0.22029,0.08237
30 to 34,0.43183,0.50815,0.30284,0.11186,0.14174,0.28832,0.34689,0.23034,0.17302,0.07894,0.1826,0.38374,0.4085,0.42823,0.17634,0.0978
35 to 39,0.31731,0.40304,0.42573,0.30322,0.07334,0.08983,0.25204,0.30716,0.22445,0.14405,0.08381,0.15388,0.31778,0.44852,0.33468,0.19819
40 to 44,0.17856,0.28362,0.36168,0.35732,0.18212,0.05023,0.11573,0.17934,0.23695,0.15166,0.11202,0.07703,0.16981,0.34905,0.31086,0.19592
45 to 49,0.0996,0.13832,0.19387,0.31254,0.2877,0.11234,0.05008,0.06701,0.14617,0.19079,0.14204,0.14198,0.0806,0.11701,0.23909,0.17952
50 to 54,0.12839,0.09841,0.10377,0.21344,0.21634,0.2028,0.09161,0.05463,0.07191,0.15191,0.15353,0.20299,0.12639,0.11814,0.16459,0.20623
55 to 59,0.12307,0.11354,0.05496,0.08209,0.12596,0.12484,0.10677,0.05408,0.02112,0.04443,0.12755,0.13548,0.15329,0.12924,0.07757,0.07451
60 to 64,0.07884,0.08559,0.0451,0.05075,0.04116,0.0707,0.09743,0.08604,0.06176,0.02846,0.0361,0.10699,0.10923,0.1135,0.11495,0.03402
65 to 69,0.03571,0.04039,0.04088,0.02839,0.01517,0.02466,0.02609,0.04902,0.05505,0.0202,0.01431,0.04664,0.08052,0.09291,0.07931,0.05523
70 to 74,0.01402,0.01979,0.02789,0.01586,0.00996,0.00491,0.01522,0.02275,0.02306,0.01861,0.01509,0.01047,0.02447,0.05241,0.05569,0.04335
75+,0.00759,0.00906,0.00961,0.00827,0.00718,0.00669,0.00549,0.00616,0.01207,0.0202,0.0192,0.01384,0.00446,0.01091,0.05332,0.01475
