Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.26484,0.37421,0.16991,0.10142,0.28353,0.60641,0.47143,0.29354,0.15123,0.09869,0.26213,0.39993,0.50026,0.24023,0.12037,0.1379
5 to 9,0.56728,0.41431,0.57501,0.17556,0.10881,0.25553,0.7007,0.63294,0.33296,0.14096,0.13708,0.28545,0.3941,0.33431,0.33312,0.18443
10 to 14,0.27444,0.59782,0.67105,0.50831,0.12701,0.08383,0.43681,0.75608,0.58259,0.27538,0.18422,0.13796,0.21473,0.2933,0.30378,0.3129
15 to 19,0.19281,0.24191,0.54758,0.61199,0.54494,0.1696,0.08821,0.39853,0.62308,0.55273,0.3537,0.21829,0.19581,0.15426,0.28325,0.3503
20 to 24,0.58491,0.13094,0.14748,0.4014,0.5624,0.54544,0.16694,0.08578,0.26531,0.49,0.57889,0.36162,0.2095,0.15137,0.0713,0.13022
25 to 29,0.89172,0.59012,0.14283,0.14645,0.54152,0.46588,0.47634,0.11385,0.08291,0.19109,0.50111,0.61109,0.40132,0.20025,0.17498,0.1012
30 to 34,0.64062,0.80916,0.38319,0.08353,0.12078,0.34716,0.2957,0.28667,0.1466,0.05348,0.23278,0.50868,0.59231,0.44467,0.18221,0.14636
35 to 39,0.34927,0.56088,0.58151,0.35305,0.0637,0.08568,0.31798,0.25146,0.26838,0.12268,0.07106,0.16269,0.46899,0.56275,0.44431,0.36313
40 to 44,0.1627,0.29131,0.39272,0.41766,0.21082,0.04393,0.11294,0.22457,0.16776,0.18266,0.11441,0.05483,0.17593,0.40889,0.46127,0.43508
45 to 49,0.11587,0.11907,0.17189,0.30938,0.32879,0.1396,0.0446,0.07017,0.18701,0.12788,0.17837,0.11886,0.05434,0.09883,0.30234,0.37861
50 to 54,0.20076,0.11006,0.07928,0.18544,0.24874,0.29154,0.12031,0.05019,0.07035,0.16047,0.13774,0.24725,0.10858,0.06222,0.13176,0.31097
55 to 59,0.23313,0.16994,0.0538,0.06972,0.14491,0.18527,0.16911,0.07419,0.01868,0.04147,0.1944,0.10562,0.19662,0.09371,0.04617,0.08971
60 to 64,0.1521,0.14628,0.05441,0.04667,0.04332,0.0975,0.16138,0.14352,0.0721,0.02058,0.03833,0.13481,0.08661,0.1272,0.11387,0.03648
65 to 69,0.05975,0.065,0.05531,0.0297,0.01456,0.02784,0.0368,0.07956,0.07995,0.0208,0.01074,0.03803,0.09889,0.05081,0.09646,0.08304
70 to 74,0.01833,0.02587,0.03251,0.01668,0.00981,0.00477,0.01687,0.03066,0.03239,0.02217,0.01402,0.00585,0.02308,0.05387,0.03057,0.07474
75+,0.00981,0.01058,0.00967,0.00766,0.00682,0.00574,0.00528,0.00687,0.01443,0.02102,0.01881,0.00899,0.00278,0.00835,0.05161,0.02086
