Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.40951,0.59068,0.45821,0.30404,0.51118,0.96701,0.88906,0.74546,0.44905,0.25787,0.36502,0.63102,0.61998,0.44067,0.19128,0.16523
5 to 9,0.86592,0.63265,0.90473,0.49754,0.32568,0.4626,1.04982,1.07564,0.76177,0.46673,0.29435,0.5855,0.5499,0.60929,0.50619,0.20992
10 to 14,0.59181,0.79508,0.98619,0.80597,0.3327,0.21488,0.66029,0.92178,0.78024,0.5501,0.39614,0.34997,0.33326,0.48216,0.37459,0.30135
15 to 19,0.37792,0.46348,0.71782,0.95987,0.85066,0.41302,0.21722,0.51309,0.62137,0.68646,0.47376,0.48983,0.35324,0.28683,0.34268,0.28416
20 to 24,0.53551,0.19441,0.23493,0.47002,0.78515,0.66106,0.28524,0.14085,0.23028,0.38994,0.39879,0.39068,0.23212,0.24487,0.07572,0.08518
25 to 29,0.66714,0.49556,0.19671,0.23442,0.58917,0.59618,0.48871,0.15479,0.11097,0.16783,0.27238,0.43772,0.26708,0.21993,0.16249,0.06554
30 to 34,0.57095,0.59014,0.31893,0.12795,0.17468,0.34727,0.36258,0.2384,0.1608,0.07392,0.14506,0.31908,0.28145,0.31037,0.1124,0.0693
35 to 39,0.44887,0.50583,0.45715,0.3226,0.0928,0.11833,0.29387,0.28408,0.19714,0.12924,0.0737,0.13821,0.226,0.31818,0.21201,0.14018
40 to 44,0.24086,0.36243,0.39275,0.35724,0.18978,0.06104,0.13667,0.17384,0.17289,0.11458,0.0852,0.0672,0.11811,0.24076,0.17792,0.12336
45 to 49,0.12997,0.18096,0.22062,0.32401,0.29943,0.13121,0.06369,0.07134,0.11651,0.13424,0.10236,0.12379,0.06114,0.08199,0.14438,0.11412
50 to 54,0.15134,0.12126,0.11769,0.22514,0.22792,0.22252,0.10159,0.06113,0.06148,0.11483,0.0947,0.15654,0.09542,0.09078,0.10829,0.1327
55 to 59,0.14661,0.13478,0.06255,0.09114,0.13904,0.13918,0.11495,0.05647,0.01972,0.03878,0.09153,0.08908,0.09637,0.0973,0.0522,0.04984
60 to 64,0.09281,0.09739,0.04779,0.05566,0.04619,0.07763,0.09783,0.07858,0.05047,0.02438,0.02871,0.07514,0.06067,0.07034,0.07334,0.02335
65 to 69,0.04417,0.04709,0.04448,0.0319,0.01826,0.02936,0.02772,0.04448,0.04478,0.01632,0.01186,0.03962,0.04933,0.05201,0.0471,0.03711
70 to 74,0.01597,0.02171,0.02787,0.016,0.01107,0.00574,0.01497,0.01925,0.01578,0.01283,0.01089,0.00856,0.01661,0.03266,0.02587,0.02663
75+,0.01018,0.01079,0.01024,0.00858,0.00801,0.00788,0.00579,0.00557,0.00889,0.01376,0.01302,0.01056,0.00311,0.00749,0.03103,0.00792
