Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.39707,0.39498,0.27789,0.15336,0.23762,0.49957,0.51232,0.50698,0.37887,0.22296,0.37149,0.64518,0.91344,0.69356,0.4631,0.39009
5 to 9,0.57357,0.59246,0.56554,0.24075,0.13149,0.22249,0.59161,0.73241,0.64395,0.40348,0.29416,0.61629,0.82713,0.98376,1.21769,0.52981
10 to 14,0.3985,0.55928,0.93079,0.48245,0.1454,0.09782,0.37513,0.67249,0.75378,0.53164,0.43506,0.38537,0.5294,0.8371,0.98024,0.78066
15 to 19,0.25194,0.30167,0.50805,0.80283,0.44632,0.1879,0.10525,0.35311,0.62732,0.71537,0.53174,0.52592,0.52808,0.47282,0.89671,0.75323
20 to 24,0.41188,0.13234,0.15435,0.30711,0.64692,0.36981,0.14389,0.08566,0.23839,0.45216,0.51297,0.46085,0.3709,0.41082,0.20323,0.22821
25 to 29,0.57366,0.39987,0.13365,0.13435,0.33649,0.55235,0.30114,0.09871,0.09866,0.18162,0.36817,0.57395,0.47612,0.40111,0.43759,0.16361
30 to 34,0.5613,0.59356,0.28653,0.07996,0.08984,0.2304,0.42529,0.19671,0.15473,0.0723,0.19731,0.46164,0.58247,0.64581,0.35109,0.19624
35 to 39,0.4525,0.52417,0.44606,0.25095,0.046,0.06317,0.20747,0.40964,0.21854,0.13086,0.08689,0.17671,0.45996,0.70537,0.70668,0.40528
40 to 44,0.23299,0.37023,0.41893,0.35246,0.15055,0.03617,0.0894,0.16254,0.36662,0.16248,0.11763,0.08613,0.23601,0.56945,0.67466,0.4226
45 to 49,0.11657,0.17098,0.22008,0.32691,0.27868,0.104,0.03832,0.05527,0.15872,0.31137,0.17166,0.16416,0.10848,0.1885,0.52712,0.39905
50 to 54,0.13675,0.10021,0.10055,0.18948,0.19485,0.1934,0.07392,0.04413,0.06556,0.16049,0.26244,0.24151,0.16945,0.17032,0.33401,0.45104
55 to 59,0.12034,0.11295,0.04836,0.06561,0.09718,0.11613,0.09264,0.04451,0.01863,0.04159,0.1423,0.26474,0.23189,0.19462,0.15194,0.15943
60 to 64,0.08009,0.08059,0.03763,0.03641,0.02867,0.0595,0.08354,0.07568,0.05628,0.02539,0.03724,0.13636,0.24587,0.1894,0.2368,0.06865
65 to 69,0.03307,0.03754,0.03415,0.02146,0.00926,0.019,0.02054,0.04286,0.05512,0.02002,0.01416,0.05314,0.12355,0.23166,0.18096,0.11772
70 to 74,0.0131,0.01875,0.02472,0.012,0.00763,0.00394,0.01176,0.02017,0.02326,0.01964,0.01613,0.01171,0.03547,0.09111,0.18207,0.09624
75+,0.01112,0.012,0.01086,0.00863,0.00747,0.00731,0.00497,0.00548,0.01324,0.0252,0.02718,0.01931,0.0065,0.01866,0.12638,0.05468
