Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.30281,0.33028,0.25296,0.16358,0.27772,0.53406,0.56068,0.56466,0.42005,0.26856,0.48317,0.93221,1.13101,0.73258,0.40809,0.31407
5 to 9,0.46882,0.46493,0.52793,0.2649,0.16123,0.2372,0.64995,0.81375,0.72297,0.49314,0.39195,0.90209,1.02974,1.04238,1.08021,0.43005
10 to 14,0.31989,0.4718,0.80941,0.52427,0.17825,0.10548,0.39802,0.74377,0.83203,0.64199,0.57597,0.56051,0.65445,0.87846,0.8686,0.63162
15 to 19,0.19908,0.2522,0.46876,0.81181,0.53385,0.20887,0.11705,0.37941,0.67048,0.83107,0.69121,0.75208,0.64646,0.49015,0.77647,0.60317
20 to 24,0.32098,0.11006,0.14303,0.33187,0.72646,0.39841,0.16471,0.09693,0.25071,0.51279,0.64852,0.65215,0.44839,0.43623,0.17437,0.17957
25 to 29,0.45847,0.32202,0.11992,0.15003,0.40242,0.5354,0.3347,0.11383,0.11153,0.2069,0.45364,0.77842,0.57548,0.41523,0.37944,0.13055
30 to 34,0.44934,0.48332,0.24508,0.08567,0.1122,0.24721,0.41519,0.21735,0.1748,0.08558,0.24305,0.62793,0.6803,0.66237,0.30765,0.15493
35 to 39,0.35598,0.4193,0.39823,0.25099,0.05515,0.0697,0.2252,0.39862,0.23573,0.1555,0.11091,0.24123,0.53537,0.69516,0.58225,0.32172
40 to 44,0.18607,0.30902,0.38268,0.35914,0.16394,0.03926,0.09917,0.17804,0.35061,0.18308,0.14922,0.11884,0.27293,0.56351,0.56649,0.32613
45 to 49,0.09109,0.13868,0.19947,0.33553,0.31116,0.10349,0.04117,0.06113,0.16628,0.31583,0.2075,0.23012,0.12831,0.18479,0.43761,0.29908
50 to 54,0.10502,0.08088,0.09169,0.20074,0.22139,0.19038,0.07603,0.04782,0.07019,0.17743,0.28898,0.32377,0.20175,0.17718,0.27972,0.3435
55 to 59,0.09842,0.09255,0.04307,0.0679,0.1161,0.11695,0.09733,0.04692,0.01964,0.04875,0.17366,0.30459,0.25924,0.19834,0.13136,0.12246
60 to 64,0.06681,0.06786,0.03365,0.03799,0.03367,0.06318,0.08765,0.0807,0.0585,0.0294,0.04695,0.17469,0.24526,0.17586,0.19785,0.05492
65 to 69,0.02908,0.03219,0.03101,0.02192,0.0119,0.02023,0.02245,0.04504,0.05771,0.02215,0.01845,0.074,0.13422,0.1934,0.14754,0.09248
70 to 74,0.0112,0.01597,0.02334,0.01242,0.00842,0.00411,0.0128,0.02043,0.02367,0.02083,0.01927,0.01617,0.04005,0.08543,0.12847,0.07242
75+,0.00818,0.00945,0.00941,0.00848,0.0074,0.00688,0.00508,0.0058,0.01301,0.02468,0.02964,0.02421,0.00754,0.01773,0.09871,0.03433
