Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.43282,0.50832,0.29162,0.15166,0.24998,0.59468,0.73063,0.66856,0.47014,0.3016,0.48004,0.81923,0.89284,0.4918,0.23184,0.19513
5 to 9,0.77219,0.62622,0.58534,0.24234,0.14576,0.26587,0.83724,0.9483,0.78454,0.54593,0.39151,0.79172,0.82813,0.69847,0.61273,0.26322
10 to 14,0.52394,0.69747,0.7707,0.43781,0.15652,0.11752,0.50964,0.83783,0.85816,0.68178,0.56195,0.49022,0.52473,0.58751,0.48035,0.39159
15 to 19,0.32945,0.38516,0.49087,0.60311,0.43942,0.22996,0.15405,0.4355,0.68119,0.86047,0.65301,0.64812,0.51328,0.32861,0.43757,0.36604
20 to 24,0.51175,0.16486,0.156,0.27319,0.50846,0.41743,0.21346,0.11311,0.2554,0.51965,0.59124,0.54284,0.34181,0.2869,0.09552,0.10955
25 to 29,0.69977,0.46918,0.1295,0.12804,0.32635,0.47793,0.41528,0.13415,0.11575,0.21168,0.40926,0.62963,0.41783,0.26194,0.20116,0.07745
30 to 34,0.65225,0.63965,0.24365,0.07062,0.09215,0.24554,0.41963,0.23663,0.17972,0.08889,0.21933,0.49477,0.48,0.39912,0.156,0.08854
35 to 39,0.51758,0.56233,0.38319,0.20231,0.0468,0.07511,0.2695,0.3685,0.23874,0.16154,0.10639,0.19935,0.38924,0.42561,0.29864,0.18593
40 to 44,0.27649,0.40984,0.35828,0.26525,0.12429,0.04028,0.12229,0.19187,0.2951,0.18191,0.13662,0.10034,0.20295,0.34855,0.28324,0.19055
45 to 49,0.14023,0.19252,0.19118,0.24538,0.21977,0.09834,0.05138,0.0672,0.16195,0.26464,0.18603,0.18936,0.10007,0.11923,0.22381,0.17308
50 to 54,0.16346,0.11875,0.09473,0.15795,0.16112,0.18029,0.0913,0.05527,0.07042,0.18356,0.22127,0.26249,0.15347,0.11728,0.15188,0.20484
55 to 59,0.15207,0.13361,0.04693,0.05578,0.08631,0.10779,0.1106,0.05224,0.02053,0.04946,0.1562,0.206,0.1878,0.12566,0.07253,0.07217
60 to 64,0.0969,0.09897,0.03832,0.03231,0.02616,0.05784,0.09693,0.08812,0.05918,0.0309,0.04347,0.1393,0.15378,0.10915,0.10915,0.03288
65 to 69,0.04247,0.04313,0.03202,0.01821,0.00957,0.01883,0.02425,0.04528,0.05548,0.0223,0.01759,0.05949,0.09351,0.10113,0.07548,0.05521
70 to 74,0.01669,0.02203,0.02241,0.01034,0.00642,0.00392,0.01423,0.02089,0.02209,0.02029,0.01765,0.01359,0.03036,0.05306,0.05752,0.04345
75+,0.01089,0.01126,0.00828,0.00583,0.00495,0.00571,0.00513,0.00577,0.01207,0.02203,0.02406,0.01784,0.0053,0.01102,0.05059,0.01671
