Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.35136,0.45133,0.32862,0.20711,0.34187,0.68578,0.68201,0.62157,0.42007,0.28647,0.45763,0.70617,0.79738,0.53538,0.32129,0.24688
5 to 9,0.64808,0.54292,0.66498,0.32701,0.2033,0.32238,0.80744,0.89319,0.70042,0.5127,0.37606,0.68535,0.73785,0.76812,0.85267,0.33259
10 to 14,0.45273,0.63826,0.86627,0.59781,0.21605,0.14761,0.52026,0.81416,0.77275,0.63891,0.53696,0.42827,0.4685,0.64804,0.67185,0.48924
15 to 19,0.2915,0.35287,0.56642,0.79826,0.59298,0.27824,0.15806,0.44309,0.62723,0.80345,0.62418,0.56963,0.46667,0.36243,0.61074,0.46262
20 to 24,0.44937,0.15503,0.17855,0.36098,0.65837,0.48411,0.20988,0.11643,0.23881,0.48817,0.55935,0.47099,0.31022,0.316,0.13445,0.14134
25 to 29,0.57415,0.42851,0.15181,0.16932,0.42258,0.53234,0.39361,0.12954,0.10945,0.20414,0.38625,0.54232,0.37488,0.28551,0.27953,0.09896
30 to 34,0.52652,0.5644,0.28439,0.0984,0.12344,0.28229,0.38765,0.22347,0.16389,0.08808,0.21471,0.42431,0.42956,0.43271,0.21422,0.11533
35 to 39,0.41146,0.47884,0.42217,0.27525,0.06599,0.08799,0.25334,0.33464,0.20928,0.15688,0.1037,0.17623,0.3439,0.45875,0.41109,0.22978
40 to 44,0.22341,0.34695,0.38111,0.33963,0.16486,0.04901,0.117,0.1744,0.24717,0.16204,0.12896,0.08744,0.18229,0.36769,0.3784,0.22722
45 to 49,0.1181,0.16697,0.20486,0.30721,0.2806,0.11668,0.05239,0.06704,0.13883,0.22792,0.16937,0.16674,0.09202,0.12606,0.31005,0.20683
50 to 54,0.13093,0.10489,0.10211,0.19321,0.19826,0.19843,0.08909,0.05538,0.06431,0.15966,0.18999,0.2201,0.14068,0.12725,0.20957,0.24523
55 to 59,0.12221,0.11718,0.05212,0.07274,0.11224,0.12249,0.10431,0.05199,0.01943,0.04858,0.14495,0.16595,0.16002,0.13756,0.10082,0.09109
60 to 64,0.08031,0.08659,0.04086,0.04316,0.03499,0.06754,0.09286,0.08173,0.05535,0.03113,0.04312,0.11514,0.12757,0.11416,0.14415,0.04115
65 to 69,0.03623,0.04003,0.03761,0.02482,0.0132,0.02306,0.0243,0.04547,0.05121,0.0217,0.01706,0.05271,0.08386,0.10726,0.10189,0.06815
70 to 74,0.01391,0.01952,0.02523,0.01371,0.00886,0.00472,0.0141,0.02065,0.02018,0.02,0.01748,0.01212,0.02623,0.05531,0.06984,0.05102
75+,0.00923,0.01018,0.00963,0.00798,0.00702,0.00688,0.0054,0.00584,0.01141,0.02172,0.02416,0.01615,0.005,0.01208,0.06921,0.01948
