Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.2202,0.39291,0.23931,0.14827,0.28959,0.50441,0.40032,0.32514,0.22384,0.13988,0.15188,0.16903,0.32762,0.1216,0.11416,0.03104
5 to 9,0.70047,0.48918,0.67407,0.26219,0.18943,0.31549,0.63077,0.59969,0.37376,0.25608,0.13621,0.29264,0.43899,0.18755,0.33379,0.09344
10 to 14,0.48896,0.75383,0.82035,0.57362,0.21449,0.11907,0.43199,0.74901,0.5603,0.35623,0.27066,0.21435,0.33626,0.33215,0.28361,0.21209
15 to 19,0.32249,0.35147,0.55889,0.46432,0.49955,0.20238,0.10656,0.38442,0.50413,0.47131,0.20668,0.19498,0.18765,0.143,0.23585,0.26306
20 to 24,0.4953,0.16071,0.16324,0.26665,0.38544,0.35958,0.10977,0.09788,0.21492,0.34864,0.21553,0.20579,0.10276,0.12015,0.03519,0.03336
25 to 29,0.54118,0.45202,0.11701,0.11144,0.31416,0.25713,0.29894,0.0869,0.07573,0.16569,0.17114,0.22656,0.1919,0.06075,0.1544,0.03698
30 to 34,0.43403,0.49419,0.23902,0.07038,0.07643,0.23825,0.19727,0.16253,0.10251,0.04324,0.11646,0.21528,0.21855,0.13913,0.10899,0.03242
35 to 39,0.35868,0.41897,0.42224,0.27598,0.08128,0.08311,0.2095,0.20368,0.22185,0.09962,0.07127,0.11821,0.37439,0.33463,0.2055,0.21655
40 to 44,0.24565,0.28364,0.30456,0.30129,0.21012,0.05609,0.10097,0.20423,0.19707,0.12961,0.06475,0.02978,0.15167,0.32981,0.34705,0.29772
45 to 49,0.16716,0.18722,0.17891,0.23469,0.2872,0.16886,0.046,0.06255,0.13241,0.17544,0.13756,0.10191,0.07435,0.03484,0.30782,0.24905
50 to 54,0.1329,0.10626,0.10521,0.10821,0.12763,0.15592,0.0862,0.06204,0.0446,0.13891,0.13605,0.14712,0.0581,0.05297,0.1098,0.19614
55 to 59,0.08901,0.13383,0.05969,0.04917,0.08985,0.08504,0.08103,0.05252,0.00898,0.03156,0.09145,0.08058,0.10376,0.0526,0.02206,0.04255
60 to 64,0.08303,0.11549,0.05614,0.03258,0.02136,0.05326,0.06221,0.10299,0.05079,0.02306,0.01496,0.06564,0.09568,0.08175,0.11249,0.03268
65 to 69,0.03025,0.03101,0.04952,0.02407,0.01394,0.01157,0.01443,0.05103,0.06322,0.00721,0.008,0.02363,0.07626,0.06248,0.06063,0.0436
70 to 74,0.01967,0.02494,0.02715,0.01373,0.00661,0.00653,0.01431,0.01731,0.02704,0.02509,0.01157,0.0035,0.03096,0.03831,0.04256,0.04414
75+,0.00341,0.00704,0.008,0.00776,0.00326,0.00443,0.00226,0.00682,0.01494,0.02097,0.01603,0.00729,0.0046,0.00676,0.04158,0.02814
