Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.68746,0.37007,0.06088,0,0.26775,0.21812,1.00727,0.52284,0.20544,0,0,0,0.12197,0,0,0
5 to 9,0.48191,0.73165,0.53177,0.01292,0,0.00688,0.0965,0.62594,0.52169,0.41451,0.27087,0,0,0,0,0
10 to 14,0.04245,0.3725,0.83811,0.5957,0,0,0.02405,0.29119,0.39347,0.6329,0.12785,0,0.11092,0,0,0
15 to 19,0.01498,0,0.29986,0.56454,0.35107,0,0,0.00267,0.19032,0.33746,0.24968,0.07501,0.06897,0,0,0
20 to 24,0.02301,0,0,0.04358,0.95219,0.04552,0,0,0.01899,0.13132,0.58336,0,0,0,0,0
25 to 29,0.07439,0.00311,0,0,0.36202,0.6629,0.10419,0.01084,0,0.01052,0.0268,0,0,0,0,0
30 to 34,0.59428,0.16492,0.00739,0,0,0.20562,0.14832,0.08927,0.01777,0,0.02313,0.10357,0.13108,0,0,0
35 to 39,0.73272,0.8073,0.30651,0.01032,0,0,0.07612,1.59013,0.04648,0.02271,0.01677,0,0,0,0,0
40 to 44,0.14614,0.7419,0.688,0.30644,0.02626,0,0.11588,0.16076,0.47677,0.37378,0.07657,0,0,0.0282,0.0847,0
45 to 49,0.06753,0.1281,0.53563,0.47073,0.41731,0.02041,0.01955,0.08475,0.21346,0.45185,0.21276,0.02031,0,0,0,0
50 to 54,0.1267,0.03211,0.07881,0.44489,0.45593,0.31561,0,0.02272,0.02801,0.16987,0.50682,0.13243,0.01704,0,0.0285,0
55 to 59,0,0,0.01003,0,0,0.0138,0.03778,0,0,0.01072,0.18559,0.80206,0.13984,0.03462,0,0.02706
60 to 64,0.01526,0,0,0,0.01281,0,0,0,0,0,0.00977,0.15394,0.58368,0.10315,0.07584,0
65 to 69,0,0,0,0.00876,0,0,0,0,0.00926,0,0.00868,0.04423,0.0269,0.54976,0.18701,0.05862
70 to 74,0,0,0,0,0,0,0,0,0,0,0.00843,0,0.02773,0.10699,0.82436,0.02061
75+,0,0,0,0,0,0,0,0,0,0,0,0.03089,0,0,0.16006,0.35061
