Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.41179,0.75661,0.62836,0.38681,0.44418,0.76499,0.68952,0.78999,0.59707,0.36646,0.53231,0.76528,0.78649,0.5535,0.2677,0.365
5 to 9,0.9459,0.65937,1.01317,0.54936,0.3005,0.34783,0.69208,0.92611,0.84583,0.58581,0.41682,0.64,0.75041,0.80395,0.65292,0.53632
10 to 14,0.69271,0.87176,0.89589,0.77248,0.29743,0.18505,0.43814,0.74507,0.76031,0.65903,0.56879,0.41054,0.46407,0.63457,0.52112,0.63965
15 to 19,0.48423,0.60441,0.80285,0.82532,0.66951,0.38564,0.19797,0.4564,0.6518,0.77484,0.65486,0.56659,0.57284,0.40419,0.5799,0.61863
20 to 24,0.55488,0.26552,0.30643,0.45352,0.48216,0.51684,0.27117,0.16625,0.27376,0.45932,0.54409,0.44799,0.30947,0.33496,0.11399,0.18378
25 to 29,0.5554,0.4809,0.22807,0.24968,0.41837,0.30246,0.345,0.15695,0.16426,0.22027,0.30885,0.36146,0.27124,0.23994,0.19369,0.12087
30 to 34,0.40793,0.42192,0.24518,0.12396,0.14105,0.22172,0.13641,0.16707,0.2082,0.08456,0.15007,0.30832,0.26398,0.31747,0.11794,0.15455
35 to 39,0.36015,0.38129,0.3217,0.23527,0.07812,0.09167,0.16309,0.13816,0.18234,0.15794,0.11565,0.11584,0.23924,0.41904,0.26453,0.31057
40 to 44,0.22004,0.30738,0.25722,0.22728,0.12305,0.06038,0.12619,0.1364,0.08561,0.11595,0.12362,0.09568,0.15374,0.29186,0.26862,0.29435
45 to 49,0.13243,0.18468,0.1855,0.20271,0.15665,0.10031,0.04985,0.07256,0.10666,0.08363,0.13521,0.16815,0.09611,0.11392,0.19464,0.26788
50 to 54,0.13964,0.139,0.12285,0.17859,0.13224,0.12466,0.06103,0.07303,0.076,0.13537,0.07215,0.14957,0.15363,0.18181,0.21124,0.37861
55 to 59,0.11244,0.11645,0.05912,0.06927,0.07472,0.05594,0.05934,0.03475,0.02399,0.04804,0.08653,0.03345,0.08985,0.09758,0.10911,0.10818
60 to 64,0.06471,0.0914,0.04662,0.0561,0.0286,0.03612,0.0447,0.05171,0.04977,0.032,0.04285,0.06614,0.03983,0.05972,0.10268,0.05539
65 to 69,0.03146,0.04332,0.04007,0.02701,0.01216,0.01544,0.01379,0.03533,0.03807,0.0178,0.02094,0.0359,0.03921,0.04098,0.04047,0.06928
70 to 74,0.01245,0.01878,0.02496,0.01584,0.00791,0.00327,0.00766,0.01455,0.01682,0.01416,0.02005,0.01674,0.0235,0.03021,0.01504,0.07481
75+,0.00903,0.01297,0.01006,0.00714,0.00553,0.00482,0.00445,0.00532,0.0099,0.01679,0.02323,0.01494,0.00541,0.01059,0.05876,0.01987
