Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.4179,0.69827,0.60655,0.39751,0.50683,0.77833,0.75554,0.79098,0.58552,0.42801,0.58589,0.92008,0.89758,0.65307,0.30995,0.37458
5 to 9,1.11532,0.73912,1.16809,0.67022,0.39121,0.46872,1.02674,1.16913,0.90969,0.76899,0.53473,1.06963,0.95322,0.9807,0.98408,0.54879
10 to 14,0.80031,0.94154,0.96927,0.75836,0.33741,0.23492,0.61745,0.8494,0.74619,0.70935,0.60011,0.51136,0.52636,0.73599,0.67254,0.65776
15 to 19,0.48043,0.55721,0.63577,0.7143,0.63408,0.32428,0.20842,0.43515,0.54239,0.70631,0.48318,0.53211,0.44319,0.41099,0.4287,0.60555
20 to 24,0.50372,0.21526,0.23107,0.35395,0.36952,0.43266,0.23542,0.1418,0.21288,0.33544,0.30281,0.37363,0.21527,0.25638,0.09841,0.14039
25 to 29,0.49216,0.44177,0.21069,0.1894,0.3834,0.33034,0.34224,0.14264,0.11592,0.1654,0.21678,0.40186,0.24393,0.21084,0.18135,0.15299
30 to 34,0.41466,0.4545,0.26781,0.1254,0.14279,0.23427,0.21267,0.18344,0.16373,0.10205,0.16045,0.30454,0.25082,0.35623,0.13715,0.15047
35 to 39,0.38619,0.40349,0.32817,0.24883,0.08969,0.10244,0.20673,0.18014,0.18234,0.15866,0.09426,0.14795,0.22788,0.38616,0.3054,0.24739
40 to 44,0.23257,0.27889,0.22733,0.21115,0.12963,0.05273,0.1153,0.13727,0.12439,0.0937,0.10705,0.0847,0.13848,0.2815,0.19964,0.20634
45 to 49,0.14761,0.18109,0.15921,0.18267,0.13724,0.08254,0.06189,0.06496,0.07633,0.09202,0.13672,0.14369,0.07954,0.10266,0.18485,0.18494
50 to 54,0.16676,0.15144,0.1175,0.14809,0.10037,0.109,0.07631,0.0603,0.06626,0.15562,0.07706,0.16961,0.12055,0.12559,0.12282,0.2913
55 to 59,0.15265,0.17202,0.06947,0.07609,0.08845,0.08064,0.07135,0.0468,0.02225,0.04858,0.10212,0.09823,0.13295,0.11757,0.05921,0.08689
60 to 64,0.07369,0.09067,0.04408,0.04486,0.02495,0.03721,0.04569,0.04589,0.04151,0.02769,0.03092,0.08648,0.01765,0.06853,0.08179,0.09707
65 to 69,0.04776,0.05321,0.04996,0.0366,0.01505,0.02004,0.02146,0.03912,0.04384,0.02163,0.01715,0.04929,0.05802,0.03265,0.0633,0.04047
70 to 74,0.01426,0.02192,0.02663,0.012,0.0085,0.00348,0.0095,0.01552,0.01148,0.01394,0.01063,0.00796,0.01856,0.03633,0,0.01967
75+,0.00993,0.01114,0.00927,0.00777,0.00569,0.00751,0.005,0.00425,0.00691,0.01302,0.01767,0.0114,0.01019,0.00515,0.01674,0.01393
