Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.22441,0.40809,0.21917,0.16792,0.38771,0.6496,0.43486,0.25513,0.19517,0.15674,0.37801,0.52863,0.60143,0.30022,0.16947,0.14778
5 to 9,0.62523,0.40715,0.58038,0.22559,0.15548,0.36876,0.77437,0.58925,0.31813,0.19185,0.20347,0.38884,0.47633,0.43513,0.44553,0.24638
10 to 14,0.37793,0.63741,0.57981,0.50656,0.15691,0.12611,0.63276,0.86912,0.58008,0.32868,0.26385,0.21274,0.31147,0.36468,0.39629,0.44226
15 to 19,0.29485,0.28408,0.4721,0.49882,0.50295,0.2105,0.12843,0.45715,0.59742,0.53829,0.39437,0.28631,0.27606,0.16485,0.29944,0.36607
20 to 24,0.61418,0.14216,0.13106,0.30801,0.42254,0.3955,0.15569,0.0767,0.25457,0.40168,0.46635,0.31791,0.23923,0.13505,0.05727,0.11404
25 to 29,0.63675,0.5617,0.13416,0.13118,0.34085,0.34838,0.32188,0.08028,0.08041,0.13579,0.33396,0.40945,0.31102,0.18856,0.14946,0.10214
30 to 34,0.41512,0.62159,0.36526,0.09252,0.10305,0.24722,0.26131,0.19153,0.11053,0.0404,0.17614,0.3501,0.4235,0.36488,0.16284,0.16623
35 to 39,0.21227,0.36129,0.43783,0.30662,0.05187,0.06338,0.21146,0.25321,0.19985,0.09985,0.04576,0.11894,0.30098,0.41711,0.32619,0.34161
40 to 44,0.1485,0.19478,0.25904,0.30665,0.18631,0.0452,0.08572,0.16914,0.2031,0.14365,0.10576,0.05333,0.17137,0.23687,0.32273,0.33726
45 to 49,0.11866,0.10339,0.1239,0.21033,0.22631,0.09595,0.03092,0.05266,0.13408,0.16103,0.1436,0.0865,0.04825,0.05857,0.19092,0.35359
50 to 54,0.22736,0.12694,0.08353,0.1758,0.20493,0.22889,0.10177,0.0363,0.07221,0.15734,0.19181,0.22439,0.09005,0.057,0.1294,0.31285
55 to 59,0.21542,0.16013,0.05432,0.06921,0.11598,0.13018,0.11582,0.05422,0.01796,0.03272,0.15705,0.13435,0.17181,0.07664,0.04332,0.09349
60 to 64,0.13656,0.13064,0.05521,0.0532,0.04811,0.08465,0.12266,0.09836,0.07416,0.02116,0.03023,0.12584,0.1289,0.12678,0.08048,0.04404
65 to 69,0.05765,0.06463,0.04973,0.02653,0.01306,0.03035,0.03318,0.0651,0.05055,0.01476,0.00967,0.03434,0.1019,0.09183,0.06351,0.05748
70 to 74,0.02701,0.03583,0.04158,0.01998,0.01074,0.0064,0.02246,0.03369,0.03354,0.02273,0.01836,0.00821,0.02287,0.04809,0.08418,0.08535
75+,0.00863,0.01148,0.0105,0.00712,0.00639,0.00713,0.007,0.00758,0.01298,0.02498,0.01977,0.011,0.00368,0.00614,0.0462,0.03023
