Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.41241,0.38076,0.24371,0.12016,0.19594,0.51492,0.73064,0.74938,0.45743,0.25647,0.4243,0.6361,0.83846,0.53391,0.26562,0.1911
5 to 9,0.6069,0.5604,0.51608,0.18894,0.11161,0.23587,0.82969,1.08044,0.78301,0.46901,0.34587,0.62001,0.77267,0.7573,0.70367,0.26174
10 to 14,0.40553,0.54052,0.83476,0.38302,0.11994,0.10344,0.51869,0.97432,0.90842,0.61205,0.50523,0.38608,0.49357,0.64031,0.56578,0.38233
15 to 19,0.26336,0.28631,0.46075,0.61706,0.3624,0.19485,0.1515,0.51779,0.73014,0.80019,0.60577,0.52186,0.49299,0.36388,0.51801,0.36863
20 to 24,0.43048,0.12996,0.13825,0.23413,0.51678,0.37697,0.20509,0.12947,0.2777,0.49376,0.5617,0.44667,0.33631,0.3167,0.11801,0.11053
25 to 29,0.56545,0.37777,0.11891,0.10281,0.26297,0.54657,0.41423,0.14634,0.11978,0.19838,0.39386,0.53668,0.42356,0.30177,0.24438,0.07911
30 to 34,0.56801,0.53059,0.23827,0.06205,0.07296,0.23266,0.56778,0.28183,0.18361,0.08316,0.21607,0.43051,0.50491,0.47349,0.19409,0.09354
35 to 39,0.47248,0.49113,0.38208,0.18941,0.0386,0.06652,0.29051,0.57822,0.2573,0.14997,0.10165,0.17201,0.40117,0.51482,0.38327,0.19176
40 to 44,0.24626,0.36497,0.38419,0.25874,0.11524,0.03781,0.12478,0.23549,0.42057,0.17849,0.13237,0.08434,0.21024,0.41912,0.36376,0.19613
45 to 49,0.12142,0.16777,0.20261,0.24865,0.21661,0.10075,0.05499,0.08222,0.18616,0.33073,0.18867,0.16447,0.10245,0.14288,0.29286,0.18469
50 to 54,0.13447,0.0974,0.0917,0.14785,0.15156,0.18594,0.10074,0.06789,0.07836,0.17743,0.27187,0.22998,0.15682,0.134,0.19286,0.2126
55 to 59,0.11846,0.10403,0.04338,0.05086,0.07817,0.11325,0.12322,0.06581,0.02236,0.04901,0.15806,0.23483,0.20358,0.15006,0.08998,0.07823
60 to 64,0.07781,0.07445,0.03323,0.02837,0.02282,0.05884,0.1096,0.10544,0.06522,0.03026,0.04296,0.12734,0.21119,0.13586,0.134,0.03392
65 to 69,0.03468,0.0347,0.03005,0.01648,0.00779,0.01881,0.0275,0.05955,0.06456,0.02264,0.01679,0.05271,0.107,0.16508,0.10073,0.05704
70 to 74,0.01359,0.01735,0.02125,0.00923,0.00607,0.00374,0.01603,0.02763,0.02628,0.02202,0.01872,0.01183,0.03175,0.06703,0.09487,0.04527
75+,0.00988,0.00984,0.0084,0.00566,0.00489,0.00629,0.00649,0.00756,0.01479,0.02551,0.0276,0.01818,0.00601,0.01401,0.07079,0.02375
