Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.5345,0.72254,0.51193,0.2977,0.42729,0.784,0.71561,0.67144,0.45221,0.28025,0.41784,0.66644,0.65083,0.48497,0.28822,0.24167
5 to 9,1.15197,0.74222,0.96156,0.47654,0.28521,0.37461,0.80123,0.88907,0.70709,0.49805,0.36697,0.68167,0.63478,0.71984,0.77722,0.32458
10 to 14,0.80709,0.94663,1.00771,0.72808,0.2846,0.18859,0.50948,0.72913,0.66612,0.55629,0.49777,0.42743,0.41076,0.60432,0.61659,0.48141
15 to 19,0.49614,0.54901,0.71431,0.81458,0.65461,0.33287,0.17388,0.39879,0.49596,0.61846,0.51345,0.52478,0.39722,0.32728,0.54406,0.44043
20 to 24,0.65251,0.22869,0.23965,0.39836,0.56886,0.49265,0.2271,0.11742,0.19589,0.3326,0.39551,0.37841,0.23204,0.26738,0.113,0.12543
25 to 29,0.80391,0.54739,0.20501,0.20864,0.44452,0.4121,0.35526,0.13124,0.10572,0.15606,0.26072,0.39675,0.24979,0.22205,0.21005,0.08957
30 to 34,0.71078,0.64546,0.3101,0.11735,0.14566,0.26457,0.24161,0.1811,0.15017,0.07842,0.15236,0.29358,0.26532,0.32108,0.1425,0.09994
35 to 39,0.57683,0.56099,0.43118,0.27399,0.07657,0.09813,0.20834,0.19796,0.16097,0.13168,0.08979,0.141,0.20575,0.31502,0.28112,0.17722
40 to 44,0.31328,0.40837,0.36831,0.28925,0.14445,0.05225,0.11114,0.13144,0.12385,0.10386,0.09881,0.07936,0.12619,0.27234,0.26284,0.15818
45 to 49,0.16935,0.21265,0.21613,0.26673,0.21376,0.10073,0.05392,0.06205,0.0956,0.10448,0.11075,0.14496,0.07824,0.1049,0.23198,0.16432
50 to 54,0.18487,0.14532,0.12238,0.19166,0.16258,0.15318,0.07231,0.05487,0.05539,0.10452,0.09003,0.16521,0.11381,0.11954,0.18964,0.21957
55 to 59,0.172,0.15582,0.06588,0.07983,0.1004,0.09342,0.07316,0.0431,0.01904,0.03997,0.09829,0.08058,0.09884,0.11105,0.08971,0.08783
60 to 64,0.10898,0.11331,0.05169,0.05195,0.03513,0.05463,0.06563,0.05493,0.04585,0.02933,0.03641,0.079,0.05186,0.07672,0.1091,0.03869
65 to 69,0.05161,0.05294,0.04569,0.02845,0.01424,0.02101,0.01888,0.03111,0.03817,0.01756,0.01568,0.04358,0.04883,0.05463,0.06884,0.06382
70 to 74,0.01853,0.02343,0.02785,0.01441,0.00898,0.00399,0.00983,0.01372,0.01297,0.01239,0.01467,0.01118,0.01798,0.03733,0.03178,0.04219
75+,0.01221,0.01218,0.00998,0.00744,0.00616,0.00583,0.00405,0.00386,0.00677,0.01211,0.0153,0.01351,0.00355,0.0095,0.04637,0.01073
