Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.6264,1.06651,0.77534,0.50399,0.7679,1.45356,1.21617,1.09897,0.66896,0.46016,0.91133,1.41092,1.29977,1.06081,0.35001,0.60325
5 to 9,1.55282,1.00462,1.55315,0.87801,0.49378,0.73895,1.58708,1.80741,1.27292,0.82694,0.66706,1.13273,0.98926,1.33202,0.90813,0.63047
10 to 14,0.98469,1.32194,1.2273,1.26241,0.4637,0.30365,0.97021,1.50205,1.26698,0.92814,0.7853,0.59805,0.52579,0.88415,0.55295,0.87721
15 to 19,0.65873,0.86602,1.18909,1.37099,1.22103,0.60087,0.31207,0.90801,1.11994,1.34247,1.13497,1.03801,0.69687,0.64276,0.62346,0.87343
20 to 24,0.8519,0.3327,0.36827,0.70352,0.82233,0.91343,0.36969,0.20999,0.36242,0.73295,0.90743,0.82061,0.46954,0.55281,0.1411,0.26717
25 to 29,0.87003,0.72324,0.26782,0.30718,0.68642,0.61517,0.56709,0.18756,0.12264,0.28551,0.59776,0.90032,0.51233,0.4838,0.33321,0.24968
30 to 34,0.5182,0.59835,0.33942,0.1348,0.15595,0.31838,0.27033,0.2725,0.16139,0.09134,0.25075,0.51879,0.41783,0.55561,0.14137,0.19314
35 to 39,0.42844,0.54641,0.48142,0.38338,0.09501,0.11362,0.31585,0.26569,0.25325,0.17155,0.12277,0.23761,0.33716,0.56301,0.28388,0.38391
40 to 44,0.20114,0.32406,0.30356,0.30517,0.14967,0.04461,0.11081,0.18074,0.11286,0.1196,0.12017,0.08593,0.14504,0.32225,0.1676,0.22484
45 to 49,0.14361,0.19331,0.19584,0.29051,0.24309,0.1362,0.06457,0.07959,0.11646,0.11608,0.15232,0.18036,0.08007,0.08612,0.14138,0.2694
50 to 54,0.18393,0.14695,0.11327,0.22808,0.19107,0.22515,0.10892,0.06974,0.06967,0.13586,0.10787,0.21763,0.12766,0.13693,0.12085,0.27242
55 to 59,0.19579,0.16715,0.0706,0.11479,0.14557,0.15963,0.13094,0.07872,0.02494,0.05636,0.15457,0.07437,0.11154,0.18864,0.07109,0.10388
60 to 64,0.10068,0.0974,0.04317,0.06155,0.046,0.07791,0.09249,0.08022,0.05419,0.02907,0.04357,0.08185,0.03849,0.09954,0.07959,0.05617
65 to 69,0.0515,0.05263,0.04139,0.03513,0.0193,0.03225,0.02862,0.04741,0.044,0.01331,0.01751,0.06277,0.05929,0.02336,0.04131,0.07238
70 to 74,0.01451,0.01999,0.02049,0.01454,0.00983,0.00608,0.01136,0.01628,0.01147,0.01062,0.01329,0.0103,0.01725,0.03219,0.01506,0.05517
75+,0.00963,0.00845,0.00773,0.00623,0.00584,0.0078,0.00498,0.00497,0.00598,0.01262,0.01402,0.00981,0.00376,0.00836,0.03138,0.00733
