Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.25052,0.27728,0.24643,0.11552,0.13391,0.3302,0.40834,0.48773,0.34338,0.24379,0.43661,0.78789,1.20233,0.93931,0.7052,0.66052
5 to 9,0.24677,0.66164,0.60668,0.20188,0.07499,0.15194,0.48041,0.74513,0.68111,0.44778,0.37012,0.77547,1.1047,1.34255,1.878,0.89597
10 to 14,0.14582,0.40445,1.41676,0.45439,0.08508,0.05207,0.26168,0.62661,0.81135,0.62117,0.57155,0.50339,0.71613,1.14289,1.53077,1.3133
15 to 19,0.07833,0.17649,0.48681,1.11931,0.29939,0.10318,0.06904,0.28741,0.61509,0.85522,0.69015,0.70322,0.7036,0.67312,1.40972,1.24136
20 to 24,0.11239,0.06493,0.11409,0.24368,0.7755,0.2169,0.08964,0.06017,0.18657,0.5029,0.61793,0.60786,0.48523,0.55798,0.31514,0.37278
25 to 29,0.18057,0.21715,0.0882,0.08759,0.18905,0.61627,0.20338,0.06703,0.07237,0.17122,0.41808,0.71753,0.60785,0.51432,0.62596,0.26807
30 to 34,0.25193,0.42873,0.25582,0.06615,0.05679,0.17364,0.58404,0.16648,0.14974,0.07078,0.21106,0.54055,0.73362,0.77723,0.47527,0.30515
35 to 39,0.23567,0.46383,0.52069,0.25092,0.02756,0.0336,0.16093,0.69403,0.23873,0.15218,0.10951,0.20797,0.55802,0.86236,0.91968,0.62335
40 to 44,0.10058,0.33506,0.54764,0.40438,0.10179,0.01717,0.07572,0.17042,0.69327,0.19679,0.15629,0.10575,0.31884,0.76432,0.97991,0.63177
45 to 49,0.04154,0.10593,0.22012,0.33229,0.22213,0.06052,0.02152,0.04549,0.14532,0.69442,0.22531,0.23037,0.14894,0.24995,0.69529,0.60537
50 to 54,0.03606,0.05344,0.09671,0.17992,0.13759,0.12759,0.0384,0.0324,0.05724,0.18261,0.62541,0.33951,0.24417,0.23202,0.47752,0.695
55 to 59,0.02735,0.04518,0.03697,0.06048,0.08226,0.09239,0.05608,0.02726,0.01391,0.0504,0.20399,0.67299,0.35115,0.27324,0.23413,0.25958
60 to 64,0.01746,0.02931,0.02304,0.02042,0.01683,0.03812,0.05312,0.04714,0.04401,0.02612,0.04993,0.19704,0.72757,0.26625,0.37921,0.11461
65 to 69,0.00819,0.01583,0.0225,0.01732,0.00545,0.00894,0.01058,0.02465,0.04142,0.01831,0.01642,0.0671,0.1665,0.66544,0.31563,0.18778
70 to 74,0.00259,0.00693,0.01575,0.00795,0.0037,0.00159,0.00543,0.00989,0.01689,0.01546,0.01634,0.01353,0.04837,0.14662,0.51244,0.16927
75+,0.00269,0.00463,0.00672,0.00414,0.00319,0.0038,0.00303,0.00322,0.0086,0.02102,0.02788,0.02168,0.00888,0.02249,0.21488,0.16516
