Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.46995,0.645,0.42786,0.23179,0.32837,0.63303,0.62398,0.61709,0.45845,0.27762,0.42383,0.55011,0.62503,0.527,0.22294,0.20012
5 to 9,0.90475,0.74012,0.8511,0.37152,0.20223,0.29436,0.72261,0.87418,0.7719,0.50542,0.35131,0.53035,0.57008,0.7408,0.58603,0.26921
10 to 14,0.63157,0.8947,1.04543,0.64944,0.21539,0.13884,0.45945,0.77447,0.82541,0.61948,0.4997,0.33091,0.3569,0.61791,0.4552,0.39059
15 to 19,0.4033,0.50812,0.71001,0.83922,0.57071,0.26801,0.14767,0.41917,0.65102,0.76219,0.57176,0.4403,0.36246,0.35298,0.41392,0.36831
20 to 24,0.5931,0.21757,0.23021,0.38953,0.60288,0.44698,0.19708,0.1153,0.24637,0.44867,0.50163,0.35637,0.23944,0.30168,0.09127,0.10827
25 to 29,0.76802,0.57929,0.19433,0.19216,0.40802,0.46629,0.3556,0.13007,0.1192,0.19226,0.3498,0.41128,0.28651,0.27894,0.19538,0.08079
30 to 34,0.70167,0.74947,0.33922,0.10883,0.12234,0.25596,0.32348,0.21406,0.17845,0.08665,0.19554,0.32081,0.32166,0.4141,0.14692,0.09036
35 to 39,0.55017,0.63969,0.49684,0.28155,0.06343,0.08159,0.22134,0.2948,0.21644,0.14934,0.09479,0.13257,0.25624,0.42765,0.27165,0.18715
40 to 44,0.29768,0.47417,0.45414,0.34156,0.14767,0.04465,0.10542,0.16328,0.23951,0.14849,0.11605,0.0677,0.13896,0.34544,0.24531,0.18131
45 to 49,0.15483,0.22832,0.24655,0.30945,0.2442,0.09954,0.04729,0.06356,0.14011,0.19835,0.14719,0.12409,0.06799,0.12038,0.19597,0.15969
50 to 54,0.17104,0.14315,0.12548,0.20122,0.17777,0.17092,0.07747,0.05279,0.06708,0.14533,0.15763,0.15971,0.10446,0.12145,0.13926,0.18745
55 to 59,0.16258,0.1583,0.06402,0.07718,0.10232,0.10498,0.08871,0.04826,0.0209,0.04519,0.12501,0.11419,0.11691,0.127,0.0674,0.06944
60 to 64,0.10557,0.1157,0.04927,0.04618,0.03285,0.05846,0.07822,0.07383,0.05741,0.02869,0.03802,0.08316,0.08968,0.10228,0.09684,0.03113
65 to 69,0.04934,0.05433,0.04556,0.02666,0.01258,0.02086,0.02106,0.04075,0.05204,0.02073,0.01579,0.0388,0.06025,0.09409,0.06631,0.05229
70 to 74,0.01839,0.02592,0.02971,0.01418,0.00811,0.00419,0.01215,0.01846,0.01968,0.01731,0.01547,0.00905,0.01985,0.05062,0.04171,0.03901
75+,0.01201,0.01339,0.01116,0.00792,0.00605,0.0059,0.00455,0.00537,0.0114,0.0187,0.02011,0.01152,0.00357,0.01093,0.04437,0.01419
