Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.60301,0.30577,0.20103,0.10381,0.18546,0.43634,0.46576,0.48726,0.2986,0.19496,0.35713,0.72214,1.03828,0.76766,0.39649,0.29361
5 to 9,0.55274,0.76153,0.45603,0.17304,0.08923,0.1733,0.52881,0.73117,0.54816,0.36698,0.28116,0.70895,0.92454,1.09155,1.0439,0.39627
10 to 14,0.36661,0.46351,1.30152,0.45256,0.11429,0.07347,0.31371,0.68206,0.71696,0.53347,0.42358,0.4362,0.58953,0.91951,0.86491,0.57262
15 to 19,0.2054,0.21442,0.46021,1.1063,0.41731,0.1329,0.077,0.32535,0.60225,0.7658,0.54768,0.60706,0.59299,0.52473,0.77276,0.55766
20 to 24,0.37147,0.08219,0.11286,0.26843,0.99577,0.32167,0.10499,0.06604,0.20692,0.48017,0.55931,0.51841,0.40978,0.44487,0.18548,0.17173
25 to 29,0.66671,0.32047,0.10457,0.09775,0.3342,0.85551,0.26499,0.07926,0.07571,0.19287,0.41608,0.67678,0.54343,0.45673,0.39843,0.12856
30 to 34,0.69463,0.61972,0.27687,0.06245,0.07157,0.21848,0.69879,0.20078,0.12947,0.06426,0.2033,0.579,0.68226,0.69535,0.2938,0.14443
35 to 39,0.54674,0.5577,0.48969,0.25327,0.03192,0.04513,0.20371,0.74088,0.20151,0.12293,0.08189,0.20864,0.52216,0.81343,0.63429,0.29372
40 to 44,0.22713,0.33758,0.45605,0.42615,0.16875,0.02696,0.0759,0.16728,0.63421,0.18134,0.12518,0.10004,0.27544,0.63504,0.59543,0.29401
45 to 49,0.11001,0.14215,0.22327,0.39131,0.3556,0.11522,0.02881,0.05031,0.1622,0.62454,0.2016,0.19021,0.12097,0.21871,0.45287,0.29597
50 to 54,0.1496,0.07771,0.08273,0.18878,0.23708,0.20958,0.0654,0.03592,0.05901,0.17739,0.5454,0.29548,0.19352,0.19417,0.28146,0.33491
55 to 59,0.1149,0.09669,0.03735,0.05891,0.08974,0.10775,0.09012,0.04055,0.01525,0.03853,0.15418,0.64,0.28303,0.2225,0.13575,0.1271
60 to 64,0.08524,0.06038,0.02814,0.02988,0.02433,0.05379,0.07749,0.06939,0.04813,0.02221,0.03718,0.17344,0.53932,0.22805,0.19298,0.05349
65 to 69,0.02662,0.02785,0.02616,0.01803,0.00625,0.01606,0.01541,0.04159,0.04667,0.0196,0.01428,0.06317,0.159,0.47966,0.17006,0.08761
70 to 74,0.0112,0.01422,0.02283,0.00946,0.00784,0.00369,0.00869,0.01951,0.01992,0.01821,0.01479,0.01339,0.0371,0.10434,0.29074,0.06472
75+,0.01991,0.01541,0.01352,0.01185,0.0124,0.01234,0.00605,0.00574,0.01232,0.03415,0.04065,0.03322,0.0097,0.02323,0.10663,0.0786
