Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.42456,0.75776,0.58998,0.31343,0.44765,0.7851,0.77799,0.81795,0.58994,0.27946,0.37668,0.48948,0.60087,0.30311,0.15877,0.22549
5 to 9,1.08588,0.65992,1.14853,0.5928,0.31774,0.35873,0.76116,0.95278,0.88532,0.52888,0.38798,0.56152,0.60873,0.4635,0.43846,0.26492
10 to 14,0.64774,0.85863,0.91807,0.83237,0.31075,0.17876,0.40183,0.62616,0.70756,0.53948,0.5275,0.36273,0.4311,0.39385,0.32755,0.39477
15 to 19,0.30738,0.44575,0.6805,0.62451,0.59961,0.27402,0.12996,0.30072,0.41363,0.51814,0.50373,0.42306,0.38805,0.23651,0.3143,0.32815
20 to 24,0.34318,0.15031,0.19728,0.31817,0.32856,0.36047,0.17205,0.09361,0.14151,0.21927,0.30162,0.27186,0.22056,0.17151,0.06722,0.07275
25 to 29,0.47572,0.36113,0.18464,0.18901,0.39683,0.21686,0.26591,0.13192,0.1127,0.11525,0.22795,0.2829,0.22278,0.14987,0.1391,0.0667
30 to 34,0.47903,0.42133,0.23498,0.10811,0.15177,0.2131,0.11406,0.17021,0.18741,0.08291,0.1373,0.22048,0.21059,0.20776,0.0915,0.08385
35 to 39,0.44001,0.40382,0.32033,0.23349,0.08457,0.10893,0.18839,0.10455,0.15674,0.14277,0.11561,0.11353,0.1929,0.23953,0.14397,0.18753
40 to 44,0.26239,0.33876,0.29009,0.2222,0.1251,0.0599,0.13172,0.11992,0.05587,0.08717,0.12982,0.09012,0.14933,0.19753,0.16033,0.17815
45 to 49,0.12131,0.17473,0.18315,0.20786,0.14638,0.07554,0.05642,0.06677,0.07981,0.04987,0.07879,0.12285,0.08294,0.07941,0.12781,0.11658
50 to 54,0.10065,0.11497,0.11652,0.17862,0.12168,0.11229,0.05464,0.06302,0.06736,0.06689,0.04455,0.12093,0.14325,0.11519,0.13527,0.14588
55 to 59,0.08912,0.11046,0.06499,0.08181,0.09157,0.06501,0.05053,0.03577,0.0232,0.03621,0.08512,0.04459,0.08914,0.11024,0.07054,0.08577
60 to 64,0.06247,0.08174,0.05496,0.06131,0.04197,0.04492,0.0433,0.04465,0.05062,0.02905,0.04957,0.06692,0.01952,0.04518,0.09894,0.05469
65 to 69,0.02677,0.03385,0.0388,0.03134,0.01577,0.01795,0.01347,0.02659,0.03317,0.01605,0.02024,0.05086,0.03647,0.00947,0.03304,0.07628
70 to 74,0.01074,0.016,0.02291,0.01594,0.01106,0.00409,0.0083,0.00976,0.0121,0.01126,0.01833,0.01271,0.02606,0.02309,0.00567,0.02955
75+,0.00682,0.00683,0.00762,0.00591,0.00436,0.0039,0.00283,0.00333,0.00607,0.00743,0.01074,0.01169,0.00517,0.00917,0.0195,0.00428
