Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.15098,0.31123,0.25405,0.12775,0.20622,0.4972,0.53318,0.45547,0.25667,0.10991,0.19426,0.30376,0.40512,0.21284,0.13118,0.13085
5 to 9,0.463,0.20651,0.45209,0.21715,0.11043,0.17055,0.55596,0.64171,0.46643,0.21888,0.12517,0.20454,0.29214,0.25687,0.34252,0.1761
10 to 14,0.3631,0.42381,0.36619,0.38281,0.15868,0.07595,0.26955,0.52067,0.53902,0.34714,0.23769,0.13625,0.18611,0.20506,0.27233,0.25404
15 to 19,0.2119,0.26602,0.40661,0.35055,0.43773,0.19541,0.08896,0.24772,0.4172,0.47366,0.33814,0.22257,0.17989,0.10884,0.24991,0.2654
20 to 24,0.3149,0.10023,0.15414,0.27354,0.37225,0.38983,0.14413,0.06234,0.14795,0.31616,0.37748,0.25746,0.1588,0.11229,0.05808,0.06968
25 to 29,0.52706,0.28932,0.10542,0.13942,0.37693,0.38676,0.34253,0.084,0.06023,0.12316,0.30137,0.4019,0.29861,0.15381,0.15869,0.05743
30 to 34,0.6343,0.57276,0.23395,0.08454,0.12334,0.30317,0.3236,0.23202,0.12197,0.05281,0.18756,0.38913,0.46848,0.37657,0.1625,0.10605
35 to 39,0.53017,0.56689,0.44275,0.24608,0.06119,0.08579,0.28759,0.2923,0.226,0.10832,0.0696,0.14335,0.41908,0.45137,0.39532,0.31463
40 to 44,0.30173,0.45436,0.44866,0.35022,0.17354,0.04837,0.11726,0.2112,0.22457,0.18009,0.11139,0.06054,0.16978,0.41106,0.44755,0.41695
45 to 49,0.13844,0.20212,0.26269,0.32599,0.30747,0.13389,0.05396,0.06793,0.18104,0.18246,0.18783,0.12457,0.06568,0.09516,0.31843,0.33184
50 to 54,0.15476,0.10652,0.12025,0.21136,0.22794,0.25299,0.11518,0.05227,0.06521,0.16384,0.17399,0.19378,0.10353,0.06232,0.14186,0.26907
55 to 59,0.16933,0.11866,0.05742,0.07792,0.13329,0.16164,0.14131,0.0639,0.01805,0.03874,0.14006,0.14501,0.18941,0.08632,0.06343,0.08625
60 to 64,0.10531,0.09447,0.04557,0.04201,0.03793,0.08604,0.12466,0.11208,0.05445,0.01983,0.03004,0.11611,0.12248,0.12129,0.11322,0.03433
65 to 69,0.04042,0.03886,0.03337,0.01834,0.01114,0.02264,0.02718,0.0498,0.05616,0.01426,0.0079,0.02797,0.08421,0.06321,0.0748,0.06327
70 to 74,0.01551,0.02105,0.02558,0.0131,0.00839,0.00466,0.01334,0.02166,0.02234,0.0169,0.01127,0.00652,0.02085,0.04249,0.05028,0.06344
75+,0.00803,0.00888,0.00765,0.00574,0.00426,0.0039,0.00377,0.00524,0.01092,0.01481,0.0135,0.0078,0.00263,0.00719,0.04866,0.01642
