Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.40678,0.33309,0.21799,0.1169,0.20957,0.53505,0.5808,0.54023,0.36139,0.23501,0.43611,0.77867,1.07803,0.79622,0.45418,0.3886
5 to 9,0.44907,0.67097,0.48067,0.19205,0.11294,0.22456,0.66139,0.79566,0.64019,0.43202,0.3509,0.75575,0.97082,1.11787,1.1872,0.52378
10 to 14,0.28938,0.47979,1.10416,0.4375,0.1316,0.0965,0.38806,0.72026,0.78529,0.58555,0.51665,0.46574,0.61399,0.93813,0.95936,0.75708
15 to 19,0.17434,0.24069,0.46352,0.93579,0.44155,0.18452,0.10653,0.3648,0.64274,0.81032,0.64106,0.63993,0.61689,0.53404,0.87212,0.73259
20 to 24,0.29733,0.09909,0.1248,0.26888,0.88685,0.39105,0.14875,0.08382,0.2275,0.50365,0.62527,0.55261,0.42684,0.46519,0.20406,0.22408
25 to 29,0.47699,0.32711,0.10833,0.10781,0.33127,0.82687,0.32889,0.09856,0.09369,0.19731,0.4488,0.68119,0.54819,0.45894,0.43002,0.16368
30 to 34,0.50311,0.57188,0.24737,0.06457,0.08244,0.25517,0.67028,0.21361,0.15153,0.07656,0.23056,0.55872,0.66319,0.70389,0.33107,0.18865
35 to 39,0.40177,0.52589,0.44206,0.23478,0.03975,0.06258,0.24397,0.61944,0.21995,0.14193,0.10248,0.21318,0.51648,0.77842,0.67015,0.38767
40 to 44,0.18187,0.34886,0.44039,0.36773,0.15497,0.03521,0.09659,0.17657,0.53616,0.18364,0.14271,0.10414,0.27351,0.62297,0.6229,0.39136
45 to 49,0.08645,0.14433,0.20954,0.34147,0.32773,0.11635,0.03838,0.05689,0.16491,0.49532,0.21197,0.19937,0.12552,0.21453,0.4808,0.36862
50 to 54,0.10391,0.08094,0.0848,0.17381,0.21653,0.22429,0.07634,0.04296,0.06445,0.17882,0.44404,0.29035,0.19629,0.19643,0.31163,0.42478
55 to 59,0.0862,0.09181,0.0379,0.05645,0.09651,0.12278,0.09989,0.04377,0.01747,0.0446,0.17139,0.44933,0.26537,0.22175,0.15045,0.15818
60 to 64,0.06003,0.0609,0.02836,0.0289,0.0257,0.06131,0.08763,0.0726,0.05255,0.02637,0.04381,0.16194,0.39215,0.20569,0.21759,0.06745
65 to 69,0.02278,0.02888,0.02714,0.0175,0.00779,0.019,0.01988,0.04167,0.05086,0.0213,0.01717,0.06436,0.14216,0.34572,0.17834,0.11217
70 to 74,0.00916,0.01425,0.02079,0.00951,0.00708,0.0039,0.0113,0.01959,0.02044,0.01918,0.01749,0.01391,0.03784,0.09949,0.22902,0.08646
75+,0.01053,0.01172,0.01031,0.00834,0.00894,0.00991,0.00594,0.00541,0.01231,0.02747,0.03471,0.02573,0.00803,0.02073,0.11657,0.06805
