Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.38115,0.36075,0.21576,0.11914,0.15616,0.77732,1.22219,1.00811,0.52358,0.27701,0.39641,0.59737,0.81538,0.39079,0.14038,0.10196
5 to 9,0.50836,0.55138,0.43924,0.19146,0.09394,0.34252,1.35439,1.43101,0.89938,0.50297,0.32515,0.56984,0.66724,0.47779,0.32758,0.14107
10 to 14,0.3063,0.45342,0.72071,0.34952,0.10215,0.15285,0.77442,1.18955,1.0163,0.6266,0.45536,0.32549,0.40219,0.38344,0.27561,0.17888
15 to 19,0.21943,0.28163,0.42249,0.6819,0.32421,0.3148,0.25415,0.6547,0.82989,0.85831,0.56682,0.46671,0.43382,0.23361,0.27812,0.20117
20 to 24,0.36716,0.13527,0.16242,0.28114,0.51607,0.60706,0.36764,0.1928,0.3417,0.55751,0.56352,0.41311,0.33187,0.21326,0.08139,0.0597
25 to 29,0.56421,0.39379,0.15029,0.15449,0.25505,0.98296,0.72374,0.23828,0.16543,0.25449,0.43788,0.56645,0.43939,0.26816,0.16363,0.04958
30 to 34,0.52358,0.54423,0.2134,0.08141,0.07251,0.36948,1.07297,0.4074,0.22904,0.11435,0.25026,0.49855,0.53267,0.3719,0.11524,0.05362
35 to 39,0.44033,0.5061,0.35766,0.20101,0.03771,0.11168,0.50923,0.83391,0.31664,0.19284,0.11182,0.20465,0.42787,0.44828,0.22758,0.12693
40 to 44,0.20964,0.35099,0.36998,0.26223,0.09807,0.05817,0.20488,0.31543,0.53542,0.19892,0.14222,0.09603,0.25557,0.33344,0.20912,0.11548
45 to 49,0.09569,0.15004,0.17472,0.24011,0.18663,0.15113,0.09169,0.11193,0.20927,0.37392,0.17982,0.15647,0.08948,0.121,0.11675,0.10877
50 to 54,0.10291,0.08796,0.082,0.14266,0.13144,0.293,0.16033,0.08764,0.0943,0.1896,0.26914,0.19667,0.12734,0.08893,0.09277,0.10415
55 to 59,0.1086,0.10698,0.03886,0.05233,0.06828,0.18423,0.20605,0.09255,0.03058,0.0567,0.1465,0.21056,0.18321,0.11401,0.05061,0.04905
60 to 64,0.0668,0.06282,0.02675,0.02586,0.0188,0.08947,0.17027,0.12402,0.07812,0.03029,0.03668,0.10484,0.18958,0.08262,0.05879,0.0162
65 to 69,0.03589,0.0339,0.02922,0.0165,0.00626,0.02961,0.04438,0.07683,0.07477,0.02816,0.01647,0.05118,0.09596,0.09525,0.05167,0.02848
70 to 74,0.0107,0.01301,0.01789,0.00844,0.0049,0.00521,0.02361,0.03152,0.02561,0.01753,0.01515,0.01011,0.02364,0.03801,0.04194,0.02158
75+,0.00934,0.01051,0.00718,0.00596,0.00431,0.01041,0.01117,0.00966,0.01572,0.02605,0.02375,0.01736,0.00501,0.00812,0.03411,0.00986
