Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.48254,0.75578,0.52675,0.30539,0.41654,0.76925,0.75538,0.73049,0.44873,0.30464,0.45016,0.81399,0.78671,0.56266,0.18956,0.20439
5 to 9,1.0258,0.79242,1.02936,0.49821,0.2649,0.36954,0.88691,1.04936,0.75337,0.54889,0.36926,0.76412,0.70761,0.79389,0.50821,0.25863
10 to 14,0.69508,0.99412,1.07472,0.78407,0.26335,0.16912,0.55038,0.87864,0.75284,0.63496,0.48678,0.4541,0.434,0.62526,0.38234,0.37484
15 to 19,0.43935,0.58008,0.79123,0.91182,0.66594,0.317,0.17905,0.48846,0.6002,0.78304,0.5787,0.63153,0.45118,0.36463,0.35204,0.35012
20 to 24,0.61096,0.2418,0.25842,0.4506,0.58683,0.5019,0.23387,0.13153,0.22026,0.43777,0.47575,0.48993,0.28874,0.31275,0.07757,0.10669
25 to 29,0.74622,0.60186,0.21516,0.22213,0.44966,0.4322,0.39045,0.14209,0.10328,0.1879,0.31457,0.53659,0.32393,0.2727,0.15732,0.08038
30 to 34,0.63602,0.69961,0.34061,0.1202,0.13319,0.25489,0.27498,0.21393,0.14917,0.08158,0.16476,0.3776,0.33268,0.37512,0.10599,0.08129
35 to 39,0.50883,0.61008,0.487,0.30406,0.07116,0.08847,0.2324,0.24835,0.1835,0.14546,0.08743,0.16877,0.26633,0.37741,0.20068,0.16089
40 to 44,0.2699,0.43214,0.411,0.32546,0.14013,0.04414,0.10677,0.15347,0.14681,0.12234,0.09995,0.08225,0.14087,0.28607,0.16618,0.13725
45 to 49,0.14544,0.21835,0.23411,0.29761,0.21935,0.09613,0.05068,0.0655,0.10553,0.13473,0.11771,0.15623,0.07893,0.09999,0.14013,0.13465
50 to 54,0.1659,0.14761,0.12722,0.21166,0.16855,0.15914,0.07818,0.05622,0.05792,0.12372,0.10249,0.19086,0.12088,0.11628,0.10843,0.16564
55 to 59,0.1599,0.16146,0.06789,0.08708,0.10425,0.10179,0.08774,0.05091,0.01848,0.0439,0.10682,0.10114,0.11561,0.12693,0.05531,0.06224
60 to 64,0.09959,0.1153,0.05183,0.05278,0.03443,0.05582,0.07413,0.06779,0.04604,0.02832,0.03455,0.09006,0.06721,0.08514,0.07472,0.02962
65 to 69,0.04752,0.05587,0.04753,0.02979,0.01383,0.02137,0.0213,0.03828,0.03996,0.01755,0.01439,0.05183,0.05907,0.0559,0.04592,0.04647
70 to 74,0.01651,0.02447,0.02871,0.01476,0.00838,0.00402,0.01095,0.01605,0.01342,0.01335,0.01262,0.01114,0.02062,0.03897,0.02349,0.03206
75+,0.0109,0.01221,0.01047,0.00765,0.00587,0.00566,0.0043,0.00465,0.00734,0.0143,0.01496,0.01318,0.0039,0.00929,0.0303,0.00844
