Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.54057,0.97534,0.75226,0.50003,0.64782,1.07149,0.86387,1.16401,0.68097,0.52323,0.62467,1.12054,0.88849,0.72952,0.23971,0.62083
5 to 9,1.45203,0.95008,1.48691,0.81229,0.53534,0.63086,1.05925,1.57935,1.04677,0.98433,0.62297,1.32361,0.97131,1.19042,0.60901,0.71356
10 to 14,0.93454,1.21071,1.20308,1.08609,0.461,0.32471,0.68615,1.18043,0.85833,0.99178,0.71965,0.7339,0.61667,0.99743,0.59599,1.04798
15 to 19,0.51099,0.61263,0.81769,0.97137,0.90411,0.50681,0.26182,0.63778,0.5698,0.90023,0.61207,0.75264,0.48739,0.49783,0.51806,0.81547
20 to 24,0.5352,0.26269,0.27872,0.49615,0.53697,0.5719,0.29974,0.23956,0.23712,0.45453,0.3939,0.44788,0.23996,0.39596,0.0781,0.27247
25 to 29,0.53829,0.50682,0.24574,0.27814,0.48439,0.36211,0.36436,0.22829,0.15879,0.27714,0.29777,0.48195,0.21524,0.28472,0.12587,0.13735
30 to 34,0.38362,0.40704,0.25575,0.15075,0.17696,0.25401,0.11873,0.18948,0.17838,0.13924,0.17649,0.36364,0.23451,0.33465,0.07774,0.08916
35 to 39,0.40727,0.41907,0.34711,0.3091,0.13063,0.14788,0.18912,0.13024,0.14708,0.18207,0.14401,0.22767,0.23086,0.37466,0.15955,0.41644
40 to 44,0.2134,0.27163,0.21911,0.20697,0.13705,0.07173,0.12248,0.1219,0.04847,0.10023,0.1286,0.1106,0.1247,0.34334,0.11676,0.29772
45 to 49,0.1409,0.19419,0.1846,0.215,0.17468,0.13592,0.08149,0.08122,0.08081,0.08996,0.10181,0.19072,0.08538,0.17517,0.14088,0.24905
50 to 54,0.12191,0.12978,0.10261,0.15212,0.1077,0.12921,0.07113,0.08815,0.06918,0.10176,0.03916,0.10272,0.0834,0.1497,0.16576,0.3269
55 to 59,0.11564,0.14205,0.06587,0.07917,0.07934,0.07571,0.06549,0.0625,0.0229,0.05136,0.05611,0.03733,0.06841,0.13827,0.09989,0.14892
60 to 64,0.06645,0.09031,0.04998,0.05316,0.03048,0.03765,0.0481,0.0591,0.04316,0.03468,0.02843,0.06518,0.04058,0.05742,0.06113,0.12418
65 to 69,0.03545,0.04604,0.04778,0.03484,0.01858,0.02263,0.01655,0.03519,0.04503,0.03141,0.01981,0.06192,0.03545,0.0264,0.02563,0.1417
70 to 74,0.00878,0.01159,0.01995,0.01365,0.00646,0.00242,0.0053,0.00901,0.00677,0.01084,0.01666,0.01719,0.01212,0.01763,0,0.05297
75+,0.00788,0.00744,0.00751,0.00592,0.00636,0.00406,0.00175,0.00478,0.00605,0.01075,0.01384,0.01503,0.00685,0.013,0.02711,0.01876
