Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.09071,0.20285,0.16038,0.0683,0.1535,0.4684,0.42406,0.31201,0.14018,0.06341,0.12098,0.24401,0.45527,0.2167,0.10822,0.04049
5 to 9,0.29019,0.11817,0.28048,0.10404,0.06875,0.1375,0.50307,0.45157,0.29781,0.11136,0.06392,0.13255,0.24328,0.24103,0.25499,0.14404
10 to 14,0.29552,0.35251,0.43553,0.34071,0.09685,0.05589,0.29046,0.68414,0.59509,0.29092,0.16226,0.0697,0.11204,0.15367,0.28816,0.24409
15 to 19,0.16653,0.19483,0.41266,0.49266,0.46881,0.19337,0.07057,0.22422,0.5348,0.48899,0.32795,0.13948,0.1159,0.07918,0.17342,0.30023
20 to 24,0.36366,0.10067,0.11322,0.3092,0.64505,0.49893,0.16515,0.05055,0.15671,0.40295,0.50137,0.37717,0.22201,0.16633,0.04077,0.04352
25 to 29,0.68607,0.33518,0.08314,0.12967,0.42963,0.44946,0.41877,0.09212,0.05928,0.10194,0.29631,0.44913,0.49614,0.22174,0.1445,0.03445
30 to 34,0.6983,0.74603,0.27068,0.06315,0.12608,0.37131,0.38998,0.25161,0.10821,0.02717,0.12212,0.45136,0.62629,0.57643,0.22584,0.1163
35 to 39,0.47871,0.5468,0.59479,0.1997,0.04215,0.08975,0.29697,0.33981,0.23732,0.07119,0.02647,0.07266,0.51352,0.52712,0.42388,0.28246
40 to 44,0.22813,0.41766,0.53192,0.4228,0.16402,0.0477,0.10406,0.23295,0.30054,0.1744,0.06189,0.00757,0.11735,0.36146,0.47722,0.28477
45 to 49,0.12322,0.16497,0.26344,0.35317,0.38965,0.12374,0.03094,0.05225,0.19536,0.27655,0.1642,0.07607,0.01395,0.08149,0.27724,0.4123
50 to 54,0.13307,0.07812,0.08792,0.19254,0.26943,0.24858,0.07481,0.02083,0.03613,0.1282,0.24273,0.20187,0.06811,0.03933,0.08481,0.27005
55 to 59,0.16648,0.09787,0.02788,0.04065,0.15404,0.16,0.14493,0.03007,0.002,0.01877,0.12934,0.15004,0.19974,0.0703,0.03145,0.0555
60 to 64,0.13514,0.09342,0.02429,0.02102,0.03903,0.11814,0.13747,0.11897,0.03104,0.00312,0.01634,0.11423,0.14021,0.11267,0.07519,0.00426
65 to 69,0.06645,0.06123,0.03132,0.01465,0.01718,0.03815,0.04853,0.07125,0.0576,0.01278,0.00583,0.03005,0.11063,0.11333,0.08646,0.04976
70 to 74,0.02872,0.03658,0.04713,0.01388,0.00852,0.0069,0.03007,0.03954,0.03862,0.02141,0.01096,0.00593,0.02722,0.06828,0.1081,0.08636
75+,0.00562,0.01708,0.01289,0.00999,0.00387,0.00382,0.00675,0.00808,0.01217,0.02697,0.02218,0.00926,0.00065,0.00791,0.0667,0.04894
