Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.31739,0.41976,0.31333,0.17313,0.27548,0.59712,0.62176,0.62283,0.41977,0.24556,0.37675,0.61564,0.82605,0.54925,0.24986,0.23957
5 to 9,0.58217,0.50253,0.63129,0.2712,0.1578,0.27131,0.73442,0.90069,0.70847,0.44274,0.30243,0.58747,0.74796,0.77441,0.65628,0.33079
10 to 14,0.41152,0.5976,0.84759,0.52017,0.16992,0.12093,0.46607,0.84079,0.81882,0.57242,0.44082,0.3651,0.47556,0.65339,0.52667,0.48524
15 to 19,0.26632,0.33051,0.5627,0.71865,0.49911,0.2367,0.13759,0.44345,0.67249,0.74426,0.53182,0.49581,0.47517,0.36953,0.47826,0.46845
20 to 24,0.43197,0.14934,0.17629,0.33298,0.58457,0.44087,0.19203,0.11367,0.2552,0.46517,0.49661,0.43322,0.32955,0.32881,0.10683,0.13954
25 to 29,0.57673,0.43025,0.15036,0.15407,0.37418,0.5019,0.37817,0.13222,0.11351,0.18777,0.34721,0.51728,0.42159,0.30934,0.23109,0.09977
30 to 34,0.5362,0.59805,0.29957,0.08819,0.10762,0.2672,0.39225,0.24398,0.1725,0.07891,0.18935,0.40939,0.49516,0.49711,0.18718,0.11838
35 to 39,0.41587,0.50341,0.46555,0.25237,0.05431,0.07957,0.25058,0.3801,0.2343,0.14232,0.08681,0.16056,0.39977,0.52411,0.36913,0.24884
40 to 44,0.22268,0.36731,0.42785,0.33655,0.14833,0.04447,0.11096,0.19567,0.29424,0.16194,0.11663,0.07897,0.20063,0.42204,0.3479,0.25663
45 to 49,0.11587,0.17244,0.22779,0.30613,0.26493,0.1088,0.04827,0.06999,0.16241,0.23941,0.15541,0.15179,0.09539,0.1403,0.27085,0.23642
50 to 54,0.13238,0.10516,0.10793,0.19057,0.18893,0.19598,0.08705,0.05566,0.07133,0.15656,0.18686,0.21032,0.14735,0.13357,0.17146,0.26724
55 to 59,0.12851,0.11946,0.05295,0.06756,0.10586,0.12209,0.10801,0.05518,0.0203,0.0449,0.1327,0.17035,0.18752,0.14813,0.08108,0.0943
60 to 64,0.08509,0.08992,0.04204,0.03933,0.03187,0.06783,0.09732,0.09444,0.06009,0.0277,0.03676,0.11461,0.15367,0.1315,0.12084,0.0417
65 to 69,0.03849,0.04279,0.03858,0.02259,0.01179,0.02231,0.02572,0.05179,0.05857,0.02078,0.01452,0.04844,0.09718,0.1256,0.08808,0.06987
70 to 74,0.01485,0.02134,0.02857,0.01304,0.00788,0.00448,0.01474,0.02442,0.02439,0.01972,0.01537,0.0109,0.02918,0.06305,0.06978,0.05629
75+,0.00896,0.01106,0.01052,0.00776,0.00597,0.00624,0.0053,0.00655,0.01318,0.02224,0.02217,0.01514,0.00524,0.01295,0.06065,0.02349
