Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.49612,0.73317,0.56318,0.31579,0.43255,0.74935,0.6928,0.74526,0.47417,0.28915,0.3731,0.62382,0.5993,0.4458,0.21131,0.18176
5 to 9,1.0764,0.75363,1.06783,0.51379,0.29044,0.36025,0.77091,0.97206,0.7415,0.5204,0.33331,0.65283,0.59575,0.68373,0.58139,0.25262
10 to 14,0.75085,0.9598,1.10407,0.78221,0.29039,0.18084,0.47701,0.78165,0.69104,0.58361,0.449,0.41706,0.38711,0.58132,0.46588,0.36609
15 to 19,0.44699,0.54126,0.7675,0.8561,0.65667,0.31777,0.1613,0.41557,0.49646,0.61748,0.45498,0.50016,0.3673,0.2953,0.3956,0.33725
20 to 24,0.59705,0.22797,0.26096,0.4274,0.57052,0.47591,0.2183,0.1299,0.1965,0.33763,0.3536,0.36476,0.21944,0.25845,0.08516,0.10123
25 to 29,0.74045,0.54596,0.22402,0.22656,0.45673,0.39447,0.34217,0.1506,0.11173,0.16071,0.23247,0.37129,0.23723,0.21263,0.15825,0.06869
30 to 34,0.66164,0.64795,0.33546,0.12523,0.15046,0.2561,0.22208,0.19413,0.16231,0.08006,0.13652,0.27104,0.24409,0.29991,0.11359,0.07351
35 to 39,0.53976,0.56369,0.46842,0.2899,0.08046,0.10059,0.19781,0.20798,0.16299,0.13863,0.08327,0.13158,0.20022,0.30884,0.20843,0.14236
40 to 44,0.29381,0.41417,0.40316,0.30682,0.14442,0.05217,0.11222,0.13881,0.12495,0.10649,0.09048,0.07479,0.11676,0.25684,0.19003,0.13901
45 to 49,0.15555,0.21338,0.23562,0.28098,0.21171,0.09627,0.05104,0.06788,0.09684,0.10397,0.09641,0.13955,0.07301,0.09705,0.16203,0.12878
50 to 54,0.16738,0.14444,0.13222,0.2032,0.16078,0.14262,0.0676,0.05997,0.05634,0.10212,0.07522,0.15707,0.10536,0.11256,0.13693,0.16182
55 to 59,0.15453,0.15396,0.07233,0.08644,0.10231,0.08722,0.06771,0.0451,0.01895,0.04159,0.08946,0.07329,0.09267,0.10713,0.06881,0.06333
60 to 64,0.09757,0.11073,0.05531,0.05519,0.03558,0.05164,0.0597,0.05957,0.04505,0.02948,0.03235,0.07458,0.04883,0.06615,0.08295,0.03189
65 to 69,0.04697,0.05282,0.05017,0.02962,0.01485,0.0204,0.01786,0.03473,0.03871,0.01754,0.0142,0.04234,0.0432,0.04686,0.04852,0.04838
70 to 74,0.01685,0.02355,0.03067,0.01507,0.00917,0.00382,0.0098,0.01452,0.01277,0.01206,0.01295,0.01096,0.01717,0.03239,0.02291,0.03228
75+,0.01093,0.01176,0.01057,0.00775,0.00625,0.00532,0.00361,0.00402,0.00701,0.012,0.01299,0.01133,0.00339,0.00852,0.03354,0.00727
